coefficient,estimate,standard_error
Wleft,.0206465628968543,.013805958
Wm2,.0128794228929642,.012330903
Wm1,.0029337403460868,.009737622
Wp1,-.0222672498477276,.0085533932
Wp2,.0048330109035557,.011087268
Wp3,-.0017256117466048,.012617823
Wp4,.0120529361205357,.014525609
Wp5,.0313709623286128,.017236948
Wp6,.0418265317641015,.019306591
Wright,.020295641114396,.013196267
