measurement,own_rate_2534,interpretation
production_whole_nodes,0.32454405034680034,unchanged model age_to_index aggregation
cells_start_at_node,0.2789078613564904,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.3247794237931628,diagnostic uniform density within each four-year cell
