id,label,loss,jump,first_birth_rooms,mean_rooms,summary,summary_sha256,plan,plan_sha256,elapsed_seconds
1,fixed_jump_0.600000_preserve_three,22.089168295272525,0.6,0.4995381220582873,6.342520221402393,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/profile_grid/task_001/summary.json,81f9d2521d56cbe9d51bd4b5c7377bc7069ed3df9711be157aeabba71405b737,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/profile_grid/plan.json,f70e2de11489ca4d1093571b65217129426abc0df8fbc4f3207a6cfd884a33c5,554.6097137928009
2,fixed_jump_0.750000_preserve_three,30.679490443207087,0.75,0.5396777629810847,6.357196006519329,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/profile_grid/task_002/summary.json,f2cee06817bae5c6c9aa58c3e9e0ebccbcb1d6d39c83f9e9976ae23a77bcf822,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/profile_grid/plan.json,f70e2de11489ca4d1093571b65217129426abc0df8fbc4f3207a6cfd884a33c5,556.1311149597168
3,fixed_jump_0.900000_preserve_three,49.49626626326857,0.9,0.580063777366858,6.371981219536235,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/profile_grid/task_003/summary.json,dab0ab4e84f5100974fd02fa9d9b9f280796c770cae90def52f751c569c669b1,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/profile_grid/plan.json,f70e2de11489ca4d1093571b65217129426abc0df8fbc4f3207a6cfd884a33c5,554.7259221076965
