case_id,label,candidate,moment,target,model,gap,weight,loss_contribution,standardized_gap
1,fixed_jump_0.600000_preserve_three,task_001,tfr,1.918,1.9238384393049381,0.005838439304938214,1425.7389910084596,0.04859969752489397,0.2204533908219467
1,fixed_jump_0.600000_preserve_three,task_001,childless_rate,0.188,0.18890885620606904,0.0009088562060690364,17180.743822072007,0.014191631196482136,0.1191286329833518
1,fixed_jump_0.600000_preserve_three,task_001,mean_age_first_birth,26.0446272574833,26.347566600161766,0.3029393426784672,44.44444444444444,4.078766459664968,2.019595617856448
1,fixed_jump_0.600000_preserve_three,task_001,share_first_births_age30plus,0.260327401666964,0.24306834695958004,-0.017259054707383953,10000.0,2.9787496939247218,-1.7259054707383952
1,fixed_jump_0.600000_preserve_three,task_001,housing_increment_0to1,0.7202462623815278,0.4995381220582873,-0.2207081403232405,137.5652749002964,6.7010911170541245,-2.588646580175464
1,fixed_jump_0.600000_preserve_three,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.34771740576705756,-0.01998215304294243,2958.514988007638,1.1812949179333259,-1.086873919980292
1,fixed_jump_0.600000_preserve_three,task_001,own_family_gap,0.16766167,0.17273877960967726,0.0050771096096772494,14229.590955975675,0.36679676355388446,0.605637485261509
1,fixed_jump_0.600000_preserve_three,task_001,own_rate,0.575472,0.5456529280517113,-0.0298190719482887,1207.8460856134493,1.0739890215030479,-1.0363344158634546
1,fixed_jump_0.600000_preserve_three,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.342520221402393,0.5625497394604251,11.973159013172177,3.789052354410783,1.9465488317560344
1,fixed_jump_0.600000_preserve_three,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.035376812106989,0.16227681210698908,6.287669427540395,0.16557800122790034,0.4069127685731923
1,fixed_jump_0.600000_preserve_three,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008498446571751639,-0.00030155342824836166,5165289.256198346,0.4697028413653914,-0.6853487005644582
1,fixed_jump_0.600000_preserve_three,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.3016784230019565,-0.1464323314435636,56.95977216091135,1.221355795913003,-1.105149671272178
2,fixed_jump_0.750000_preserve_three,task_001,tfr,1.918,1.923850746012943,0.005850746012943109,1425.7389910084596,0.048804797764228317,0.22091807930594615
2,fixed_jump_0.750000_preserve_three,task_001,childless_rate,0.188,0.18991627291017033,0.0019162729101703246,17180.743822072007,0.06308944145263921,0.251176116405679
2,fixed_jump_0.750000_preserve_three,task_001,mean_age_first_birth,26.0446272574833,26.353599283379744,0.3089720258964448,44.44444444444444,4.2428316794023715,2.0598135059762988
2,fixed_jump_0.750000_preserve_three,task_001,share_first_births_age30plus,0.260327401666964,0.24333320653684962,-0.01699419513011438,10000.0,2.8880266812040336,-1.6994195130114382
2,fixed_jump_0.750000_preserve_three,task_001,housing_increment_0to1,0.7202462623815278,0.5396777629810847,-0.18056849940044306,137.5652749002964,4.48531344617548,-2.1178558605758515
2,fixed_jump_0.750000_preserve_three,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3104514977405861,-0.05724806106941388,2958.514988007638,9.696060978833808,-3.1138498645300494
2,fixed_jump_0.750000_preserve_three,task_001,own_family_gap,0.16766167,0.18007293035516841,0.012411260355168402,14229.590955975675,2.191917419792343,1.4805125530681402
2,fixed_jump_0.750000_preserve_three,task_001,own_rate,0.575472,0.5442060807000945,-0.03126591929990552,1207.8460856134493,1.1807392530839895,-1.0866182646559874
2,fixed_jump_0.750000_preserve_three,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.357196006519329,0.5772255245773614,11.973159013172177,3.9893285449038016,1.9973303544741419
2,fixed_jump_0.750000_preserve_three,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.032045465701178,0.15894546570117818,6.287669427540395,0.15884954931849468,0.39855934227978485
2,fixed_jump_0.750000_preserve_three,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008495442840232379,-0.00030455715976762145,5165289.256198346,0.4791067332940107,-0.6921753631082305
2,fixed_jump_0.750000_preserve_three,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.2996503184783252,-0.14846043596719483,56.95977216091135,1.25542191798189,-1.1204561205071308
3,fixed_jump_0.900000_preserve_three,task_001,tfr,1.918,1.9238880701065584,0.005888070106558452,1425.7389910084596,0.049429472003528235,0.22232739822956646
3,fixed_jump_0.900000_preserve_three,task_001,childless_rate,0.188,0.19095868245586428,0.002958682455864281,17180.743822072007,0.15039682747734795,0.38781029831265174
3,fixed_jump_0.900000_preserve_three,task_001,mean_age_first_birth,26.0446272574833,26.35916419849567,0.3145369410123706,44.44444444444444,4.397043878285311,2.0969129400824706
3,fixed_jump_0.900000_preserve_three,task_001,share_first_births_age30plus,0.260327401666964,0.24357348641856438,-0.016753915248399615,10000.0,2.8069367615055714,-1.6753915248399616
3,fixed_jump_0.900000_preserve_three,task_001,housing_increment_0to1,0.7202462623815278,0.580063777366858,-0.1401824850146698,137.5652749002964,2.7033129774151496,-1.6441754703848217
3,fixed_jump_0.900000_preserve_three,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.2745712227108683,-0.09312833609913168,2958.514988007638,25.658866133214264,-5.065458136557272
3,fixed_jump_0.900000_preserve_three,task_001,own_family_gap,0.16766167,0.18757319333737804,0.01991152333737803,14229.590955975675,5.6415883046029665,2.3752027923112093
3,fixed_jump_0.900000_preserve_three,task_001,own_rate,0.575472,0.542638178392116,-0.03283382160788395,1207.8460856134493,1.3021303594658926,-1.1411092671019252
3,fixed_jump_0.900000_preserve_three,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.371981219536235,0.5920107375942676,11.973159013172177,4.196313420274355,2.048490522378455
3,fixed_jump_0.900000_preserve_three,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.029116920394942,0.15601692039494175,6.287669427540395,0.1530499186219742,0.39121594883385596
3,fixed_jump_0.900000_preserve_three,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.00849237708091015,-0.0003076229190898498,5165289.256198346,0.48880093155661297,-0.6991429979314768
3,fixed_jump_0.900000_preserve_three,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.2631606267712385,-0.18495012767428154,56.95977216091135,1.9483972788455985,-1.3958500201832569
