candidate,period,calendar_year,status,origin_period,destination_period,origin_price,destination_price,origin_mass,destination_mass,survival_loss,treated_feasibility_projection_mass,control_feasibility_projection_mass,treated_continuation_births,treated_mean_housing,control_mean_housing,housing_response,census_age_bridge_applied
task_001,0,2007.0,same_policy_one_period_diagnostic_no_prior_date,,0,,,,,,,,,,,0.30262638494610616,False
task_001,1,2011.0,complete_one_period_dated_matched_branch_did,0,1,0.6067101449636305,0.6297461707802184,0.03247026916264866,0.03247026916264866,0.0,0.0,0.0,0.012221182410945199,5.367953363725663,5.059166665718932,0.3087866980067311,False
task_001,2,2015.0,complete_one_period_dated_matched_branch_did,1,2,0.6297461707802184,0.653933589624736,0.017958536068015365,0.017958536068015354,0.0,0.0,0.0,0.005742376095676245,5.380166247182324,5.070723615202308,0.30944263198001654,False
task_001,3,2019.0,complete_one_period_dated_matched_branch_did,2,3,0.653933589624736,0.6718082001458263,0.010179540532075159,0.010179540532075163,0.0,0.0,0.0,0.0026619446493736354,5.4238267595624725,5.103416281162662,0.3204104783998103,False
task_001,4,2023.0,complete_one_period_dated_matched_branch_did,3,4,0.6718082001458263,0.6826725983825597,0.005890890237480019,0.005890890237480012,0.0,0.0,0.0,0.0012043115266337793,5.448398082301871,5.140577234476609,0.307820847825262,False
