coefficient,estimate,standard_error
Wleft,-.5429317354432696,.091977783
Wm2,-.4427511858303423,.068576969
Wm1,-.3489407983197382,.046872828
Wp1,.3701293768469557,.037441257
Wp2,.7179260011894028,.047874708
Wp3,.8928321431886437,.055848949
Wp4,1.019068156464952,.061295308
Wp5,1.050868150922228,.067573301
Wp6,1.150961396539589,.075794302
Wright,1.131378924262217,.097682334
