coefficient_i,coefficient_j,covariance
Wleft,Wleft,.0084599121251169
Wleft,Wm2,.0031256614540618
Wleft,Wm1,.0013239946059874
Wleft,Wp1,.0004280136410424
Wleft,Wp2,.0002857974121566
Wleft,Wp3,.0000839388190375
Wleft,Wp4,-.0001518027460172
Wleft,Wp5,-.0003959870404376
Wleft,Wp6,-.0005971523632338
Wleft,Wright,-.0010846254856354
Wm2,Wleft,.0031256614540618
Wm2,Wm2,.004702800872809
Wm2,Wm1,.0016173720343361
Wm2,Wp1,.0004227425773871
Wm2,Wp2,.0003823550325359
Wm2,Wp3,.0002538718971269
Wm2,Wp4,.0000622128567955
Wm2,Wp5,-.0000931757524252
Wm2,Wp6,-.0002110770300511
Wm2,Wright,-.0004615756019286
Wm1,Wleft,.0013239946059874
Wm1,Wm2,.0016173720343361
Wm1,Wm1,.0021970621315158
Wm1,Wp1,.0002747823510505
Wm1,Wp2,.0002829853187717
Wm1,Wp3,.0002420214039363
Wm1,Wp4,.0001386222911338
Wm1,Wp5,.0000687358387144
Wm1,Wp6,.0000219658751282
Wm1,Wright,-.0000740447252254
Wp1,Wleft,.0004280136410424
Wp1,Wm2,.0004227425773871
Wp1,Wm1,.0002747823510505
Wp1,Wp1,.0014018476661752
Wp1,Wp2,.001308271510126
Wp1,Wp3,.0013436276788365
Wp1,Wp4,.0013547947680964
Wp1,Wp5,.0014275720902718
Wp1,Wp6,.0014939126895884
Wp1,Wright,.001697639871059
Wp2,Wleft,.0002857974121566
Wp2,Wm2,.0003823550325359
Wp2,Wm1,.0002829853187717
Wp2,Wp1,.001308271510126
Wp2,Wp2,.002291987742818
Wp2,Wp3,.0022325482541914
Wp2,Wp4,.0022737923524411
Wp2,Wp5,.0024366180255888
Wp2,Wp6,.0025981166770055
Wp2,Wright,.003183999580282
Wp3,Wleft,.0000839388190375
Wp3,Wm2,.0002538718971269
Wp3,Wm1,.0002420214039363
Wp3,Wp1,.0013436276788365
Wp3,Wp2,.0022325482541914
Wp3,Wp3,.0031191048729056
Wp3,Wp4,.0030991795273522
Wp3,Wp5,.0032796871984623
Wp3,Wp6,.0035139528446681
Wp3,Wright,.0043898716545919
Wp4,Wleft,-.0001518027460172
Wp4,Wm2,.0000622128567955
Wp4,Wm1,.0001386222911338
Wp4,Wp1,.0013547947680964
Wp4,Wp2,.0022737923524411
Wp4,Wp3,.0030991795273522
Wp4,Wp4,.0037571150043603
Wp4,Wp5,.0038890540495961
Wp4,Wp6,.0041676524044425
Wp4,Wright,.0052275265456086
Wp5,Wleft,-.0003959870404376
Wp5,Wm2,-.0000931757524252
Wp5,Wm1,.0000687358387144
Wp5,Wp1,.0014275720902718
Wp5,Wp2,.0024366180255888
Wp5,Wp3,.0032796871984623
Wp5,Wp4,.0038890540495961
Wp5,Wp5,.0045661513648278
Wp5,Wp6,.0048045653241019
Wp5,Wright,.0059389715557624
Wp6,Wleft,-.0005971523632338
Wp6,Wm2,-.0002110770300511
Wp6,Wm1,.0000219658751282
Wp6,Wp1,.0014939126895884
Wp6,Wp2,.0025981166770055
Wp6,Wp3,.0035139528446681
Wp6,Wp4,.0041676524044425
Wp6,Wp5,.0048045653241019
Wp6,Wp6,.0057447763851776
Wp6,Wright,.0067722424073642
Wright,Wleft,-.0010846254856354
Wright,Wm2,-.0004615756019286
Wright,Wm1,-.0000740447252254
Wright,Wp1,.001697639871059
Wright,Wp2,.003183999580282
Wright,Wp3,.0043898716545919
Wright,Wp4,.0052275265456086
Wright,Wp5,.0059389715557624
Wright,Wp6,.0067722424073642
Wright,Wright,.0095418384021625
