age_node,mass,owner_rate,mean_rooms,mean_liquid_wealth,childless_rate,pre_fertility_mass
18.0,0.06337467034816775,0.1423605679040488,3.3598042755572117,-0.21321157347851843,0.8680337735261564,0.06337467034816774
22.0,0.014337122049139247,0.4116797276764769,3.856724132292923,-0.153944177427202,0.7536894124792908,0.014337122049139246
26.0,0.04474122812786903,0.47328045349684084,4.418734695999986,-0.06370011553055598,0.6364466569903735,0.044741228127869036
30.0,0.06510271539527115,0.49174693569213146,4.88975790003901,0.5257999870206244,0.5232854440693541,0.06510271539527182
34.0,0.07781168019051315,0.4966281606213056,5.162376743749736,1.091223645924526,0.41802780271204243,0.07781168019051315
38.0,0.0815643518502612,0.4991214033311214,5.405705179812425,2.054071626892988,0.32257630536063664,0.08156435185026406
42.0,0.08281187458056496,0.500094763587983,5.578856587109793,2.9337856730510183,0.24954722508032048,0.08281187458056496
46.0,0.08147983007378454,0.5004973734093607,5.682859495398037,3.739765686453711,0.21418769594037945,0.08147983007378459
50.0,0.07516298442006598,0.5006458931129576,5.7725059681300195,4.457481378597603,0.19129681872402354,0.07516298442006614
54.0,0.08066019718385611,0.5007044929706562,5.852880491056938,5.135078268969527,0.17945580018285928,0.08066019718385634
58.0,0.07858640289692091,0.5007853372174834,5.930278890082322,5.769433271888726,0.17440080807674638,0.07858640289692338
62.0,0.08646102535792602,0.5015311865921952,5.994393291985431,6.207487745349986,0.172770518769915,0.08646102535793133
66.0,0.08806977795656146,0.5003542699755776,6.089067836919671,6.622284813030345,0.17277051876992408,0.08806977795656365
70.0,0.07513856447793996,0.500857683316097,6.190619037144271,5.461151894787924,0.17277051876993027,0.07513856447794126
74.0,0.06395276704173264,0.5012282623448225,6.229545024318668,4.231758387733384,0.17277051876992866,0.06395276704173457
78.0,0.05059757962535739,0.5013001746979694,6.2600481636411915,2.9214468528289688,0.17277051876991883,0.05059757962535739
82.0,0.03280983144705893,0.5030594159475736,6.371355620629848,1.4847699796526121,0.1727705187699442,0.03280983144705945
