price,demand,supply,excess,relative_residual,births,mass,projection,elapsed_seconds,round
0.4883159199155462,5.330478865711921,4.728535555426171,0.6019433102857503,0.12730015524468202,0.05504566616338272,0.951624994113652,5.103518276211147e-12,18.87812376022339,0
0.5762127855003445,5.035672426922179,5.248223524596506,-0.21255109767432678,0.04049962747931323,0.05439195198831226,0.9516249941136496,0.0,19.312245845794678,0
0.5102901363117458,5.255171254720806,4.861495879288148,0.3936753754326583,0.0809782390456953,0.0548978680304177,0.951624994113648,1.2127159130208352e-10,19.210391998291016,1
0.49930302811364596,5.298729165278367,4.7952863761489235,0.5034427891294433,0.10498701216959566,0.05497746827821924,0.9516249941136513,1.2127159130208352e-10,19.238234519958496,1
0.5212772445098456,5.216889045114727,4.927179971457891,0.2897090736568364,0.05879815134317392,0.054822142054505064,0.95162499411365,0.0,19.994331121444702,1
0.5322643527079454,5.178874648229698,4.992353767608925,0.18652088062077254,0.03736131077708185,0.05473985693388228,0.951624994113651,0.0,20.024170875549316,1
0.5542385691041449,5.103190223823379,5.121227297765385,-0.018037073942005932,0.0035220217524569346,0.054550968729871696,0.9516249941136452,0.0,20.00263023376465,1
0.5432514609060451,5.143386304198106,5.057031645904965,0.08635465829314093,0.017076155408888606,0.054660275530471744,0.9516249941136378,0.0,20.861307859420776,1
0.5652256773022447,5.067143940283598,5.18495377358729,-0.1178098333036921,0.022721481897066857,0.05447136650845619,0.9516249941136508,0.0,21.285645723342896,1
0.5446248494308076,5.139202492780376,5.065082200526644,0.07412029225373207,0.014633581316019982,0.05465053299920879,0.9516249941136378,0.0,18.745654106140137,2
0.548745015005095,5.123968432399524,5.089188919974173,0.03477951242535049,0.006833999085560964,0.054621481273780886,0.9516249941136441,0.0,19.124844789505005,2
0.5473716264803326,5.130013128293643,5.08116081177724,0.04885231651640343,0.00961440078872771,0.054631100667526994,0.9516249941136427,0.0,19.530014276504517,2
0.5501184035298575,5.119988174014779,5.097209597342656,0.02277857667212313,0.004468832649926414,0.05461192417447677,0.951624994113642,0.0,19.547794342041016,2
0.5528651805793825,5.107268178437055,5.113228761058824,-0.005960582621769461,0.0011657179641880859,0.054560104402735926,0.951624994113641,0.0,19.874267101287842,2
0.5459982379555701,5.135201235282926,5.073125247197114,0.062075988085811495,0.012236241973349323,0.05464077584502007,0.9516249941136382,0.0,19.88938283920288,2
0.55149179205462,5.115136050680457,5.105222869286291,0.009913181394165527,0.0019417725039595356,0.05460242750963402,0.9516249941136398,0.0,21.421425342559814,2
0.5516634656202153,5.114556608091391,5.106224008844691,0.008332599246699601,0.0016318514879618243,0.05460124480733081,0.9516249941136407,0.0,18.113650798797607,3
0.552006812751406,5.113851185759187,5.108225942213143,0.00562524354604399,0.0011012127516831897,0.054598883956046645,0.9516249941136407,0.0,18.132880210876465,3
0.5518351391858106,5.114166203106145,5.107225033137267,0.006941169968878391,0.0013590883354154004,0.05460006313987335,0.9516249941136401,0.0,18.148603916168213,3
0.5521784863170012,5.113465357554477,5.109226736121407,0.0042386214330703,0.0008296013569145271,0.054597705220437005,0.9516249941136405,0.0,18.234066009521484,3
0.5525218334481918,5.108230912847474,5.111227978631268,-0.002997065783794106,0.0005863690284064943,0.05456239930180863,0.9516249941136411,0.0,18.464621543884277,3
0.5526935070137872,5.107687409331614,5.112228427330858,-0.004541017999243557,0.0008882658636626034,0.05456125127277041,0.9516249941136411,0.0,19.39720368385315,3
0.5523501598825965,5.1086205811078,5.11022741491111,-0.0016068338033097262,0.00031443489160994147,0.05456354923760945,0.9516249941136409,0.0,21.23204207420349,3
0.5522214047084,5.113374252538737,5.109476916609282,0.0038973359294551813,0.0007627661291092604,0.05459741068664635,0.9516249941136409,0.0,17.956422805786133,4
0.5521999455127006,5.113431262483861,5.1093518272646605,0.004079435219200178,0.0007984251930805364,0.05459755794492999,0.9516249941136405,0.0,17.96527934074402,4
0.5522643230997988,5.113197905155221,5.109727089903013,0.003470815252208048,0.0006792564830060086,0.05459711618930039,0.9516249941136405,0.0,18.18376612663269,4
0.5522857822954983,5.113164902565355,5.109852173852316,0.003312728713039448,0.000648302260091016,0.054596968959680144,0.951624994113641,0.0,18.220926523208618,4
0.5523072414911977,5.113093087380804,5.1099772560033685,0.0031158313774355406,0.0006097544512111008,0.05459682175304251,0.9516249941136402,0.0,18.23817205429077,4
0.5523287006868971,5.108653597164302,5.110102336356268,-0.0014487391919653092,0.00028350492741762296,0.05456369307754083,0.95162499411364,0.0,19.380046844482422,4
0.5522428639040994,5.113277755215063,5.109602004155368,0.003675751059694754,0.0007193810900938,0.05459726343235105,0.9516249941136399,0.0,21.771149158477783,4
0.5523126062901226,5.113082874550646,5.110008526260167,0.0030743482904789232,0.0006016327124856931,0.05459678495481882,0.9516249941136405,0.0,17.810469150543213,5
0.5523099238906601,5.113086715107102,5.109992891145816,0.003093823961286546,0.0006054458444839082,0.05459680335379595,0.9516249941136413,0.0,17.840820789337158,5
0.5523233358879722,5.113067452607459,5.110071066436615,0.0029963861708441897,0.00058636878663483,0.05459671136114569,0.9516249941136401,0.0,17.96178960800171,5
0.5523179710890473,5.113075193598353,5.110039796404581,0.0030353971937717716,0.0005940065664278142,0.05459674815753404,0.9516249941136409,0.0,18.047497987747192,5
0.552315288689585,5.11307903404773,5.110024161346422,0.00305487270130822,0.0005978196198006435,0.05459676655606484,0.9516249941136408,0.0,18.216559171676636,5
0.5523260182874347,5.108657430411217,5.110086701410489,-0.0014292709992718144,0.00027969603703148645,0.05456371105876818,0.9516249941136405,0.0,19.80666160583496,5
0.5523206534885098,5.113071353179866,5.110055431434645,0.0030159217452210285,0.0005901935479346278,0.054596729759226414,0.9516249941136412,0.0,22.718212842941284,5
0.552323671187905,5.113064230182547,5.110073020809885,0.0029912093726620625,0.0005853555048002018,0.054596709061404534,0.9516249941136405,0.0,19.439462900161743,6
0.5523240064878379,5.113063750137719,5.110074975182717,0.0029887749550026044,0.0005848788852448759,0.05459670676166723,0.9516249941136405,0.0,19.488439083099365,6
0.5523250123876362,5.113062310008258,5.110080838298578,0.002981471709680328,0.000583449030264856,0.05459669986247626,0.9516249941136403,0.0,19.49576997756958,6
0.5523243417877707,5.113063270093729,5.11007692955511,0.0029863405386194586,0.0005844022663039348,0.054596704461933425,0.9516249941136408,0.0,19.62659001350403,6
0.552325347687569,5.113061829966777,5.110082792669654,0.0029790372971234547,0.0005829724131665429,0.0545966975627529,0.9516249941136418,0.0,19.728191137313843,6
0.5523246770877035,5.113062790050575,5.110078883927064,0.002983906123511737,0.0005839256479772038,0.054596702162203095,0.9516249941136413,0.0,19.765376806259155,6
0.5523256829875018,5.108657909570823,5.110084747040291,-0.001426837469467479,0.0002792199229756197,0.05456371330643997,0.9516249941136404,0.0,21.36004090309143,6
0.5523254315125522,5.11306170995654,5.110083281262354,0.002978428694185631,0.0005828532589883474,0.0545966969878226,0.9516249941136408,0.0,19.936766147613525,7
0.5523253896000606,5.113061769961654,5.1100830369660075,0.002978732995646105,0.0005829128360729454,0.05459669727528772,0.95162499411364,0.0,19.98714780807495,7
0.5523254734250438,5.1130616499514385,5.110083525558694,0.0029781243927446965,0.0005827936819132704,0.054596696700357536,0.9516249941136407,0.0,20.01438307762146,7
0.5523255153375355,5.113061589946351,5.110083769855027,0.0029778200913241903,0.000582734104847888,0.054596696412892526,0.9516249941136407,0.0,20.088627576828003,7
0.5523255991625187,5.108658029445863,5.110084258447673,-0.0014262290018098867,0.00027910087773056456,0.05456371386835855,0.9516249941136407,0.0,20.29146099090576,7
0.5523255572500271,5.1130615299412785,5.1100840141513535,0.0029775157899250004,0.0005826745277923743,0.05459669612542757,0.9516249941136402,0.0,21.104833841323853,7
