coefficient_i,coefficient_j,covariance
Wleft,Wleft,.0006593713820862
Wleft,Wm2,.0003041486719373
Wleft,Wm1,.0002036105719561
Wleft,Wp1,.0001156021758171
Wleft,Wp2,.000101496523509
Wleft,Wp3,.0000891266083781
Wleft,Wp4,.0000571672018484
Wleft,Wp5,.0000409470784849
Wleft,Wp6,8.52292115183e-06
Wleft,Wright,-.0000784002068056
Wm2,Wleft,.0003041486719373
Wm2,Wm2,.0007493271653469
Wm2,Wm1,.0001948302162973
Wm2,Wp1,.0000996058505674
Wm2,Wp2,.0000934013490288
Wm2,Wp3,.0000671731430481
Wm2,Wp4,.0000601271047333
Wm2,Wp5,.0000558872194386
Wm2,Wp6,.0000255324934635
Wm2,Wright,5.87110961237e-06
Wm1,Wleft,.0002036105719561
Wm1,Wm2,.0001948302162973
Wm1,Wm1,.0004828877465921
Wm1,Wp1,.0000932667630456
Wm1,Wp2,.000117666339209
Wm1,Wp3,.0000936067353062
Wm1,Wp4,.0001198146547345
Wm1,Wp5,.0001038567579877
Wm1,Wp6,.0000877931545066
Wm1,Wright,.0000628474880897
Wp1,Wleft,.0001156021758171
Wp1,Wm2,.0000996058505674
Wp1,Wm1,.0000932667630456
Wp1,Wp1,.0002898375903718
Wp1,Wp2,.0001697854579955
Wp1,Wp3,.0001518905561744
Wp1,Wp4,.0001724248362603
Wp1,Wp5,.0001682846557868
Wp1,Wp6,.0001856129004025
Wp1,Wright,.0001937069304779
Wp2,Wleft,.000101496523509
Wp2,Wm2,.0000934013490288
Wp2,Wm1,.000117666339209
Wp2,Wp1,.0001697854579955
Wp2,Wp2,.0004466963408042
Wp2,Wp3,.0002477466608404
Wp2,Wp4,.000262360122937
Wp2,Wp5,.0002395019981191
Wp2,Wp6,.0002502523500018
Wp2,Wright,.000291146036627
Wp3,Wleft,.0000891266083781
Wp3,Wm2,.0000671731430481
Wp3,Wm1,.0000936067353062
Wp3,Wp1,.0001518905561744
Wp3,Wp2,.0002477466608404
Wp3,Wp3,.000533260309056
Wp3,Wp4,.0003440939987352
Wp3,Wp5,.0003212902602499
Wp3,Wp6,.0003145387118987
Wp3,Wright,.0003614268489815
Wp4,Wleft,.0000571672018484
Wp4,Wm2,.0000601271047333
Wp4,Wm1,.0001198146547345
Wp4,Wp1,.0001724248362603
Wp4,Wp2,.000262360122937
Wp4,Wp3,.0003440939987352
Wp4,Wp4,.0006934861070944
Wp4,Wp5,.0003948862549916
Wp4,Wp6,.0003812292137855
Wp4,Wright,.0004576312651867
Wp5,Wleft,.0000409470784849
Wp5,Wm2,.0000558872194386
Wp5,Wm1,.0001038567579877
Wp5,Wp1,.0001682846557868
Wp5,Wp2,.0002395019981191
Wp5,Wp3,.0003212902602499
Wp5,Wp4,.0003948862549916
Wp5,Wp5,.0008439981114199
Wp5,Wp6,.0004595811956923
Wp5,Wright,.0005230344778393
Wp6,Wleft,8.52292115183e-06
Wp6,Wm2,.0000255324934635
Wp6,Wm1,.0000877931545066
Wp6,Wp1,.0001856129004025
Wp6,Wp2,.0002502523500018
Wp6,Wp3,.0003145387118987
Wp6,Wp4,.0003812292137855
Wp6,Wp5,.0004595811956923
Wp6,Wp6,.0009512947478915
Wp6,Wright,.0005616130768504
Wright,Wleft,-.0000784002068056
Wright,Wm2,5.87110961237e-06
Wright,Wm1,.0000628474880897
Wright,Wp1,.0001937069304779
Wright,Wp2,.000291146036627
Wright,Wp3,.0003614268489815
Wright,Wp4,.0004576312651867
Wright,Wp5,.0005230344778393
Wright,Wp6,.0005616130768504
Wright,Wright,.0009521982473131
