measurement,own_rate_2534,interpretation
production_whole_nodes,0.350315354091729,unchanged model age_to_index aggregation
cells_start_at_node,0.3052502347118345,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.35139000189059616,diagnostic uniform density within each four-year cell
