measurement,own_rate_2534,interpretation
production_whole_nodes,0.40102046359112825,unchanged model age_to_index aggregation
cells_start_at_node,0.34995786499953496,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.40179894528737153,diagnostic uniform density within each four-year cell
