coefficient,estimate,standard_error
Wleft,-.4708201495496485,.12470181
Wm2,-.4813384671662405,.095425487
Wm1,-.3239223006251474,.06294401
Wp1,.3996728673951453,.051803596
Wp2,.7940417303773342,.061918031
Wp3,.9723041938539217,.073693983
Wp4,1.094154303671392,.079524681
Wp5,1.118653640603004,.094430976
Wp6,1.182222246871088,.10578281
Wright,1.082960307275623,.12606673
