candidate,theta,new_psi_child,transition_loss,terminal_tfr,terminal_childless_rate,terminal_mean_age_first_birth,terminal_share_first_births_age30plus,terminal_first_birth_housing_response,terminal_synthetic_childless_consistency_gap,terminal_population_index,census_household_population_target_index,population_target_gap,terminal_housing_cost_index,policy_case,post_2023_periods,endpoint_year,endpoint_population_index,endpoint_housing_cost_index,endpoint_owner_rate,endpoint_dependent_child_owner_rate,endpoint_topcode_adjusted_births,model_solve_count,elapsed_seconds,max_market_residual,max_mass_residual
task_001,"{'H0': 14.562959141565095, 'alpha_cons': 0.733, 'beta': 0.9806088988890026, 'chi': 1.0434717373613915, 'delta_alpha': 0.0, 'delta_alpha_jump': 0.0, 'hbar_child_rooms': 0.2822101230841891, 'psi_child': 0.0, 'tenure_choice_kappa': 2.0, 'theta0': 0.5284284711333161, 'theta1': 0.10724930821495539, 'theta_n': 0.0, 'first_birth_fixed_cost': 4.5591384147193255, 'hbar_first_child_jump': 0.3649311350610432, 'joint_nest_lambda': 0.8}",-0.047530211583451554,485.28152884034955,1.9020446122921988,0.21418769594037934,25.607380709638164,0.1936503389171681,0.3326869592844357,0.0,1.129247671247763,1.1292476712477624,6.661338147750939e-16,1.1334147573009625,none,0,2023,1.129247671247763,1.1334147573009625,0.49009054521169115,0.49562416011007554,0.08603955202656234,49,712.0354127399623,4.859442027730107e-05,1.1102230246251565e-15
