name,start_event_time,end_event_time,weight_endpoint,cohort_count,cohorts,retained_start_weight_mass,retained_end_weight_mass,estimate,variance,standard_error,max_abs_cohort_loading_sum,validation_abs_gap
common_cohorts_fixed_prebirth_IW,-1,3,-1,27,1971;1972;1974;1975;1976;1978;1982;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1998;2000;2002;2004;2006;2008;2010;2012;2014;2016,0.808855283732278,0.8831045096860448,0.8113974907627938,0.005868523270199852,0.0766062874064515,0.0,0.0
common_cohorts_fixed_postbirth_IW,-1,3,3,27,1971;1972;1974;1975;1976;1978;1982;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1998;2000;2002;2004;2006;2008;2010;2012;2014;2016,0.808855283732278,0.8831045096860448,0.7977592564504337,0.0056927625506632005,0.07545039794900489,0.0,0.0
common_cohorts_minus2_to_plus2_fixed_minus2_IW,-2,2,-2,27,1972;1973;1975;1976;1977;1979;1983;1987;1988;1989;1990;1991;1992;1993;1994;1995;1997;1999;2001;2003;2005;2007;2009;2011;2013;2015;2017,0.8360333629872185,0.8750673402887972,0.7345994311302176,0.005719686480677807,0.07562860887705,0.0,0.0
common_cohorts_minus2_to_plus2_fixed_plus2_IW,-2,2,2,27,1972;1973;1975;1976;1977;1979;1983;1987;1988;1989;1990;1991;1992;1993;1994;1995;1997;1999;2001;2003;2005;2007;2009;2011;2013;2015;2017,0.8360333629872185,0.8750673402887972,0.7038914204111438,0.005688608510184079,0.07542286463788073,0.0,0.0
minus4_to_plus4_fixed_minus4_weights,-4,4,-4,25,1974;1975;1976;1977;1981;1982;1983;1984;1985;1989;1990;1991;1992;1993;1995;1997;1999;2001;2003;2005;2007;2009;2011;2013;2015,0.7510783358522822,0.8418021237303923,1.2435806309099569,0.014749966686433214,0.12144944086504975,0.0,
minus4_to_plus4_fixed_plus4_weights,-4,4,4,25,1974;1975;1976;1977;1981;1982;1983;1984;1985;1989;1990;1991;1992;1993;1995;1997;1999;2001;2003;2005;2007;2009;2011;2013;2015,0.7510783358522822,0.8418021237303923,1.186197055679735,0.014893152952244115,0.12203750633409434,0.0,
minus4_to_minus2_own_common_support_fixed_minus4_weights,-4,-2,-4,29,1974;1975;1976;1977;1979;1981;1982;1983;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2001;2003;2005;2007;2009;2011;2013;2015;2017;2019,0.9053126906343626,0.8696532073342409,0.40386029654218714,0.007332121902863485,0.08562781033556496,0.0,
threeway_common_support_minus4_to_plus4_fixed_minus4_weights,-4,4,-4,23,1974;1975;1976;1977;1981;1982;1983;1989;1990;1991;1992;1993;1995;1997;1999;2001;2003;2005;2007;2009;2011;2013;2015,0.6969219745078119,0.7957894625926976,1.257092361704958,0.01601943351151905,0.12656790079447097,0.0,
threeway_common_support_minus4_to_minus2_fixed_minus4_weights,-4,-2,-4,23,1974;1975;1976;1977;1981;1982;1983;1989;1990;1991;1992;1993;1995;1997;1999;2001;2003;2005;2007;2009;2011;2013;2015,0.6969219745078119,0.6901107418971321,0.3984145053712966,0.010210351882909644,0.10104628584420926,0.0,
