age,age_group,center_share,diagnostic,expected_completed_fertility_choice,expected_fertility_choice,mass,mass_share,mean_housing,mean_income,mean_liquid_wealth,own_rate,share,tenure,wealth_bin,z
44.0,,0.4060147840958873,age_z,,nan,0.004411787959404349,0.26470727756472573,7.050706122357467,0.6204984517351506,-0.6070474294668292,0.6541521470410561,,,,-0.28
45.0,,0.4104790882843558,age_z,,nan,0.004411780053203326,0.2647068031927014,7.073296587519713,0.6111909749591233,-0.6161423699650611,0.6813689737898988,,,,-0.28
46.0,,0.4149639614249197,age_z,,nan,0.004411774835109992,0.26470649010714964,7.10880189815896,0.6111909749591234,-0.6277325625212663,0.7074256696567593,,,,-0.28
47.0,,0.41951329957283273,age_z,,nan,0.004411771391167623,0.26470628347065006,7.143283789497063,0.6111909749591231,-0.6289488861511465,0.7308358023529663,,,,-0.28
48.0,,0.42409198722818975,age_z,,nan,0.004411769118165737,0.2647061470905702,7.175280699798105,0.6111909749591233,-0.6270111637112171,0.7536787329717002,,,,-0.28
49.0,,0.42865813698164873,age_z,,nan,0.004411767617985082,0.26470605707974265,7.204859310660863,0.6111909749591233,-0.619388224579746,0.7753960508298553,,,,-0.28
50.0,,0.4331787322252492,age_z,,nan,0.004411766627865049,0.2647059976725796,7.233461477358831,0.6111909749591234,-0.594841917794721,0.7929983922771963,,,,-0.28
51.0,,0.4376622639532256,age_z,,nan,0.004411765974385954,0.26470595846385647,7.25990809005416,0.6111909749591233,-0.5645865458348054,0.8096880337269962,,,,-0.28
52.0,,0.4420841462264861,age_z,,nan,0.004411765543089855,0.26470593258612746,7.283786331227795,0.6111909749591233,-0.5196410865734556,0.823037447632434,,,,-0.28
53.0,,0.44643326985099546,age_z,,nan,0.004411765258433921,0.2647059155068,7.3059370567258455,0.6111909749591233,-0.46946580906511315,0.8356038737669167,,,,-0.28
54.0,,0.45068919854417366,age_z,,nan,0.004411765070561015,0.2647059042344567,7.327222104413467,0.6111909749591232,-0.41512566348665214,0.8476064810455592,,,,-0.28
55.0,,0.45483232726787753,age_z,,nan,0.004411764946564828,0.26470589679470446,7.330806859726256,0.5801660523723658,-0.3567027409450594,0.8588253042397276,,,,-0.28
56.0,,0.4588472911891021,age_z,,nan,0.004411764864727064,0.2647058918844626,7.348903386285434,0.5801660523723656,-0.3296145482907142,0.8716750749547284,,,,-0.28
57.0,,0.4628399522986643,age_z,,nan,0.0044117648107145834,0.2647058886437646,7.369915325383962,0.5801660523723656,-0.2994892070017774,0.8825544295729597,,,,-0.28
58.0,,0.4667487713246649,age_z,,nan,0.00441176477506558,0.2647058865048716,7.391570358310003,0.5801660523723656,-0.2616110106698931,0.89046343734435,,,,-0.28
59.0,,0.47053225545292826,age_z,,nan,0.004411764751537455,0.2647058850932115,7.412482394959647,0.5801660523723655,-0.22666639606708772,0.8984851575249123,,,,-0.28
60.0,,0.4741769730838194,age_z,,nan,0.004411764736008262,0.2647058841614945,7.432766857043388,0.5801660523723658,-0.18229627603648524,0.9031407543336311,,,,-0.28
61.0,,0.4776700812371872,age_z,,nan,0.0044117647257589385,0.2647058835465545,7.455627739445379,0.5801660523723657,-0.13860293789324102,0.9067821992800636,,,,-0.28
