births_per_initial_household,case,explicit_births_per_initial_household,first_birth_flow_age26_38_initial_n0,first_birth_flow_initial_n0,initial_households,mean_owner_physical_rooms,mean_physical_rooms,ownership_rate_realized,probability_postcheck,reason,saving_boundary_mass_bp_policy,saving_boundary_mass_realized,status,top_bin_entry_flow
0.11559038783066726,baseline,0.11559038783066726,0.020129972895320668,0.0506498338560113,1.0000000000000229,8.290057105379372,6.639867627691228,0.5664112010865031,"{""loc_probs"": {""bad_cells"": 0, ""dtype"": ""float64"", ""mass_weighted_abs_gap"": 0.0, ""max_abs_gap"": 0.0, ""occupied_cells"": 526920, ""status"": ""ok"", ""tolerance"": 2.0000222044604924e-11}, ""tenure_probs"": {""bad_cells"": 0, ""dtype"": ""float32"", ""mass_weighted_abs_gap"": 1.089775831121395e-08, ""max_abs_gap"": 6.299979804502698e-08, ""occupied_cells"": 526920, ""status"": ""ok"", ""tolerance"": 1.1922928955078125e-07}}",,0.002469587004655636,0.0,available,nan
0.11638809385407768,mortgage_only,0.11638809385407768,0.020291134994605865,0.051179789239182524,1.0000000000000229,7.912325937921972,6.757174840224956,0.6726613960122206,"{""loc_probs"": {""bad_cells"": 0, ""dtype"": ""float64"", ""mass_weighted_abs_gap"": 0.0, ""max_abs_gap"": 0.0, ""occupied_cells"": 526926, ""status"": ""ok"", ""tolerance"": 2.0000222044604924e-11}, ""tenure_probs"": {""bad_cells"": 0, ""dtype"": ""float32"", ""mass_weighted_abs_gap"": 1.3616986614822136e-08, ""max_abs_gap"": 6.250843398447614e-08, ""occupied_cells"": 526926, ""status"": ""ok"", ""tolerance"": 1.1922928955078125e-07}}",,0.002469587045659414,0.0,available,nan
0.12377387987345873,unsecured_only,0.12377387987345873,0.022207081957649887,0.05758031473240667,1.0000000000000229,8.254024278527977,6.777146211046253,0.5791362968754746,"{""loc_probs"": {""bad_cells"": 0, ""dtype"": ""float64"", ""mass_weighted_abs_gap"": 0.0, ""max_abs_gap"": 0.0, ""occupied_cells"": 527094, ""status"": ""ok"", ""tolerance"": 2.0000222044604924e-11}, ""tenure_probs"": {""bad_cells"": 0, ""dtype"": ""float32"", ""mass_weighted_abs_gap"": 1.092903606716221e-08, ""max_abs_gap"": 6.687855602649506e-08, ""occupied_cells"": 527094, ""status"": ""ok"", ""tolerance"": 1.1922928955078125e-07}}",,0.002469587004655658,0.0,available,nan
0.12451625195091452,both,0.12451625195091452,0.022352911197992455,0.05807729451494639,1.0000000000000229,7.996081469138081,6.913023909442556,0.6874343711813322,"{""loc_probs"": {""bad_cells"": 0, ""dtype"": ""float64"", ""mass_weighted_abs_gap"": 0.0, ""max_abs_gap"": 0.0, ""occupied_cells"": 527101, ""status"": ""ok"", ""tolerance"": 2.0000222044604924e-11}, ""tenure_probs"": {""bad_cells"": 0, ""dtype"": ""float32"", ""mass_weighted_abs_gap"": 1.3728827601266478e-08, ""max_abs_gap"": 6.250843398447614e-08, ""occupied_cells"": 527101, ""status"": ""ok"", ""tolerance"": 1.1922928955078125e-07}}",,0.002469587045659415,0.0,available,nan
