coefficient,estimate,standard_error
Wleft,-.4981260098672046,.12379801
Wm2,-.5007971972087421,.09512803
Wm1,-.3369780977872914,.062684424
Wp1,.4126000821078242,.051693901
Wp2,.8199051578768689,.061739385
Wp3,1.025023667069253,.073008783
Wp4,1.168884141347655,.079061873
Wp5,1.203781675281692,.091726609
Wp6,1.250461541482617,.10307238
Wright,1.15589287308189,.126555
