case_id,observation_job,original_checkpoint_source_commit,observer_source_commit,diagnostic_name,model_value,named_analogue_accepted_by_lead,exact_empirical_model_value,empirical_reference,actual_weight,loss_contribution,original_packet_production_eligible,selected_birth_ownership,current_empty_ownership,selected_birth_owner_numerator,selected_birth_denominator,current_empty_owner_numerator,current_empty_denominator,first_birth_ownership,continuation_birth_ownership,empty_never_parent_ownership,empty_former_parent_ownership,checkpoint_sha256,observation_sha256,observation_path,actual_parameters_source,actual_parameters_source_sha256,beta_annual,kappa_fert,kappa_fert_continuation,chi,H0,theta0,theta1,first_birth_fixed_cost,h_P
joint_smoke_analysis_47,17363531,7e872053,70abd4a80df979903b05d361f47ac2bf5aab2c23,ownership_current_birth_from_empty_dependent_home_minus_current_empty_home_30_55,-0.06342477291685655,True,,0.16289550916123285,,,False,0.5520370588114321,0.6154618317282886,0.01566447250918773,0.028375762567307075,0.10734189248942748,0.17440869109299423,0.4754981849967799,0.6035789800552747,0.4989766921185932,0.7264235200883201,2b99ac5195f3c22de96350397c196b4d32d4f09fe7058292a3dfebf076064116,730adefaddd2c7e5a4394bf3089bc9ec46d58fd118f2e060f84ba270b97eea07,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/initial_fit_readout/recent_parent_probe/completed_17362130/prepared_batches/joint_smoke/completed_17363531/joint_smoke_analysis_47_pass_01.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/initial_fit_readout/recent_parent_probe/completed_17362130/prepared_batches/joint_smoke/inputs/joint_smoke_contract.json,c5d323f4b912522d108179f68ac92897401b0bfcdf9dbe8201ffafbb33e19334,0.9951566389955754,1.4809495753883781,1.474618954614371,1.097521071509628,6.617848257638482,0.34593469518160364,0.1379717125151591,4.203007199622456,1.1818858574626845
