coefficient_i,coefficient_j,covariance
Wleft,Wleft,.2336285289066021
Wleft,Wm2,.0615565868189179
Wleft,Wm1,.0367787776149294
Wleft,Wp1,.0225665397971766
Wleft,Wp2,.0243166344120301
Wleft,Wp3,.0224888048161929
Wleft,Wp4,.0182824312323181
Wleft,Wp5,.0138148527680415
Wleft,Wp6,.0093659401922475
Wleft,Wright,-.0053534865120191
Wm2,Wleft,.0615565868189179
Wm2,Wm2,.1789900841204607
Wm2,Wm1,.040057907468632
Wm2,Wp1,.0258114913972946
Wm2,Wp2,.030283455655811
Wm2,Wp3,.0279172324244042
Wm2,Wp4,.0279399536007805
Wm2,Wp5,.0232412766352378
Wm2,Wp6,.020913903108513
Wm2,Wright,.0093820755158554
Wm1,Wleft,.0367787776149294
Wm1,Wm2,.040057907468632
Wm1,Wm1,.0892734912685266
Wm1,Wp1,.0223598625642987
Wm1,Wp2,.0230364747748418
Wm1,Wp3,.0243203832357212
Wm1,Wp4,.0216445897103659
Wm1,Wp5,.0205600862028547
Wm1,Wp6,.0172474449807492
Wm1,Wright,.0084910466967793
Wp1,Wleft,.0225665397971766
Wp1,Wm2,.0258114913972946
Wp1,Wm1,.0223598625642987
Wp1,Wp1,.0340474853403612
Wp1,Wp2,.0241946932305638
Wp1,Wp3,.0234899424307712
Wp1,Wp4,.0234667888150357
Wp1,Wp5,.0218871848289148
Wp1,Wp6,.0220568722270329
Wp1,Wright,.0174489920487222
Wp2,Wleft,.0243166344120301
Wp2,Wm2,.030283455655811
Wp2,Wm1,.0230364747748418
Wp2,Wp1,.0241946932305638
Wp2,Wp2,.042256636359341
Wp2,Wp3,.0299303481161064
Wp2,Wp4,.0290374025622401
Wp2,Wp5,.0273298063973243
Wp2,Wp6,.0270044700650925
Wp2,Wright,.0247731065987658
Wp3,Wleft,.0224888048161929
Wp3,Wm2,.0279172324244042
Wp3,Wm1,.0243203832357212
Wp3,Wp1,.0234899424307712
Wp3,Wp2,.0299303481161064
Wp3,Wp3,.0447699548983164
Wp3,Wp4,.0341281464786956
Wp3,Wp5,.0328408926053788
Wp3,Wp6,.03254115727335
Wp3,Wright,.0314371045512009
Wp4,Wleft,.0182824312323181
Wp4,Wm2,.0279399536007805
Wp4,Wm1,.0216445897103659
Wp4,Wp1,.0234667888150357
Wp4,Wp2,.0290374025622401
Wp4,Wp3,.0341281464786956
Wp4,Wp4,.0505671251110579
Wp4,Wp5,.0383294615147082
Wp4,Wp6,.0375055593951537
Wp4,Wright,.0366716425152862
Wp5,Wleft,.0138148527680415
Wp5,Wm2,.0232412766352378
Wp5,Wm1,.0205600862028547
Wp5,Wp1,.0218871848289148
Wp5,Wp2,.0273298063973243
Wp5,Wp3,.0328408926053788
Wp5,Wp4,.0383294615147082
Wp5,Wp5,.0558365698941979
Wp5,Wp6,.0437383868248019
Wp5,Wright,.042456630792633
Wp6,Wleft,.0093659401922475
Wp6,Wm2,.020913903108513
Wp6,Wm1,.0172474449807492
Wp6,Wp1,.0220568722270329
Wp6,Wp2,.0270044700650925
Wp6,Wp3,.03254115727335
Wp6,Wp4,.0375055593951537
Wp6,Wp5,.0437383868248019
Wp6,Wp6,.0579317216438704
Wp6,Wright,.0473880774631722
Wright,Wleft,-.0053534865120191
Wright,Wm2,.0093820755158554
Wright,Wm1,.0084910466967793
Wright,Wp1,.0174489920487222
Wright,Wp2,.0247731065987658
Wright,Wp3,.0314371045512009
Wright,Wp4,.0366716425152862
Wright,Wp5,.042456630792633
Wright,Wp6,.0473880774631722
Wright,Wright,.0624996165068217
