coefficient,estimate,standard_error
Wleft,1.090258558317848,.48335135
Wm2,-.0362554336353766,.42307219
Wm1,-.097819467848388,.2987867
Wp1,.328428353899297,.1845196
Wp2,.858473654254592,.20556419
Wp3,.8691766568014609,.21158911
Wp4,1.276435148125947,.22487135
Wp5,1.307965129876728,.23629764
Wp6,1.059747885026674,.2406901
Wright,1.46481255416274,.24999924
