age,tenure,mass,budget_excess_mass,budget_excess_share,consumption_floor_mass,weighted_positive_budget_gap,maximum_occupied_excess
18.0,0,0.05428512216434154,0.0,0.0,0.0,4.754498715676105e-19,1.7763568394002505e-15
18.0,1,0.004215871593818842,0.0,0.0,2.8441881161499063e-07,1.4752056318363446e-20,2.220446049250313e-16
18.0,2,0.003387755133685121,0.0,0.0,0.0,4.6419483198242915e-19,4.440892098500626e-16
18.0,3,0.0003756734983933663,0.0,0.0,0.0,4.224354133449579e-20,8.881784197001252e-16
18.0,4,0.00032111030647597735,0.0,0.0,0.0,6.335875364778015e-21,2.220446049250313e-16
18.0,5,0.000739200037307065,0.0,0.0,0.0,7.797388671708542e-20,4.440892098500626e-16
22.0,0,0.008419737110778352,0.0,0.0,0.0,2.1307030551429257e-19,1.7763568394002505e-15
22.0,1,0.0032279790640937574,0.0,0.0,1.2056747436741872e-07,4.494892803437434e-21,2.220446049250313e-16
22.0,2,0.001824142237740335,0.0,0.0,0.0,4.228332693776782e-20,4.440892098500626e-16
22.0,3,0.00017795640190714542,0.0,0.0,0.0,5.3000271370222364e-21,8.881784197001252e-16
22.0,4,0.00024033164109651739,0.0,0.0,0.0,9.012936691783094e-24,2.220446049250313e-16
22.0,5,0.0004469755935231197,0.0,0.0,0.0,7.372595515006859e-22,8.881784197001252e-16
26.0,0,0.023458595406000954,0.0,0.0,0.0,1.0901738970220947e-18,1.7763568394002505e-15
26.0,1,0.008997096534775558,0.0,0.0,0.0,2.3846864158895463e-20,4.440892098500626e-16
26.0,2,0.008201471343860952,0.0,0.0,0.0,2.1598153737261048e-19,4.440892098500626e-16
26.0,3,0.0012534650321878345,0.0,0.0,0.0,1.4139027073825617e-19,8.881784197001252e-16
26.0,4,0.0007763912004321821,0.0,0.0,0.0,9.298563234973606e-22,8.881784197001252e-16
26.0,5,0.002054208610611489,0.0,0.0,0.0,9.009347268681548e-21,8.881784197001252e-16
30.0,0,0.03292539215744831,0.0,0.0,0.0,1.6593436782410549e-18,1.7763568394002505e-15
30.0,1,0.009981558005719307,0.0,0.0,0.0,2.1527966956229763e-20,2.220446049250313e-16
30.0,2,0.013633460123892471,0.0,0.0,0.0,2.667649002658962e-19,4.440892098500626e-16
30.0,3,0.003697240859844146,0.0,0.0,0.0,3.5691938451593587e-19,8.881784197001252e-16
30.0,4,0.0011210163112821163,0.0,0.0,0.0,1.048973929181946e-20,8.881784197001252e-16
30.0,5,0.003744047937085381,0.0,0.0,0.0,2.9491554656190354e-20,8.881784197001252e-16
34.0,0,0.03895380079322172,0.0,0.0,0.0,2.315355649140046e-18,1.7763568394002505e-15
34.0,1,0.010086844368162866,0.0,0.0,0.0,9.720001695529886e-20,2.220446049250313e-16
34.0,2,0.01625402002024757,0.0,0.0,0.0,3.675586181135e-19,4.440892098500626e-16
34.0,3,0.006138219679984351,0.0,0.0,0.0,7.491172780406874e-19,8.881784197001252e-16
34.0,4,0.001309788986153771,0.0,0.0,0.0,7.049814870994939e-20,8.881784197001252e-16
34.0,5,0.005069006342742697,0.0,0.0,0.0,4.118079649113789e-20,8.881784197001252e-16
38.0,0,0.04060739587662055,0.0,0.0,0.0,2.803316643468094e-18,1.7763568394002505e-15
38.0,1,0.008395839918375503,0.0,0.0,0.0,1.2353458086880316e-19,2.220446049250313e-16
38.0,2,0.016494225976008272,0.0,0.0,0.0,4.1963054236440606e-19,4.440892098500626e-16
38.0,3,0.008545109366970095,0.0,0.0,0.0,9.784468673002813e-19,8.881784197001252e-16
38.0,4,0.0017516508944909791,0.0,0.0,0.0,1.3187689382378062e-19,8.881784197001252e-16
38.0,5,0.005770129817798545,0.0,0.0,0.0,4.586616820988728e-20,8.881784197001252e-16
42.0,0,0.041156570549124374,0.0,0.0,1.1685061700232336e-11,3.4310162016738604e-18,1.7763568394002505e-15
42.0,1,0.007722583084579725,0.0,0.0,0.0,1.1064272894178012e-19,2.220446049250313e-16
42.0,2,0.01525383927110932,0.0,0.0,0.0,3.254103928529149e-19,4.440892098500626e-16
42.0,3,0.01023224992642363,0.0,0.0,0.0,1.1336575840045536e-18,8.881784197001252e-16
42.0,4,0.0023213774888015066,0.0,0.0,0.0,1.5871769422659448e-19,8.881784197001252e-16
42.0,5,0.006125254260526126,0.0,0.0,0.0,5.47510959179402e-20,8.881784197001252e-16
46.0,0,0.04048289683237073,0.0,0.0,1.9104267554567874e-10,2.0952601103106126e-18,1.7763568394002505e-15
46.0,1,0.007216199853576723,0.0,0.0,0.0,8.252906768588733e-20,2.220446049250313e-16
46.0,2,0.013911737777828911,0.0,0.0,0.0,3.093308751621e-19,4.440892098500626e-16
46.0,3,0.010772942287910021,0.0,0.0,0.0,1.527400365245134e-18,8.881784197001252e-16
46.0,4,0.002881054037075429,0.0,0.0,0.0,2.5533831677345084e-19,8.881784197001252e-16
46.0,5,0.006214999285022595,0.0,0.0,0.0,4.065945530065036e-20,8.881784197001252e-16
50.0,0,0.03734738611517049,0.0,0.0,4.177680589849594e-10,1.995654649400549e-18,1.7763568394002505e-15
50.0,1,0.006397190071665928,0.0,0.0,4.5598333358994876e-08,2.6717819477081516e-20,2.220446049250313e-16
50.0,2,0.012164762355777925,0.0,0.0,0.0,3.2139481511289357e-19,4.440892098500626e-16
50.0,3,0.010115862376096272,0.0,0.0,0.0,1.5638950481179645e-18,8.881784197001252e-16
50.0,4,0.0031988751613436727,0.0,0.0,0.0,2.8239896961950783e-19,8.881784197001252e-16
50.0,5,0.005938908340011443,0.0,0.0,0.0,3.764274589000174e-20,8.881784197001252e-16
54.0,0,0.04008743716577719,0.0,0.0,0.0,1.9073459988941747e-18,1.7763568394002505e-15
54.0,1,0.00660225224060777,0.0,0.0,0.0,1.1886090901316836e-20,2.220446049250313e-16
