scenario,policy_case,period_from_2007,calendar_year,years_from_2023,psi_child,asset_price,asset_price_index,adult_population,population_index,population_index_2023,entry_flow_E,birth_children,birth_children_topcode_adjusted,topcode_adjusted_births_per_adult,effective_mature_entrant_flow_B,raw_state_scheduled_mature_entrant_flow_B,queue_B_over_current_E,outside_entry_flow_M,renewal_retention_rho,retained_mature_entrants,entrant_flow_next,adult_deaths,housing_demand,housing_demand_per_adult,housing_supply,relative_market_residual,mass_accounting_residual,owner_rate,dependent_child_owner_rate,parent_owner_rate,childless_owner_rate,birth_queue_scheduled_flows,birth_queue_raw_state_scheduled_flows,model_state_same_period_mature_flow_B,census_age_bridge_net_residual,census_age_bridge_maximum_target_gap,grid_resolution_fallback,feasibility_frontier_projection_mass,min_distribution_mass,nonfinite_distribution_count
shared_calibrated_history,none,0,2007,-16,0.28947879008266236,0.610115015517931,1.0,1.0000000000000138,1.0000000000000002,1.0000000000000138,0.016622662021820233,0.11675485355846224,0.13423691038043323,0.13423691038043137,0.06173381582179322,0.05534575440188882,3.7138345074186363,0.010432954096507345,0.8309951590216419,0.05130050209584381,0.061733456192351155,0.0390697562139446,6.591179003784058,6.591179003783967,6.591179003784058,0.0,-1.1102230246251565e-15,0.6298022929495041,0.5928688934770503,0.6792450748180694,0.4471711702666248,"[0.06173381582179322, 0.06173381582179322, 0.06173381582179322, 0.06392233827639678]","[0.05534575440188882, 0.05534575440188882, 0.05534575440188882, 0.05559754931355344]",0.06427242137882955,0.006945473001724434,1.3877787807814457e-16,False,0.0,0.0,0
shared_calibrated_history,none,1,2011,-12,0.20730031335877147,0.6347817749343786,1.0404296874999999,1.0296091729801435,1.0296091729801296,1.0296091729801435,0.014657928626055848,0.10306237264172576,0.11880020780614689,0.1153837892316816,0.06173381582179322,0.05534575440188882,4.2116329937679975,0.010432954096507345,0.8309951590216419,0.05130050209584381,0.061733456192351155,0.04112349639909223,6.757555467496634,6.563223837582259,6.75782793828297,4.0319284365383655e-05,0.0,0.6405016501787396,0.6004496403196788,0.6898093033082775,0.4578299759273959,"[0.06173381582179322, 0.06173381582179322, 0.06392233827639678, 0.05657152752673661]","[0.05534575440188882, 0.05534575440188882, 0.05559754931355344, 0.04907732030558369]",0.06304892548110079,0.01763678018755721,1.249000902703301e-16,False,0.0,0.0,0
shared_calibrated_history,none,2,2015,-8,0.12512183663488058,0.6606689691934213,1.0828597106933595,1.0678559129609597,1.0678559129609453,1.0678559129609597,0.013218208448327986,0.09462522664779212,0.10920458922350493,0.10226528494907289,0.06173381582179322,0.05534575440188882,4.67036180153462,0.010432954096507345,0.8309951590216419,0.05130050209584381,0.061733456192351155,0.04341214666000685,6.930491595474289,6.490099938911576,6.930165234985342,4.709274279635533e-05,0.0,0.6433807768642777,0.60190213984008,0.6959117648251454,0.4552894207384988,"[0.06173381582179322, 0.06392233827639678, 0.05657152752673661, 0.05200218534452615]","[0.05534575440188882, 0.05559754931355344, 0.04907732030558369, 0.045059631737043866]",0.06177968387357931,0.015205935521563907,1.1102230246251565e-16,False,1.381377644617847e-13,0.0,0
shared_calibrated_history,none,3,2019,-4,0.04294335991098969,0.6815729482968069,1.1171220687270167,1.1013831580148679,1.101383158014853,1.1013831580148679,0.013264906903257632,0.08764469806296175,0.10087358021335527,0.09158809037462469,0.06173381582179322,0.05534575440188882,4.653920021604709,0.010432954096507345,0.8309951590216419,0.05130050209584381,0.061733456192351155,0.04737485729862566,7.067480833128183,6.416913843014092,7.067511180108308,4.293870834005258e-06,-2.220446049250313e-16,0.6439622942246043,0.602584535065711,0.7025077901265498,0.448083013015803,"[0.06392233827639678, 0.05657152752673661, 0.05200218534452615, 0.04803503819683584]","[0.05559754931355344, 0.04907732030558369, 0.045059631737043866, 0.04173557050617226]",0.05945384589887617,0.013505914339183578,1.249000902703301e-16,False,0.0,0.0,0
