coefficient,estimate,standard_error
Wleft,-.0245647185789092,.054348398
Wm2,-.13216691524765,.040556453
Wm1,-.1449881000313373,.027632428
Wp1,.1780006948284693,.02305937
Wp2,.485239732909844,.028440766
Wp3,.7258652621080713,.032523155
Wp4,.9677325536708808,.03648271
Wp5,1.099130379399683,.040377229
Wp6,1.236684047327484,.045821365
Wright,1.353026602646763,.058361832
