coefficient_i,coefficient_j,covariance
Wleft,Wleft,.0029537483503997
Wleft,Wm2,.0012152441460757
Wleft,Wm1,.0005199041862561
Wleft,Wp1,.0001623370887609
Wleft,Wp2,.0001295851557438
Wleft,Wp3,.0000271549476278
Wleft,Wp4,-.0000859797302196
Wleft,Wp5,-.0001531678557545
Wleft,Wp6,-.0002170032804311
Wleft,Wright,-.000410410348884
Wm2,Wleft,.0012152441460757
Wm2,Wm2,.0016448257623242
Wm2,Wm1,.0006054839765363
Wm2,Wp1,.0001633258038639
Wm2,Wp2,.0001669001857357
Wm2,Wp3,.0001245063252498
Wm2,Wp4,.0000621971526778
Wm2,Wp5,.0000149983496043
Wm2,Wp6,-.0000332876443204
Wm2,Wright,-.0001375996725827
Wm1,Wleft,.0005199041862561
Wm1,Wm2,.0006054839765363
Wm1,Wm1,.0007635510713895
Wm1,Wp1,.0000872612399374
Wm1,Wp2,.0000985377966729
Wm1,Wp3,.0000822691986476
Wm1,Wp4,.0000474375994973
Wm1,Wp5,.0000314386807719
Wm1,Wp6,8.06584896636e-06
Wm1,Wright,-.0000410402239859
Wp1,Wleft,.0001623370887609
Wp1,Wm2,.0001633258038639
Wp1,Wm1,.0000872612399374
Wp1,Wp1,.0005317345276439
Wp1,Wp2,.0004758809954618
Wp1,Wp3,.0004775271166965
Wp1,Wp4,.0004835417845117
Wp1,Wp5,.0004973474469392
Wp1,Wp6,.000519372115202
Wp1,Wright,.000568459050587
Wp2,Wleft,.0001295851557438
Wp2,Wm2,.0001669001857357
Wp2,Wm1,.0000985377966729
Wp2,Wp1,.0004758809954618
Wp2,Wp2,.000808877147061
Wp2,Wp3,.000763992029905
Wp2,Wp4,.0007692382176734
Wp2,Wp5,.0008011815396535
Wp2,Wp6,.0008510075940479
Wp2,Wright,.000992207983278
Wp3,Wleft,.0000271549476278
Wp3,Wm2,.0001245063252498
Wp3,Wm1,.0000822691986476
Wp3,Wp1,.0004775271166965
Wp3,Wp2,.000763992029905
Wp3,Wp3,.001057755614189
Wp3,Wp4,.0010269917935922
Wp3,Wp5,.0010692512843293
Wp3,Wp6,.0011355752541746
Wp3,Wright,.0013528027877163
Wp4,Wleft,-.0000859797302196
Wp4,Wm2,.0000621971526778
Wp4,Wm1,.0000474375994973
Wp4,Wp1,.0004835417845117
Wp4,Wp2,.0007692382176734
Wp4,Wp3,.0010269917935922
Wp4,Wp4,.0013309880989243
Wp4,Wp5,.0013479083030045
Wp4,Wp6,.0014313718496224
Wp4,Wright,.001744862955507
Wp5,Wleft,-.0001531678557545
Wp5,Wm2,.0000149983496043
Wp5,Wm1,.0000314386807719
Wp5,Wp1,.0004973474469392
Wp5,Wp2,.0008011815396535
Wp5,Wp3,.0010692512843293
Wp5,Wp4,.0013479083030045
Wp5,Wp5,.001630320618883
Wp5,Wp6,.0016820300730467
Wp5,Wright,.002027589007337
Wp6,Wleft,-.0002170032804311
Wp6,Wm2,-.0000332876443204
Wp6,Wm1,8.06584896636e-06
Wp6,Wp1,.000519372115202
Wp6,Wp2,.0008510075940479
Wp6,Wp3,.0011355752541746
Wp6,Wp4,.0014313718496224
Wp6,Wp5,.0016820300730467
Wp6,Wp6,.0020995975007303
Wp6,Wright,.0023667745695173
Wright,Wleft,-.000410410348884
Wright,Wm2,-.0001375996725827
Wright,Wm1,-.0000410402239859
Wright,Wp1,.000568459050587
Wright,Wp2,.000992207983278
Wright,Wp3,.0013528027877163
Wright,Wp4,.001744862955507
Wright,Wp5,.002027589007337
Wright,Wp6,.0023667745695173
Wright,Wright,.0034061033904015
