scenario,policy_case,period_from_2007,calendar_year,years_from_2023,psi_child,asset_price,asset_price_index,adult_population,population_index,population_index_2023,entry_flow_E,birth_children,birth_children_topcode_adjusted,topcode_adjusted_births_per_adult,effective_mature_entrant_flow_B,raw_state_scheduled_mature_entrant_flow_B,queue_B_over_current_E,outside_entry_flow_M,renewal_retention_rho,retained_mature_entrants,entrant_flow_next,adult_deaths,housing_demand,housing_demand_per_adult,housing_supply,relative_market_residual,mass_accounting_residual,owner_rate,dependent_child_owner_rate,parent_owner_rate,childless_owner_rate,birth_queue_scheduled_flows,birth_queue_raw_state_scheduled_flows,model_state_same_period_mature_flow_B,census_age_bridge_net_residual,census_age_bridge_maximum_target_gap,grid_resolution_fallback,feasibility_frontier_projection_mass,min_distribution_mass,nonfinite_distribution_count,property_tax_revenue,equal_transfer_period_units,equal_transfer_outlays,government_budget_residual,scaled_government_budget_residual,implied_equal_transfer,policy_label,policy_active,annual_property_tax_rate,property_tax_rate_period_units,revenue_rebated,revenue_disposition,fiscal_budget_gate_applicable,model_solve_count,joint_iterations,joint_model_evaluations,common_initial_distribution_sha256,common_initial_queue_sha256
status-quo-tax1-unrebated,status-quo-tax1-unrebated,4,2023,0,-0.039235116812901205,0.6937334343958133,1.1370535337618235,1.1292476712477768,1.1292476712477615,1.0,0.014337122049139395,0.08325016432360084,0.09554187572006465,0.08460666172062539,0.06392233827639678,0.05559754931355344,4.458519503238365,0.0,1.0,0.06392233827639678,0.06392233827639678,0.04995973857292628,7.146550210171544,6.328594153552578,7.1466922524929055,1.9875253661900413e-05,1.3322676295501878e-15,0.637167316564105,0.6015952547308694,0.7048274186264879,0.4325914431031524,"[0.05657152752673661, 0.05200218534452615, 0.04803503819683584, 0.045496131295268874]","[0.04907732030558369, 0.045059631737043866, 0.04173557050617226, 0.039642935392190874]",0.05730527016563587,0.0,0.0,False,0.0,0.0,0,0.19831203285537707,0.0,0.0,0.19831203285537707,1.0,0.17561429428168843,"Status quo: 1% property tax, revenue not rebated",False,0.01,0.04,False,not rebated,False,13,0,0,3ee29a21f7103b938e9f5943fb91c9f36697edfcb5925696d499ca040015e07d,4355158d34331c1f0d6d8784e51d8dde2fbdb3b4bcd650208f520e2f914ef686
tax1-equal-rebate,tax1-equal-rebate,4,2023,0,-0.039235116812901205,0.7124424122645823,1.1677182074592687,1.1292476712477768,1.1292476712477615,1.0,0.014337122049139395,0.08532186276095893,0.09774163247194625,0.08655464603610417,0.06392233827639678,0.05559754931355344,4.458519503238365,0.0,1.0,0.06392233827639678,0.06392233827639678,0.04995973857292628,7.267208185355414,6.435442259823674,7.26751738129775,4.254491955278849e-05,1.3322676295501878e-15,0.6422685035114682,0.6072349417115154,0.7088896550107446,0.43962114823468246,"[0.05657152752673661, 0.05200218534452615, 0.04803503819683584, 0.04654363451045059]","[0.04907732030558369, 0.045059631737043866, 0.04173557050617226, 0.040629458457599486]",0.05753545886787262,0.0,0.0,False,0.0,0.0,0,0.20709869320014118,0.1834013905892734,0.20710559322649363,-6.900026352452127e-06,-3.331646550417477e-05,0.1833952803031704,"1% property tax, equal rebate",True,0.01,0.04,True,equal household rebate,True,5,2,5,3ee29a21f7103b938e9f5943fb91c9f36697edfcb5925696d499ca040015e07d,4355158d34331c1f0d6d8784e51d8dde2fbdb3b4bcd650208f520e2f914ef686
tax2-equal-rebate,tax2-equal-rebate,4,2023,0,-0.039235116812901205,0.6779512875142738,1.1111860391417445,1.1292476712477768,1.1292476712477615,1.0,0.014337122049139395,0.08578941865768232,0.09823008240575815,0.08698719059320047,0.06392233827639678,0.05559754931355344,4.458519503238365,0.0,1.0,0.06392233827639678,0.06392233827639678,0.04995973857292628,7.043832746174031,6.237633183153575,7.04382853361168,5.980500989326537e-07,4.440892098500626e-16,0.6327983121671472,0.5964142087492718,0.6963419007606376,0.4392252689932352,"[0.05657152752673661, 0.05200218534452615, 0.04803503819683584, 0.04677622971702768]","[0.04907732030558369, 0.045059631737043866, 0.04173557050617226, 0.040852104122705866]",0.057587409522648535,0.0,0.0,False,0.0,0.0,0,0.38203003834431104,0.3383078187686669,0.38203331650935246,-3.278165041420422e-06,-8.580835491975135e-06,0.3383049158049284,"2% property tax, equal rebate",True,0.02,0.08,True,equal household rebate,True,5,2,5,3ee29a21f7103b938e9f5943fb91c9f36697edfcb5925696d499ca040015e07d,4355158d34331c1f0d6d8784e51d8dde2fbdb3b4bcd650208f520e2f914ef686
