age_node,mass,owner_rate,mean_rooms,mean_liquid_wealth,childless_rate,pre_fertility_mass
18.0,0.06173345618076938,0.05454052948689305,3.812398782068125,-0.3303368031019413,0.8017548459799905,0.06173345618076938
22.0,0.06173345618076308,0.12990132235976756,4.593879975451886,-0.0562228188140735,0.602538931477082,0.061733456180769364
26.0,0.06173345618075359,0.2646435457561161,5.482151646011419,-0.362629858736004,0.4252724301136806,0.06173345618076308
30.0,0.06173345618074801,0.37355926122641664,6.095865922540396,-0.08782036674629254,0.2953608512413076,0.06173345618075258
34.0,0.061733456180744,0.46260394685303524,6.584440320182435,0.08303238270954079,0.2142972738262084,0.061733456180748006
38.0,0.06173345618074243,0.5311368713895344,6.9307002566665785,0.6981406692967522,0.16858457667630927,0.06173345618074401
42.0,0.061733456180742434,0.5860149916288218,7.172825619939474,1.2444051170282362,0.14255288314758469,0.06173345618074241
46.0,0.06173345618074241,0.6247569090269515,7.274124695682032,1.75874428311579,0.14255288314758474,0.06173345618074243
50.0,0.06173345618074243,0.6590487282357701,7.354520733197766,2.1711112221887636,0.1425528831475847,0.06173345618074242
54.0,0.06173345618074241,0.6948127243958108,7.423832998809443,2.4971567705359177,0.14255288314758474,0.06173345618074241
58.0,0.06173345618074242,0.7385811167705847,7.477258930431959,2.714429499788764,0.1425528831475847,0.06173345618074241
62.0,0.061733456180742406,0.7897424312854509,7.490749476089458,2.685445677750863,0.1425528831475847,0.06173345618074241
66.0,0.061733456180742406,0.8219826789434753,7.531846174815623,2.706669917189343,0.1425528831475847,0.06173345618074241
70.0,0.05797551268253735,0.8671954065313715,7.47956133989624,1.3229924471734835,0.14255288314758474,0.05797551268253736
74.0,0.053250371247688014,0.9091082373605313,7.396947861640592,-0.06763101745054545,0.1425528831475847,0.053250371247688014
78.0,0.04712403280205907,0.931956330933152,7.305408261737037,-1.4028333469678194,0.14255288314758474,0.04712403280205906
82.0,0.03911515291797324,0.9439512318745725,7.21458228414687,-2.669295243064284,0.14255288314758474,0.03911515291797325
