coefficient_i,coefficient_j,covariance
Wleft,Wleft,.0005791865277384
Wleft,Wm2,.0002094834968942
Wleft,Wm1,.0001695199319635
Wleft,Wp1,.0001009549756707
Wleft,Wp2,.0000951711482754
Wleft,Wp3,.0000743896745349
Wleft,Wp4,.0000665335313798
Wleft,Wp5,.0000571577675313
Wleft,Wp6,.0000426650227832
Wleft,Wright,-.0000236373849427
Wm2,Wleft,.0002094834968942
Wm2,Wm2,.0004967098724012
Wm2,Wm1,.0001661801610815
Wm2,Wp1,.000098643111488
Wm2,Wp2,.0000893738929752
Wm2,Wp3,.0000806136158087
Wm2,Wp4,.0000741988339634
Wm2,Wp5,.0000651467970835
Wm2,Wp6,.0000611449811764
Wm2,Wright,.0000213557427629
Wm1,Wleft,.0001695199319635
Wm1,Wm2,.0001661801610815
Wm1,Wm1,.000371272513763
Wm1,Wp1,.0001047498364395
Wm1,Wp2,.0001119157086657
Wm1,Wp3,.0000998078510369
Wm1,Wp4,.0001065199095937
Wm1,Wp5,.0001022192228913
Wm1,Wp6,.000106528306082
Wm1,Wright,.0000772726633224
Wp1,Wleft,.0001009549756707
Wp1,Wm2,.000098643111488
Wp1,Wm1,.0001047498364395
Wp1,Wp1,.0002260373705547
Wp1,Wp2,.0001443483914655
Wp1,Wp3,.0001314850868003
Wp1,Wp4,.0001380044724805
Wp1,Wp5,.0001295237784086
Wp1,Wp6,.0001341918934534
Wp1,Wright,.000149719596799
Wp2,Wleft,.0000951711482754
Wp2,Wm2,.0000893738929752
Wp2,Wm1,.0001119157086657
Wp2,Wp1,.0001443483914655
Wp2,Wp2,.000275735748026
Wp2,Wp3,.0001840095296971
Wp2,Wp4,.0001867305829046
Wp2,Wp5,.0001753351898016
Wp2,Wp6,.0001730067575324
Wp2,Wright,.0002191817914789
Wp3,Wleft,.0000743896745349
Wp3,Wm2,.0000806136158087
Wp3,Wm1,.0000998078510369
Wp3,Wp1,.0001314850868003
Wp3,Wp2,.0001840095296971
Wp3,Wp3,.0002913619981913
Wp3,Wp4,.000221017560427
Wp3,Wp5,.0002054389342272
Wp3,Wp6,.0002051351671959
Wp3,Wright,.0002661370597926
Wp4,Wleft,.0000665335313798
Wp4,Wm2,.0000741988339634
Wp4,Wm1,.0001065199095937
Wp4,Wp1,.0001380044724805
Wp4,Wp2,.0001867305829046
Wp4,Wp3,.000221017560427
Wp4,Wp4,.0003395086157158
Wp4,Wp5,.0002564291378601
Wp4,Wp6,.0002534992376987
Wp4,Wright,.0003129075444791
Wp5,Wleft,.0000571577675313
Wp5,Wm2,.0000651467970835
Wp5,Wm1,.0001022192228913
Wp5,Wp1,.0001295237784086
Wp5,Wp2,.0001753351898016
Wp5,Wp3,.0002054389342272
Wp5,Wp4,.0002564291378601
Wp5,Wp5,.0003684676038227
Wp5,Wp6,.0002864403215259
Wp5,Wright,.0003237296654145
Wp6,Wleft,.0000426650227832
Wp6,Wm2,.0000611449811764
Wp6,Wm1,.000106528306082
Wp6,Wp1,.0001341918934534
Wp6,Wp2,.0001730067575324
Wp6,Wp3,.0002051351671959
Wp6,Wp4,.0002534992376987
Wp6,Wp5,.0002864403215259
Wp6,Wp6,.0003986973807863
Wp6,Wright,.0003566111337123
Wright,Wleft,-.0000236373849427
Wright,Wm2,.0000213557427629
Wright,Wm1,.0000772726633224
Wright,Wp1,.000149719596799
Wright,Wp2,.0002191817914789
Wright,Wp3,.0002661370597926
Wright,Wp4,.0003129075444791
Wright,Wp5,.0003237296654145
Wright,Wp6,.0003566111337123
Wright,Wright,.0005686483577486
