policy,year,births_percent,ownership_pp,rooms_percent
supply-plus-20,2023,1.022293594901269,0.06251180114609234,5.81395695840532
supply-plus-20,2027,1.3847010753336164,0.004533711630061443,7.172253007539187
dependent-child-ltv95,2023,0.5877404280173915,0.016776669911039432,0.41565906847085277
dependent-child-ltv95,2027,0.7574591849762946,0.024915994205232384,0.27160464648563476
property-tax-2pct-no-rebate,2023,-1.1144232693824807,-0.001300016172167684,-4.627157155939354
property-tax-2pct-no-rebate,2027,-1.1556771365987983,-0.027052994406634445,-5.342540784845862
