candidate,theta,new_psi_child,transition_loss,terminal_tfr,terminal_childless_rate,terminal_mean_age_first_birth,terminal_share_first_births_age30plus,terminal_first_birth_housing_response,terminal_synthetic_childless_consistency_gap,terminal_population_index,census_household_population_target_index,population_target_gap,terminal_housing_cost_index,policy_case,post_2023_periods,endpoint_year,endpoint_population_index,endpoint_housing_cost_index,endpoint_owner_rate,endpoint_dependent_child_owner_rate,endpoint_topcode_adjusted_births,model_solve_count,elapsed_seconds,max_market_residual,max_mass_residual
task_001,"{'H0': 14.562959141565095, 'alpha_cons': 0.733, 'beta': 0.983063675214588, 'chi': 1.0434717373613915, 'delta_alpha': 0.0, 'delta_alpha_jump': 0.0, 'hbar_child_rooms': 0.24887678975085575, 'kappa_fert': 2.1681730392479377, 'kappa_fert_continuation': 1.7364706586958831, 'psi_child': 0.0, 'tenure_choice_kappa': 0.005, 'theta0': 0.5491891806761955, 'theta1': 0.10724930821495539, 'theta_n': 0.0, 'first_birth_fixed_cost': 4.5591384147193255, 'hbar_first_child_jump': 0.4649311350610432}",-0.039235116812901205,23.15344472757269,1.9216975578798428,0.18985895060790128,26.251702786396663,0.23716275185854563,0.46604419298872113,0.0,1.1292476712477615,1.1292476712477624,-8.881784197001252e-16,1.1370535337618235,none,0,2023,1.1292476712477615,1.1370535337618235,0.637167316564105,0.6015952547308694,0.09554187572006465,44,253.76546233519912,4.709274279635533e-05,1.3322676295501878e-15
