date,price,next_price,transfer,gain_tax_per_unit,next_gain_tax_per_unit,rent,rental_user_cost,incumbent_user_cost,owner_user_cost,owner_access_wedge,gross_marginal_value_gap,young_mass,old_mass,previous_owner_share,young_owner_share,average_fertility,renter_fertility,owner_fertility,average_young_housing,renter_housing,owner_housing,average_old_housing,old_renter_housing,old_owner_housing,old_owner_sales,renter_saving,owner_saving,renter_old_branch,owner_old_branch,renter_normalized_euler_residual,owner_normalized_euler_residual,renter_budget_residual,owner_budget_residual,renter_fertility_foc_residual,owner_fertility_foc_residual,renter_child_price_identity_residual,owner_child_price_identity_residual,owner_unconstrained_housing,owner_size_limit_slack,renter_unconstrained_housing,old_owner_retention_slack,old_owner_estate_slack,old_renter_cap_shadow_wedge,housing_residual,government_residual
0.0,0.34268356297591945,0.3426835629778107,0.005886965864369723,0.0,0.0,0.3598177411228241,0.17990887056141205,0.17990887056141205,0.17990887056141205,0.14863920394948402,0.14863920394948402,1.4552639291234173,1.4552639291234173,0.74856612661182,0.7485661266105422,0.5000000000052401,0.352671788308486,0.5494856788378992,0.7684723793283863,0.45,0.8754432147102463,0.6058487729898091,0.45,0.6581964003570613,0.2172468143424353,0.35863541553142214,0.4225667348888644,renter_cap,interior,-1.2731855355197814e-16,-2.1911245224873553e-16,0.0,0.0,2.220446049250313e-16,1.1102230246251565e-16,5.551115123125783e-17,8.326672684688674e-17,1.2987182731230678,1.1245567852897538,1.3144430735021497,0.2172468143424353,0.09022123504200841,0.12590008428401364,-2.220446049250313e-16,1.5186518964238125e-14
1.0,0.3426835629778107,0.34268356297966024,0.0058869658643713645,0.0,0.0,0.3598177411248517,0.17990887056242585,0.17990887056242585,0.17990887056242585,0.14863920395071736,0.14863920395071736,1.4552639291386689,1.4552639291234173,0.7485661266105422,0.748566126605983,0.5000000000029796,0.35267178830842827,0.5494856788360976,0.7684723793228299,0.45,0.8754432147054148,0.6058487729873118,0.45,0.6581964003540804,0.21724681435616588,0.35863541553150197,0.4225667348889903,renter_cap,interior,-1.2731855355186137e-16,0.0,-2.220446049250313e-16,0.0,-3.3306690738754696e-16,0.0,0.0,0.0,1.2987182731168714,1.1245567852945852,1.31444307349541,0.21724681435616588,0.09022123504216187,0.12590008428239505,-2.220446049250313e-16,1.5389005883761302e-14
2.0,0.34268356297966024,0.3426835629801976,0.005886965864354748,0.0,0.0,0.3598177411281059,0.17990887056405294,0.17990887056405294,0.17990887056405294,0.14863920395103072,0.14863920395103072,1.455263929147341,1.4552639291386689,0.748566126605983,0.7485661266009711,0.5000000000005533,0.35267178830836676,0.5494856788341946,0.7684723793171606,0.45,0.8754432147006898,0.6058487729820523,0.45,0.6581964003483226,0.21724681435709214,0.35863541553132183,0.42256673488944446,renter_cap,interior,0.0,2.1911245224871805e-16,0.0,-2.220446049250313e-16,-2.220446049250313e-16,5.551115123125783e-17,-1.6653345369377348e-16,5.551115123125783e-17,1.2987182731069122,1.1245567852993101,1.3144430734851664,0.21724681435709214,0.09022123504387486,0.12590008428048746,0.0,1.5186518964238125e-14
3.0,0.3426835629801976,0.3426835629801677,0.005886965864343181,0.0,0.0,0.3598177411292373,0.17990887056461866,0.17990887056461866,0.17990887056461866,0.14863920395098937,0.14863920395098937,1.4552639291489515,1.455263929147341,0.7485661266009711,0.7485661265994327,0.49999999999981576,0.3526717883083479,0.5494856788336202,0.7684723793154785,0.45,0.875443214699317,0.6058487729792746,0.45,0.6581964003460058,0.21724681435468396,0.35863541553123024,0.42256673488962326,renter_cap,interior,-2.5463710710339807e-16,2.1911245224867175e-16,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,5.551115123125783e-17,-5.551115123125783e-17,5.551115123125783e-17,1.2987182731034432,1.124556785300683,1.3144430734816508,0.21724681435468396,0.09022123504456986,0.1259000842796235,6.661338147750939e-16,1.5389005883761302e-14
4.0,0.3426835629801677,0.3426835629800779,0.005886965864340499,0.0,0.0,0.35981774112926584,0.17990887056463292,0.17990887056463292,0.17990887056463292,0.14863920395092653,0.14863920395092653,1.4552639291484153,1.4552639291489515,0.7485661265994327,0.7485661265994766,0.4999999999998405,0.35267178830834833,0.5494856788336415,0.7684723793155545,0.45,0.8754432146993933,0.6058487729788113,0.45,0.6581964003458147,0.21724681435350224,0.3586354155312161,0.4225667348896363,renter_cap,interior,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,3.3306690738754696e-16,1.1102230246251565e-16,1.6653345369377348e-16,8.326672684688674e-17,1.2987182731033533,1.1245567853006067,1.314443073481581,0.21724681435350224,0.09022123504462773,0.12590008427951763,6.661338147750939e-16,1.5996466642330825e-14
5.0,0.3426835629800779,0.342683562980043,0.00588696586434098,0.0,0.0,0.3598177411291167,0.17990887056455834,0.17990887056455834,0.17990887056455834,0.14863920395090513,0.14863920395090513,1.4552639291479512,1.4552639291484153,0.7485661265994766,0.7485661265997169,0.499999999999957,0.35267178830835133,0.549485678833733,0.7684723793158283,0.45,0.8754432146996227,0.6058487729790057,0.45,0.6581964003460623,0.21724681435333104,0.35863541553122297,0.42256673488961655,renter_cap,interior,0.0,0.0,0.0,0.0,1.1102230246251565e-16,-5.551115123125783e-17,-1.1102230246251565e-16,0.0,1.2987182731038096,1.1245567853003773,1.3144430734820527,0.21724681435333104,0.09022123504455365,0.12590008427959498,6.661338147750939e-16,1.5996466642330825e-14
6.0,0.342683562980043,0.3426835629800407,0.0058869658643415715,0.0,0.0,0.35981774112904735,0.17990887056452368,0.17990887056452368,0.17990887056452368,0.14863920395090488,0.14863920395090488,1.455263929147826,1.4552639291479512,0.7485661265997169,0.7485661265998148,0.5000000000000042,0.35267178830835255,0.5494856788337699,0.7684723793159367,0.45,0.8754432146997119,0.6058487729791573,0.45,0.6581964003461979,0.21724681435342486,0.3586354155312279,0.422566734889606,renter_cap,interior,-1.2731855355170853e-16,0.0,-2.220446049250313e-16,0.0,0.0,-1.6653345369377348e-16,0.0,-2.7755575615628914e-17,1.298718273104022,1.124556785300288,1.314443073482269,0.21724681435342486,0.09022123504451304,0.12590008427964386,1.1102230246251565e-15,1.5793979722807652e-14
7.0,0.3426835629800407,0.34268356298004476,0.005886965864341765,0.0,0.0,0.35981774112903864,0.17990887056451932,0.17990887056451932,0.17990887056451932,0.14863920395090768,0.14863920395090768,1.4552639291478382,1.455263929147826,0.7485661265998148,0.7485661265998235,0.500000000000008,0.35267178830835266,0.5494856788337728,0.7684723793159448,0.45,0.8754432146997178,0.6058487729791954,0.45,0.6581964003462214,0.21724681435349047,0.35863541553122913,0.42256673488960417,renter_cap,interior,-1.2731855355170872e-16,0.0,0.0,0.0,-1.1102230246251565e-16,-1.6653345369377348e-16,-5.551115123125783e-17,-2.7755575615628914e-17,1.2987182731040485,1.1245567853002822,1.3144430734822952,0.21724681435349047,0.09022123504450591,0.125900084279654,1.3322676295501878e-15,1.6603927400900352e-14
8.0,0.34268356298004476,0.3426835629800469,0.005886965864341765,0.0,0.0,0.35981774112904485,0.17990887056452243,0.17990887056452243,0.17990887056452243,0.14863920395090902,0.14863920395090902,1.4552639291478615,1.4552639291478382,0.7485661265998235,0.7485661265998125,0.5000000000000029,0.35267178830835255,0.5494856788337688,0.7684723793159325,0.45,0.8754432146997075,0.6058487729791899,0.45,0.6581964003462117,0.217246814353506,0.3586354155312289,0.4225667348896049,renter_cap,interior,-1.2731855355170845e-16,2.1911245224866936e-16,0.0,0.0,-2.220446049250313e-16,-1.6653345369377348e-16,-2.220446049250313e-16,-8.326672684688674e-17,1.2987182731040297,1.1245567853002925,1.3144430734822752,0.217246814353506,0.09022123504450871,0.12590008427965138,1.1102230246251565e-15,1.7008901239946702e-14
9.0,0.3426835629800469,0.34268356298004715,0.005886965864341739,0.0,0.0,0.3598177411290489,0.17990887056452445,0.17990887056452445,0.17990887056452445,0.14863920395090915,0.14863920395090915,1.45526392914787,1.4552639291478615,0.7485661265998125,0.7485661265998068,0.49999999999999994,0.35267178830835244,0.5494856788337663,0.7684723793159258,0.45,0.875443214699702,0.6058487729791819,0.45,0.6581964003462042,0.21724681435350335,0.3586354155312287,0.4225667348896056,renter_cap,interior,-1.273185535517083e-16,0.0,0.0,0.0,-1.1102230246251565e-16,5.551115123125783e-17,-1.1102230246251565e-16,5.551115123125783e-17,1.2987182731040172,1.124556785300298,1.3144430734822627,0.21724681435350335,0.09022123504451102,0.12590008427964874,8.881784197001252e-16,1.7211388159469875e-14
