date,price,next_price,transfer,gain_tax_per_unit,next_gain_tax_per_unit,rent,rental_user_cost,incumbent_user_cost,owner_user_cost,owner_access_wedge,gross_marginal_value_gap,young_mass,old_mass,previous_owner_share,young_owner_share,average_fertility,renter_fertility,owner_fertility,average_young_housing,renter_housing,owner_housing,average_old_housing,old_renter_housing,old_owner_housing,old_owner_sales,renter_saving,owner_saving,renter_old_branch,owner_old_branch,renter_normalized_euler_residual,owner_normalized_euler_residual,renter_budget_residual,owner_budget_residual,renter_fertility_foc_residual,owner_fertility_foc_residual,renter_child_price_identity_residual,owner_child_price_identity_residual,owner_unconstrained_housing,owner_size_limit_slack,renter_unconstrained_housing,old_owner_retention_slack,old_owner_estate_slack,old_renter_cap_shadow_wedge,housing_residual,government_residual
0.0,0.4081691067739877,0.39894663387602913,0.007011942964528988,0.0,0.0,0.43780003501064557,0.21890001750532279,0.21890001750532279,0.21890001750532279,0.04494727030059714,0.04494727030059714,1.4552639291234173,1.4552639291234173,0.74856612661182,0.6999412091276408,0.50389288487465,0.3511395588867452,0.5693769251053826,0.8209590240476656,0.45,0.9799859748363777,0.5533621282703706,0.45,0.5880801569771945,0.2873630577223021,0.356075970481403,0.4529744971130867,renter_cap,interior,0.0,-2.0367303714047707e-16,-2.220446049250313e-16,0.0,-2.220446049250313e-16,-5.551115123125783e-17,-2.220446049250313e-16,-2.7755575615628914e-17,1.1020633080806486,1.0200140251636223,1.1094677200290224,0.2873630577223021,0.10866941867623708,0.079089394947436,-1.1612932837579137e-13,6.182985855095614e-15
1.0,0.39894663387602913,0.4087399772193755,0.0068269335035979675,0.0,0.0,0.40910062222648413,0.20455031111324207,0.20455031111324207,0.20455031111324207,0.055328170430262946,0.055328170430262946,1.466594279000034,1.4552639291234173,0.6999412091276408,0.7346223137757653,0.5187690704846066,0.3514828908239942,0.5792001497795594,0.8559819461909741,0.45,1.0026403684967502,0.511674727784291,0.45,0.5381141544175663,0.44187182041881146,0.3592941236277028,0.4466873390818779,renter_cap,interior,-1.2495842943745774e-16,0.0,-2.220446049250313e-16,0.0,1.1102230246251565e-16,-5.551115123125783e-17,5.551115123125783e-17,-2.7755575615628914e-17,1.1667872040454803,0.9973596315032498,1.1728483797860534,0.44187182041881146,0.07357501331674673,0.09398837196554133,-2.4003021792395884e-13,-3.5928161049879916e-14
2.0,0.4087399772193755,0.4151030823216149,0.006839138316165499,0.0,0.0,0.4228138709781048,0.2114069354890524,0.2114069354890524,0.2114069354890524,0.055777412271616617,0.055777412271616617,1.5216475017897788,1.466594279000034,0.7346223137757653,0.7129808569388923,0.5080983731844448,0.3511616907143569,0.5712751495018467,0.8268939930299536,0.45,0.9786172684188297,0.5057696132331111,0.45,0.5259160349302078,0.4767243335665424,0.3590790553776026,0.44826454723076903,renter_cap,interior,-1.2433447790479406e-16,0.0,0.0,0.0,2.220446049250313e-16,0.0,1.6653345369377348e-16,-2.7755575615628914e-17,1.1347309950559885,1.0213827315811703,1.1391504026503356,0.4767243335665424,0.07817675890917178,0.0887331905116607,-6.27831120425526e-13,-1.226570707470319e-13
3.0,0.4151030823216149,0.4164001997685631,0.006765174382408837,0.0,0.0,0.4345611189907474,0.2172805594953737,0.2172805594953737,0.2172805594953737,0.05410128666402811,0.05410128666402811,1.5462932404391225,1.5216475017897788,0.7129808569388923,0.696221311977353,0.5005257558410869,0.35093523438842456,0.5657958238004424,0.8075904527132026,0.45,0.9636160679965431,0.49369406583342546,0.45,0.5112836451472502,0.46733362327157946,0.35836173774030117,0.45005942602323346,renter_cap,interior,0.0,2.050965507601129e-16,0.0,0.0,0.0,2.220446049250313e-16,0.0,5.551115123125783e-17,1.1086864363917992,1.036383932003457,1.1126017015882703,0.46733362327157946,0.08334671196476232,0.08136088496400526,-1.2667644710973036e-12,-2.615235908979631e-13
4.0,0.4164001997685631,0.4158122217160908,0.006728694452763855,0.0,0.0,0.4378081878094634,0.2189040939047317,0.2189040939047317,0.2189040939047317,0.053164717994846344,0.053164717994846344,1.5479191858455108,1.5462932404391225,0.696221311977353,0.6919963474163194,0.49874856225100406,0.35088443260914126,0.5645620483854925,0.8033432531056236,0.45,0.9606143326115635,0.4892277518328261,0.45,0.506343796373332,0.45727227162321105,0.3580415563597716,0.45066104396139606,renter_cap,interior,-1.2380044343995684e-16,2.048953643345648e-16,0.0,2.220446049250313e-16,2.220446049250313e-16,1.6653345369377348e-16,-1.1102230246251565e-16,0.0,1.101701422313721,1.0393856673884365,1.1056729365904703,0.45727227162321105,0.0850313409428749,0.07868891927442873,-1.965760887401302e-12,-6.62582132850111e-13
5.0,0.4158122217160908,0.4152868541579581,0.006724079019293804,0.0,0.0,0.437128200360028,0.218564100180014,0.218564100180014,0.218564100180014,0.05303483686011479,0.05303483686011479,1.5440449368423865,1.5479191858455108,0.6919963474163194,0.693164163333329,0.499306333287664,0.3509032446201459,0.5649983991559322,0.8048811188810187,0.45,0.9619726864909537,0.48919051495126825,0.45,0.5066339910573118,0.4539803415542517,0.3580245276728915,0.45061362716461073,renter_cap,interior,1.2383654536760022e-16,0.0,-2.220446049250313e-16,0.0,-1.1102230246251565e-16,-5.551115123125783e-17,-2.220446049250313e-16,-5.551115123125783e-17,1.103145512967631,1.0380273135090463,1.1072368299428343,0.4539803415542517,0.08488690331378623,0.07879463632371492,-2.507438701115916e-12,-1.4294394866077804e-12
6.0,0.4152868541579581,0.41515011577335326,0.006728676006629381,0.0,0.0,0.43618793525046073,0.21809396762523037,0.21809396762523037,0.21809396762523037,0.05315173675488527,0.05315173675488527,1.5419028316923096,1.5440449368423865,0.693164163333329,0.694521936356324,0.49990952609430517,0.3509218026790326,0.5654401866438474,0.8064214699276991,0.45,0.9631896507079329,0.4899963944846385,0.45,0.5077011862418008,0.45427150024915286,0.35807742207070126,0.4504765370040685,renter_cap,interior,-1.2387217875946981e-16,2.0491879793293318e-16,0.0,2.220446049250313e-16,0.0,1.1102230246251565e-16,-5.551115123125783e-17,8.326672684688674e-17,1.105158835512587,1.036810349292067,1.1092964281402453,0.45427150024915286,0.08449863662147528,0.07935148281336907,-2.9876101592662963e-12,-2.264476792497315e-12
7.0,0.41515011577335326,0.4151848296764243,0.006731741956907247,0.0,0.0,0.43587290765894987,0.21793645382947494,0.21793645382947494,0.21793645382947494,0.053231384286866995,0.053231384286866995,1.5416238277495393,1.5419028316923096,0.694521936356324,0.6949416384887558,0.5000886992936517,0.3509270054080864,0.5655661716694973,0.8068573246476798,0.45,0.9635068973902818,0.4903872716104117,0.45,0.5081511821243484,0.45503846858358454,0.35810558374210716,0.45042080537190754,renter_cap,interior,0.0,0.0,-2.220446049250313e-16,0.0,1.1102230246251565e-16,-5.551115123125783e-17,-1.1102230246251565e-16,-2.7755575615628914e-17,1.1058365156114947,1.0364931026097182,1.109973283454066,0.45503846858358454,0.08434244904365856,0.07959458515864218,-3.465783215972351e-12,-2.934578773009029e-12
8.0,0.4151848296764243,0.41522713715482384,0.006732316906162905,0.0,0.0,0.43590176368184586,0.21795088184092293,0.21795088184092293,0.21795088184092293,0.053246943196713026,0.053246943196713026,1.5418973096387354,1.5416238277495393,0.6949416384887558,0.6948833093429183,0.5000591251551553,0.3509259564213518,0.5655420894161474,0.8067713927723986,0.45,0.9634263378836392,0.49041883394255736,0.45,0.5081614796178475,0.4553454177724343,0.3581088979991682,0.4504204157198213,renter_cap,interior,-1.238801569359575e-16,0.0,2.220446049250313e-16,0.0,-1.1102230246251565e-16,5.551115123125783e-17,-5.551115123125783e-17,5.551115123125783e-17,1.105775155449424,1.0365736621163608,1.1099027560675643,0.4553454177724343,0.08434221054004995,0.07960415985524943,-3.876121645873809e-12,-3.442252044030123e-12
9.0,0.41522713715482384,0.4152406100872868,0.0067320077939084545,0.0,0.0,0.43597502108010205,0.21798751054005103,0.21798751054005103,0.21798751054005103,0.053239246785538125,0.053239246785538125,1.5420796394740672,1.5418973096387354,0.6948833093429183,0.6947762948954234,0.5000112225661968,0.3509244752930487,0.5655068500351064,0.8066482470805939,0.45,0.9633281744079597,0.49035960905097975,0.45,0.5080811317646179,0.4553452061190213,0.3581051406144012,0.450430774301554,renter_cap,interior,-1.2387731199548548e-16,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,-5.551115123125783e-17,1.1056178589254437,1.0366718255920402,1.1097412748027995,0.4553452061190213,0.08437165704752947,0.07956269138814984,-4.1808778661334145e-12,-3.8431434782564575e-12
10.0,0.4152406100872868,0.41523898475417764,0.006731752683899024,0.0,0.0,0.43600426592476027,0.21800213296238014,0.21800213296238014,0.21800213296238014,0.05323265536727967,0.05323265536727967,1.5421142516557367,1.5420796394740672,0.6947762948954234,0.6947366353731731,0.49999412743809685,0.35092397215408433,0.5654947140639888,0.8066061738833463,0.45,0.9632969181793583,0.4903255995456063,0.45,0.5080411275426086,0.45528704686535115,0.35810273315731017,0.4504357551601804,renter_cap,interior,0.0,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16,1.6653345369377348e-16,-5.551115123125783e-17,5.551115123125783e-17,1.10555496302939,1.0367030818206417,1.1096781315583615,0.45528704686535115,0.08438564981757629,0.07954123564696763,-4.39603908830577e-12,-4.15730600278564e-12
11.0,0.41523898475417764,0.4152356649639103,0.006731690321217799,0.0,0.0,0.4360042537821538,0.2180021268910769,0.2180021268910769,0.2180021268910769,0.05323098970813944,0.05323098970813944,1.5420961393329276,1.5421142516557367,0.6947366353731731,0.6947381031998775,0.49999509456984886,0.3509240141557538,0.5654956343497408,0.8066095468573873,0.45,0.9633006887270009,0.49032069512437115,0.45,0.5080373814642913,0.4552595367150669,0.3581023039043697,0.45043615426468053,renter_cap,interior,0.0,4.0986875307431723e-16,0.0,0.0,-1.1102230246251565e-16,1.1102230246251565e-16,-2.220446049250313e-16,8.326672684688674e-17,1.105554934268609,1.036699311272999,1.109678777504947,0.4552595367150669,0.08438670594618822,0.07953892050647238,-4.550360088728667e-12,-4.389251526214632e-12
