date,price,next_price,transfer,gain_tax_per_unit,next_gain_tax_per_unit,rent,rental_user_cost,incumbent_user_cost,owner_user_cost,owner_access_wedge,gross_marginal_value_gap,young_mass,old_mass,previous_owner_share,young_owner_share,average_fertility,renter_fertility,owner_fertility,average_young_housing,renter_housing,owner_housing,average_old_housing,old_renter_housing,old_owner_housing,old_owner_sales,renter_saving,owner_saving,renter_old_branch,owner_old_branch,renter_normalized_euler_residual,owner_normalized_euler_residual,renter_budget_residual,owner_budget_residual,renter_fertility_foc_residual,owner_fertility_foc_residual,renter_child_price_identity_residual,owner_child_price_identity_residual,owner_unconstrained_housing,owner_size_limit_slack,renter_unconstrained_housing,old_owner_retention_slack,old_owner_estate_slack,old_renter_cap_shadow_wedge,housing_residual,government_residual
10.0,0.44571780237861097,0.44572614570206565,0.007194516833149739,0.0,0.0,0.46799534917408675,0.23399767458704337,0.23399767458704337,0.23399767458704337,-2.7755575615628914e-17,-2.7755575615628914e-17,1.548900718330797,1.5487207943066914,0.6588041856559929,0.6586910439213229,0.500004450353923,0.35017558848455765,0.5776401384462565,0.8400003901073151,0.45,1.0420839423981882,0.45129037758663226,0.45,0.45195866634536846,0.590269024715246,0.3578856315455597,0.4818340887952576,renter_cap,interior,-1.2245395663040547e-16,0.0,0.0,0.0,2.220446049250313e-16,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,1.0420839423981882,0.9579160576018118,1.0423160033863332,0.590269024715246,0.08056961079130676,0.06013379167419944,-1.628470691628081e-10,-1.5854846378579264e-10
11.0,0.44572614570206565,0.4457215318371165,0.007194201615432485,0.0,0.0,0.46801706685211797,0.23400853342605898,0.23400853342605898,0.23400853342605898,0.0,0.0,1.5489145046435735,1.548900718330797,0.6586910439213229,0.658659739673262,0.4999893567861238,0.3501752399057031,0.5776282142665442,0.8399547525019593,0.45,1.0420427938944654,0.4512761160230462,0.45,0.45193735141053254,0.5901465909876558,0.357883434588579,0.4818369038944941,renter_cap,interior,-1.2245330105448627e-16,1.9569006451216977e-16,0.0,0.0,0.0,-5.551115123125783e-17,0.0,-2.7755575615628914e-17,1.0420427938944654,0.9579572061055346,1.0422754008823412,0.5901465909876558,0.080580982912318,0.06011604974766732,-1.6589196683014507e-10,-1.6466636071110701e-10
12.0,0.4457215318371165,0.4457170382363072,0.007194171698726819,0.0,0.0,0.46801210202978155,0.23400605101489078,0.23400605101489078,0.23400605101489078,-2.7755575615628914e-17,-2.7755575615628914e-17,1.5488815337868758,1.5489145046435735,0.658659739673262,0.6586676988143352,0.4999929854738266,0.3501753883017613,0.5776308980250273,0.8399656103506726,0.45,1.0420521243908696,0.4512791213979023,0.45,0.4519420063514689,0.5901007875429964,0.3578832425912627,0.48183655364058453,renter_cap,interior,-1.2245358014373297e-16,1.9569006402528257e-16,-2.220446049250313e-16,-2.220446049250313e-16,-1.1102230246251565e-16,0.0,-5.551115123125783e-17,0.0,1.0420521243908696,0.9579478756091304,1.0422856225385126,0.5901007875429964,0.08058085199192613,0.06011695751805399,-1.6790102641550675e-10,-1.6833277097341246e-10
13.0,0.4457170382363072,0.4457155473527161,0.0071942262037688835,0.0,0.0,0.4680043810317136,0.2340021905158568,0.2340021905158568,0.2340021905158568,5.551115123125783e-17,5.551115123125783e-17,1.5488598044467592,1.5488815337868758,0.6586676988143352,0.6586792810285246,0.4999984520640382,0.35017555100094166,0.5776351134592428,0.8399820750800903,0.45,1.042066710328485,0.45128404714410253,0.45,0.45194946123274893,0.5901026631581207,0.3578836318571347,0.4818357183474765,renter_cap,interior,-1.2245388613426776e-16,1.9569007741620982e-16,0.0,0.0,1.1102230246251565e-16,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.042066710328485,0.9579332896715149,1.0423005877411637,0.5901026631581207,0.08057820232667898,0.060121488367075926,-1.6928103363511582e-10,-1.7037108397771654e-10
14.0,0.4457155473527161,0.4457157237406489,0.007194263740605221,0.0,0.0,0.46800114833241907,0.23400057416620954,0.23400057416620954,0.23400057416620954,0.0,0.0,1.548855009375177,1.5488598044467592,0.6586792810285246,0.6586840145498132,0.5000007151834586,0.35017560920703383,0.5776368845179654,0.8399889075232909,0.45,1.0420728284105003,0.451286146374078,0.45,0.4519526139824372,0.5901140963460478,0.35788389501442,0.48183532629418613,renter_cap,interior,0.0,3.913801701675342e-16,-2.220446049250313e-16,2.220446049250313e-16,-3.3306690738754696e-16,-5.551115123125783e-17,-1.1102230246251565e-16,-1.3877787807814457e-17,1.0420728284105003,0.9579271715894997,1.0423067180171137,0.5901140963460478,0.08057673667649873,0.060123839681447716,-1.7024126552911412e-10,-1.7145445831491595e-10
15.0,0.4457157237406489,0.4457161609536456,0.007194272578740278,0.0,0.0,0.46800107271468455,0.23400053635734228,0.23400053635734228,0.23400053635734228,0.0,0.0,1.5488572248061419,1.548855009375177,0.6586840145498132,0.6586840626049717,0.5000007542036076,0.35017560520550184,0.5776369292362905,0.8399890341511186,0.45,1.0420729774587003,0.4512862153813035,0.45,0.4519527047156026,0.5901201236948976,0.35788395535980233,0.4818352942302785,renter_cap,interior,0.0,1.956900863778515e-16,-2.220446049250313e-16,2.220446049250313e-16,-1.1102230246251565e-16,-1.6653345369377348e-16,-1.1102230246251565e-16,-1.3877787807814457e-17,1.0420729774587003,0.9579270225412997,1.042306788045707,0.5901201236948976,0.0805765096858185,0.060124140426836864,-1.7090495685323503e-10,-1.7201537191412985e-10
16.0,0.4457161609536456,0.4457163677433202,0.007194269064602679,0.0,0.0,0.4680017622116532,0.2340008811058266,0.2340008811058266,0.2340008811058266,2.7755575615628914e-17,2.7755575615628914e-17,1.548859561113555,1.5488572248061419,0.6586840626049717,0.6586830176318696,0.5000002636497394,0.35017558976418206,0.5776365533460496,0.8399875581270803,0.45,1.0420716758861996,0.4512857788575112,0.45,0.4519520418520925,0.5901209356066078,0.3578839298131876,0.48183536493127466,renter_cap,interior,0.0,-1.9569008537150476e-16,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,-1.6653345369377348e-16,2.7755575615628914e-17,1.0420716758861996,0.9579283241138004,1.042305439117024,0.5901209356066078,0.08057671354075388,0.06012377760207124,-1.713602593156338e-10,-1.722963735923372e-10
17.0,0.4457163677433202,0.44571638541966146,0.007194265079673268,0.0,0.0,0.46800216845414483,0.23400108422707241,0.23400108422707241,0.23400108422707241,-5.551115123125783e-17,-5.551115123125783e-17,1.548860377826394,1.548859561113555,0.6586830176318696,0.658682417020276,0.49999997796984197,0.3501755819562259,0.5776363310853531,0.8399866964593664,0.45,1.042070907590906,0.4512855168785723,0.45,0.4519516472174948,0.5901200286687048,0.35788390172834056,0.4818354120933174,renter_cap,interior,-2.449078887048888e-16,-1.956900845104814e-16,-2.220446049250313e-16,0.0,-1.1102230246251565e-16,0.0,0.0,6.938893903907228e-17,1.042070907590906,0.957929092409094,1.0423046619936567,0.5901200286687048,0.08057687999670321,0.06012350472714942,-1.716760067438372e-10,-1.724293239708353e-10
18.0,0.44571638541966146,0.44571634855923986,0.0071942636267105795,0.0,0.0,0.468002241551066,0.234001120775533,0.234001120775533,0.234001120775533,0.0,0.0,1.5488603095831164,1.548860377826394,0.658682417020276,0.6586823147437667,0.49999992785307745,0.35017558104714985,0.5776362907888568,0.8399865444850583,0.45,1.0420707687996247,0.4512854679001772,0.45,0.45195157463894714,0.590119332951959,0.35788389166481244,0.48183542269595914,renter_cap,interior,-1.2245394264272752e-16,1.956900842524938e-16,-2.220446049250313e-16,0.0,0.0,-1.1102230246251565e-16,0.0,-1.3877787807814457e-17,1.0420707687996247,0.9579292312003753,1.0423045289460136,0.590119332951959,0.08057692776441133,0.06012343290751551,-1.718954978358056e-10,-1.7248365615127538e-10
19.0,0.44571634855923986,0.4457163237536698,0.007194263709284816,0.0,0.0,0.4680021907927718,0.2340010953963859,0.2340010953963859,0.2340010953963859,-5.551115123125783e-17,-5.551115123125783e-17,1.548860086092107,1.5488603095831164,0.6586823147437667,0.6586823930574939,0.49999996427373694,0.35017558230254797,0.577636318387703,0.8399866538786541,0.45,1.0420708644850838,0.45128549959506614,0.45,0.45195162306060427,0.5901191457390205,0.35788389234646206,0.4818354179977483,renter_cap,interior,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,1.6653345369377348e-16,-4.163336342344337e-17,1.0420708644850838,0.9579291355149162,1.0423046298723515,0.5901191457390205,0.08057691702120556,0.06012345418005979,-1.7205081803695066e-10,-1.725015593052886e-10
20.0,0.4457163237536698,0.4457163181032994,0.007194264084968765,0.0,0.0,0.46800214559172365,0.23400107279586183,0.23400107279586183,0.23400107279586183,-2.7755575615628914e-17,-2.7755575615628914e-17,1.548859975422141,1.548860086092107,0.6586823930574939,0.6586824604182678,0.4999999961786022,0.350175583216925,0.5776363430898047,0.8399867500353588,0.45,1.042070949919806,0.4512855285751239,0.45,0.4519516668255799,0.5901191976595039,0.3578838950104457,0.4818354129449268,renter_cap,interior,0.0,1.956900843882347e-16,-2.220446049250313e-16,0.0,0.0,0.0,-1.1102230246251565e-16,-2.7755575615628914e-17,1.042070949919806,0.957929050080194,1.042304716963864,0.5901191976595039,0.0805769001393564,0.06012348245164059,-1.7216073011638855e-10,-1.7250015818888757e-10
21.0,0.4457163181032994,0.44571632053280075,0.007194264278283068,0.0,0.0,0.468002131578963,0.2340010657894815,0.2340010657894815,0.2340010657894815,0.0,0.0,1.5488599635845208,1.548859975422141,0.6586824604182678,0.6586824806957374,0.5000000059350529,0.3501755834486143,0.5776363507794618,0.8399867795244023,0.45,1.0420709764627052,0.45128553775131786,0.45,0.4519516805571253,0.5901192693626807,0.3578838963594673,0.48183541115748485,renter_cap,interior,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,-1.1102230246251565e-16,0.0,1.0420709764627052,0.9579290235372948,1.042304743254757,0.5901192693626807,0.080576893045368,0.06012349358856983,-1.7224088821876649e-10,-1.7249268556808206e-10
22.0,0.44571632053280075,0.4457163231837146,0.00719426430229128,0.0,0.0,0.4680021339085268,0.2340010669542634,0.2340010669542634,0.2340010669542634,0.0,0.0,1.5488599819696525,1.5488599635845208,0.6586824806957374,0.6586824768826697,0.5000000042149171,0.3501755833722697,0.5776363495242975,0.8399867743878413,0.45,1.0420709720919281,0.45128553636615576,0.45,0.45195167839411465,0.5901192980685905,0.3578838965174149,0.4818354112931603,renter_cap,interior,-1.2245394701562545e-16,1.9569008442738218e-16,-2.220446049250313e-16,0.0,-2.220446049250313e-16,1.6653345369377348e-16,-1.6653345369377348e-16,6.938893903907228e-17,1.0420709720919281,0.9579290279080719,1.0423047383665143,0.5901192980685905,0.08057689286544775,0.060123493470406825,-1.722982867491396e-10,-1.7248459022887608e-10
23.0,0.4457163231837146,0.4457163241296522,0.0071942642720579176,0.0,0.0,0.46800213839696275,0.23400106919848138,0.23400106919848138,0.23400106919848138,2.7755575615628914e-17,2.7755575615628914e-17,1.5488599950262854,1.5488599819696525,0.6586824768826697,0.658682470138132,0.5000000010344251,0.3501755832767097,0.5776363470743189,0.8399867648100624,0.45,1.0420709636135883,0.4512855335061254,0.45,0.45195167406336567,0.5901192980285624,0.35788389630101103,0.48183541177455624,renter_cap,interior,-1.22453946835904e-16,1.956900844198013e-16,0.0,-2.220446049250313e-16,1.1102230246251565e-16,-1.6653345369377348e-16,0.0,-8.326672684688674e-17,1.0420709636135883,0.9579290363864117,1.042304729653222,0.5901192980285624,0.08057689437055704,0.060123490881314495,-1.723394760233532e-10,-1.7247665056927022e-10
24.0,0.4457163241296522,0.44571632406341966,0.0071942642495611015,0.0,0.0,0.4680021404023672,0.2340010702011836,0.2340010702011836,0.2340010702011836,0.0,0.0,1.5488599982306446,1.5488599950262854,0.658682470138132,0.6586824671955099,0.499999999629126,0.3501755832400726,0.57763634597597,0.8399867605682745,0.45,1.0420709598188207,0.45128553220580714,0.45,0.45195167210922976,0.5901192915043585,0.35788389614311017,0.48183541201547886,renter_cap,interior,-3.673618403009996e-16,0.0,-4.440892098500626e-16,-2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,1.0420709598188207,0.9579290401811793,1.0423047258430607,0.5901192915043585,0.08057689526055603,0.060123489446935685,-1.72368230799691e-10,-1.7246948930766493e-10
25.0,0.44571632406341966,0.44571632381248677,0.007194264243718329,0.0,0.0,0.4680021405175235,0.23400107025876174,0.23400107025876174,0.23400107025876174,-5.551115123125783e-17,-5.551115123125783e-17,1.5488599970817807,1.5488599982306446,0.6586824671955099,0.6586824670624314,0.49999999955640695,0.3501755832410408,0.5776363459110231,0.8399867603437213,0.45,1.0420709595975286,0.4512855321197474,0.45,0.4519516719872944,0.5901192878315262,0.35788389610301186,0.4818354120423669,renter_cap,interior,-1.2245394676882073e-16,3.913801688285071e-16,-2.220446049250313e-16,-2.220446049250313e-16,0.0,1.1102230246251565e-16,0.0,4.163336342344337e-17,1.0420709595975286,0.9579290404024714,1.0423047256662956,0.5901192878315262,0.08057689542161955,0.060123489223855325,-1.723909903716958e-10,-1.724637291624607e-10
26.0,0.44571632381248677,0.4457163236872829,0.007194264245527572,0.0,0.0,0.4680021401283149,0.23400107006415746,0.23400107006415746,0.23400107006415746,8.326672684688674e-17,8.326672684688674e-17,1.5488599957076536,1.5488599970817807,0.6586824670624314,0.6586824676538092,0.4999999998336615,0.3501755832498863,0.5776363461231439,0.8399867611777267,0.45,1.042070960332128,0.4512855323656876,0.45,0.45195167236107064,0.590119287236458,0.35788389611614435,0.4818354120028848,renter_cap,interior,0.0,0.0,0.0,2.220446049250313e-16,4.440892098500626e-16,-1.1102230246251565e-16,1.1102230246251565e-16,-5.551115123125783e-17,1.042070960332128,0.9579290396678719,1.0423047264295071,0.590119287236458,0.08057689531030696,0.060123489422833215,-1.7240575633792332e-10,-1.7245874741525702e-10
27.0,0.4457163236872829,0.44571632367630576,0.007194264247894696,0.0,0.0,0.4680021398826242,0.2340010699413121,0.2340010699413121,0.2340010699413121,0.0,0.0,1.5488599951923836,1.5488599957076536,0.6586824676538092,0.6586824680177445,0.5000000000066164,0.3501755832546679,0.5776363462575663,0.8399867616992651,0.45,1.0420709607967873,0.45128553252395587,0.45,0.45195167259959845,0.5901192877325296,0.35788389613257465,0.481835411974335,renter_cap,interior,0.0,1.956900844153219e-16,-2.220446049250313e-16,0.0,-1.1102230246251565e-16,0.0,0.0,2.7755575615628914e-17,1.0420709607967873,0.9579290392032127,1.0423047269003145,0.5901192877325296,0.08057689520974062,0.06012348958563701,-1.724149711890277e-10,-1.7245625654165516e-10
28.0,0.44571632367630576,0.44571632370503456,0.0071942642488666275,0.0,0.0,0.46800213983139216,0.23400106991569608,0.23400106991569608,0.23400106991569608,0.0,0.0,1.5488599952128792,1.5488599951923836,0.6586824680177445,0.6586824680870036,0.5000000000410639,0.350175583255097,0.5776363462857247,0.8399867618042447,0.45,1.0420709608939105,0.4512855325580476,0.45,0.4519516726502776,0.5901192881465097,0.35788389614137506,0.4818354119667595,renter_cap,interior,-1.2245394679525652e-16,1.956900844154741e-16,-2.220446049250313e-16,0.0,0.0,5.551115123125783e-17,1.1102230246251565e-16,0.0,1.0420709608939105,0.9579290391060895,1.0423047269907186,0.5901192881465097,0.08057689517491948,0.060123489632852745,-1.7237278271409195e-10,-1.7245205319245207e-10
