coefficient,estimate,standard_error
Wleft,-.0096362366645877,.006024803
Wm2,-.013241999759404,.0062381527
Wm1,.0027384626435073,.0061371913
Wp1,.0149148029291349,.0058236956
Wp2,.0213922813234712,.0062618582
Wp3,.009927141953336,.0063332757
Wp4,.0085826886830926,.0064470381
Wp5,-.0098241748974398,.0063180178
Wp6,-.0099461031697732,.0065204166
Wright,-.0117588535545523,.0060399966
