stage,case_id,parameter,value,lower_bound,upper_bound,transform,is_free_parameter,status,near_bound
initial_population,16,first_birth_fixed_cost,5.472891688455213,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
initial_population,16,hbar_first_child_jump,0.5472216977594759,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
initial_population,16,psi_child_change_2023,-0.03455219681205057,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
initial_population,16,psi_child_2007,0.5621806664188083,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
initial_population,16,psi_child_2023,0.5276284696067577,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
initial_population,16,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
initial_population,11,beta_annual,0.9962954645471145,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
initial_population,11,tenure_choice_kappa,0.1,0.005,10.0,log,True,estimated_free_transition_parameter,True
initial_population,11,joint_nest_lambda,0.20000000000000004,0.02,1.0,log,True,estimated_free_transition_parameter,False
initial_population,11,chi,1.5759711547688677,0.1,5.0,log,True,estimated_free_transition_parameter,False
initial_population,11,H0,10.46803188923094,0.2,80.0,log,True,estimated_free_transition_parameter,False
initial_population,11,theta0,0.4389701895645701,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
initial_population,11,theta1,0.09695537399747016,0.02,16.0,log,True,estimated_free_transition_parameter,True
initial_population,11,hbar_child_rooms,0.34205115011353177,0.1,1.8,log,True,estimated_free_transition_parameter,False
initial_population,11,first_birth_fixed_cost,5.420724442139981,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
initial_population,11,hbar_first_child_jump,0.47823998325057965,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
initial_population,11,psi_child_change_2023,-0.004817247441411321,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
initial_population,11,psi_child_2007,0.5686552617432575,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
initial_population,11,psi_child_2023,0.5638380143018462,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
initial_population,11,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
initial_population,30,beta_annual,0.9972776167141518,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
initial_population,30,tenure_choice_kappa,3.999999999999999,0.005,10.0,log,True,estimated_free_transition_parameter,False
initial_population,30,joint_nest_lambda,0.20000000000000004,0.02,1.0,log,True,estimated_free_transition_parameter,False
initial_population,30,chi,1.222458777384239,0.1,5.0,log,True,estimated_free_transition_parameter,False
initial_population,30,H0,9.95651001225395,0.2,80.0,log,True,estimated_free_transition_parameter,False
initial_population,30,theta0,0.8758616500674606,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
initial_population,30,theta1,0.1206872938470797,0.02,16.0,log,True,estimated_free_transition_parameter,True
initial_population,30,hbar_child_rooms,0.2519078346172852,0.1,1.8,log,True,estimated_free_transition_parameter,False
initial_population,30,first_birth_fixed_cost,4.2302334465868165,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
initial_population,30,hbar_first_child_jump,0.3509987568129116,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
initial_population,30,psi_child_change_2023,-0.17948459439948225,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
initial_population,30,psi_child_2007,0.359646032274385,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
initial_population,30,psi_child_2023,0.18016143787490277,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
initial_population,30,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
initial_population,22,beta_annual,0.9972770657893492,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
initial_population,22,tenure_choice_kappa,0.9999999999999996,0.005,10.0,log,True,estimated_free_transition_parameter,False
initial_population,22,joint_nest_lambda,0.05000000000000001,0.02,1.0,log,True,estimated_free_transition_parameter,False
initial_population,22,chi,1.064653588168213,0.1,5.0,log,True,estimated_free_transition_parameter,False
initial_population,22,H0,7.512506746696983,0.2,80.0,log,True,estimated_free_transition_parameter,False
initial_population,22,theta0,0.6435344398382394,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
initial_population,22,theta1,0.1574650517349977,0.02,16.0,log,True,estimated_free_transition_parameter,True
initial_population,22,hbar_child_rooms,0.2767312697634719,0.1,1.8,log,True,estimated_free_transition_parameter,False
