stage,case_id,candidate,moment,target,model,gap,weight,loss_contribution,standardized_gap
smoke_histories,2,task_001,tfr,1.918,1.9101412317212658,-0.007858768278734107,1425.7389910084596,0.08805398063504036,-0.2967389098770843
smoke_histories,2,task_001,childless_rate,0.188,0.19314450589514168,0.005144505895141677,17180.743822072007,0.4547045507014351,0.6743178410078108
smoke_histories,2,task_001,mean_age_first_birth,26.0446272574833,25.740562492244784,-0.30406476523851467,44.44444444444444,4.109128064869024,-2.027098434923431
smoke_histories,2,task_001,share_first_births_age30plus,0.260327401666964,0.20339883578431284,-0.05692856588265116,10000.0,32.40861613455353,-5.692856588265116
smoke_histories,2,task_001,housing_increment_0to1,0.7202462623815278,0.3750653893189675,-0.3451808730625603,137.5652749002964,16.39087982374014,-4.048565156168311
smoke_histories,2,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3655917889496543,-0.0021077698603457207,2958.514988007638,0.013143776147630282,-0.11464630891411325
smoke_histories,2,task_001,own_family_gap,0.16766167,0.00450693353739795,-0.16315473646260206,14229.590955975675,378.78414153514905,-19.462377592040212
smoke_histories,2,task_001,own_rate,0.575472,0.5015520706770883,-0.07391992932291169,1207.8460856134493,6.599859376722714,-2.5690191468190178
smoke_histories,2,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,5.314687731379957,-0.46528275056201096,11.973159013172177,2.5920457030710575,-1.6099831375114018
smoke_histories,2,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.152441794979682,0.2793417949796817,6.287669427540395,0.4906384048237398,0.700455855014247
smoke_histories,2,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.0082363159579099,-0.0005636840420901006,5165289.256198346,1.641217455098317,-1.2811000956593193
smoke_histories,2,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.0784381539260153,-0.3696726005195048,56.95977216091135,7.783998950507844,-2.789981890713243
smoke_histories,1,task_001,tfr,1.918,1.9101412317212658,-0.007858768278734107,1425.7389910084596,0.08805398063504036,-0.2967389098770843
smoke_histories,1,task_001,childless_rate,0.188,0.19314450589514168,0.005144505895141677,17180.743822072007,0.4547045507014351,0.6743178410078108
smoke_histories,1,task_001,mean_age_first_birth,26.0446272574833,25.740562492244784,-0.30406476523851467,44.44444444444444,4.109128064869024,-2.027098434923431
smoke_histories,1,task_001,share_first_births_age30plus,0.260327401666964,0.20339883578431284,-0.05692856588265116,10000.0,32.40861613455353,-5.692856588265116
smoke_histories,1,task_001,housing_increment_0to1,0.7202462623815278,0.3750653893189675,-0.3451808730625603,137.5652749002964,16.39087982374014,-4.048565156168311
smoke_histories,1,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3655917889496543,-0.0021077698603457207,2958.514988007638,0.013143776147630282,-0.11464630891411325
smoke_histories,1,task_001,own_family_gap,0.16766167,0.00450693353739795,-0.16315473646260206,14229.590955975675,378.78414153514905,-19.462377592040212
smoke_histories,1,task_001,own_rate,0.575472,0.5015520706770883,-0.07391992932291169,1207.8460856134493,6.599859376722714,-2.5690191468190178
smoke_histories,1,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,5.314687731379957,-0.46528275056201096,11.973159013172177,2.5920457030710575,-1.6099831375114018
smoke_histories,1,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.152441794979682,0.2793417949796817,6.287669427540395,0.4906384048237398,0.700455855014247
smoke_histories,1,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.0082363159579099,-0.0005636840420901006,5165289.256198346,1.641217455098317,-1.2811000956593193
smoke_histories,1,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.0784381539260153,-0.3696726005195048,56.95977216091135,7.783998950507844,-2.789981890713243
smoke_histories,3,task_001,tfr,1.918,1.9069063721225714,-0.011093627877428514,1425.7389910084596,0.1754636723367359,-0.41888384110244203
smoke_histories,3,task_001,childless_rate,0.188,0.19515305925477516,0.007153059254775163,17180.743822072007,0.8790743487370138,0.937589648373431
smoke_histories,3,task_001,mean_age_first_birth,26.0446272574833,25.724317588648194,-0.3203096688351046,44.44444444444444,4.559923731077972,-2.1353977922340306
smoke_histories,3,task_001,share_first_births_age30plus,0.260327401666964,0.20218273923197583,-0.05814466243498817,10000.0,33.808017696787246,-5.814466243498817
smoke_histories,3,task_001,housing_increment_0to1,0.7202462623815278,0.3650285110707312,-0.3552177513107966,137.5652749002964,17.35793835549453,-4.166285918596386
smoke_histories,3,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.35868954295784405,-0.00901001585215594,2958.514988007638,0.24017338769581598,-0.49007487968249913
smoke_histories,3,task_001,own_family_gap,0.16766167,0.004602023739167127,-0.16305964626083289,14229.590955975675,378.34274259094605,-19.451034486395475
smoke_histories,3,task_001,own_rate,0.575472,0.5014515405500627,-0.07402045944993729,1207.8460856134493,6.617823026655488,-2.572512978909045
smoke_histories,3,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,5.302416724668684,-0.47755375727328353,11.973159013172177,2.7305698022316425,-1.6524435851888084
smoke_histories,3,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.141351650659034,0.26825165065903445,6.287669427540395,0.4524540778887356,0.6726470678511396
smoke_histories,3,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008219082560845309,-0.000580917439154692,5165289.256198346,1.7431047061675888,-1.3202669071697544
smoke_histories,3,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.012738853503185,-0.4353719009423349,56.95977216091135,10.796650317131634,-3.28582566748932
smoke_histories,4,task_001,tfr,1.918,1.9133352895164544,-0.004664710483545553,1425.7389910084596,0.031023401643309186,-0.1761346122808041
smoke_histories,4,task_001,childless_rate,0.188,0.19116019885322164,0.003160198853221635,17180.743822072007,0.17158162812941113,0.41422412789383856
smoke_histories,4,task_001,mean_age_first_birth,26.0446272574833,25.75639490192344,-0.2882323555598596,44.44444444444444,3.6923507018482367,-1.9215490370657307
smoke_histories,4,task_001,share_first_births_age30plus,0.260327401666964,0.20458678024129062,-0.055740621425673376,10000.0,31.070168769202375,-5.574062142567337
smoke_histories,4,task_001,housing_increment_0to1,0.7202462623815278,0.36548427309297793,-0.35476198928854985,137.5652749002964,17.3134247359043,-4.160940366780603
smoke_histories,4,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.36306163385313095,-0.004637924956869044,2958.514988007638,0.06363868667582459,-0.2522670939219473
smoke_histories,4,task_001,own_family_gap,0.16766167,0.004416309412494712,-0.1632453605875053,14229.590955975675,379.2050488963566,-19.473187948981455
smoke_histories,4,task_001,own_rate,0.575472,0.5016454522974882,-0.07382654770251174,1207.8460856134493,6.583194959286472,-2.5657737545010613
smoke_histories,4,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,5.324311933113574,-0.45565854882839396,11.973159013172177,2.4859237052547796,-1.576681231338402
smoke_histories,4,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.1630495970278565,0.2899495970278565,6.287669427540395,0.5286092028380552,0.7270551580437726
smoke_histories,4,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008254268687589699,-0.0005457313124103014,5165289.256198346,1.5383402135592457,-1.2402984372961394
smoke_histories,4,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.0728294850849043,-0.3752812693606158,56.95977216091135,8.02198824537786,-2.832311466872572
initial_population,32,task_001,tfr,1.918,1.982182409745262,0.06418240974526213,1425.7389910084596,5.8731631380619405,2.423460983399968
initial_population,32,task_001,childless_rate,0.188,0.11906638477278773,-0.06893361522721227,17180.743822072007,81.64020256241518,-9.03549680772536
initial_population,32,task_001,mean_age_first_birth,26.0446272574833,26.196697777601734,0.15207052011843558,44.44444444444444,1.0277974706262898,1.0138034674562373
initial_population,32,task_001,share_first_births_age30plus,0.260327401666964,0.23779163891943492,-0.02253576274752908,10000.0,5.0786060261291945,-2.2535762747529082
initial_population,32,task_001,housing_increment_0to1,0.7202462623815278,0.43343786916301497,-0.2868083932185128,137.5652749002964,11.315989434406227,-3.3639247070061224
initial_population,32,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3719058417448746,0.004206282934874628,2958.514988007638,0.05234446169539478,0.22878912057918047
initial_population,32,task_001,own_family_gap,0.16766167,0.001079222986845596,-0.16658244701315442,14229.590955975675,394.86704596690197,-19.87126181114078
initial_population,32,task_001,own_rate,0.575472,0.5001328364229007,-0.07533916357709924,1207.8460856134493,6.855721782291773,-2.6183433278108836
initial_population,32,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,5.482280407170794,-0.2976900747711735,11.973159013172177,1.0610539357793645,-1.030074723396009
initial_population,32,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.012934021861859,0.13983402186185945,6.287669427540395,0.12294628161102533,0.3506369655513025
initial_population,32,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.007335941845664077,-0.0014640581543359232,5165289.256198346,11.071623343375565,-3.327404896218007
initial_population,32,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.233695990536375,-0.21441476390914493,56.95977216091135,2.618650963743075,-1.6182246332765655
initial_population,3,task_001,tfr,1.918,2.0986072519574757,0.18060725195747573,1425.7389910084596,46.50615086250015,6.819541836699893
initial_population,3,task_001,childless_rate,0.188,0.4146963588068059,0.2266963588068059,17180.743822072007,882.9397136117644,29.714301499644314
initial_population,3,task_001,mean_age_first_birth,26.0446272574833,23.322752708937728,-2.7218745485455713,44.44444444444444,329.2711581342292,-18.145830323637142
initial_population,3,task_001,share_first_births_age30plus,0.260327401666964,0.0015246389075700955,-0.2588027627593939,10000.0,669.7887001189512,-25.88027627593939
initial_population,3,task_001,housing_increment_0to1,0.7202462623815278,0.44510894812302304,-0.27513731425850474,137.5652749002964,10.41376582870187,-3.2270366946630573
initial_population,3,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,-0.3550945371615857,-0.7227940959715857,2958.514988007638,1545.6208465539255,-39.31438472816185
initial_population,3,task_001,own_family_gap,0.16766167,0.23982736479131672,0.07216569479131671,14229.590955975675,74.10610893680959,8.608490514417124
initial_population,3,task_001,own_rate,0.575472,0.8719134421747166,0.2964414421747166,1207.8460856134493,106.14252897954799,10.302549634898538
initial_population,3,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,5.216384880015644,-0.5635856019263237,11.973159013172177,3.8030192998070578,-1.9501331492508551
initial_population,3,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.222762182232001,0.3496621822320014,6.287669427540395,0.7687533619114953,0.8767858130190608
initial_population,3,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.00798533823896694,-0.0008146617610330607,5165289.256198346,3.4280670707101635,-1.851504002347865
initial_population,3,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.292422404881628,-0.1556883495638921,56.95977216091135,1.3806400677780652,-1.175006411802959
initial_population,31,task_001,tfr,1.918,1.9657873919375173,0.047787391937517354,1425.7389910084596,3.2558672157752433,1.8044021768373157
initial_population,31,task_001,childless_rate,0.188,0.1673494793262469,-0.020650520673753087,17180.743822072007,7.326625188850962,-2.706773944911352
initial_population,31,task_001,mean_age_first_birth,26.0446272574833,26.052947428572978,0.008320171089678752,44.44444444444444,0.003076677642734493,0.05546780726452501
initial_population,31,task_001,share_first_births_age30plus,0.260327401666964,0.22491115619673677,-0.03541624547022723,10000.0,12.543104432073909,-3.5416245470227232
initial_population,31,task_001,housing_increment_0to1,0.7202462623815278,0.3330984957454275,-0.3871477666361003,137.5652749002964,20.618750190104503,-4.540787397589156
