moment,active_target,pooled_2012_2023_estimate,year_2023_estimate,year2023_minus_pooled,difference_percentage_points,units,status,method,active_original_synthetic_scale,active_original_weight,pooled_audit_empirical_se,year2023_empirical_se,uncertainty_note,source,pooled_room_sample_n,pooled_room_sample_hhwt,year2023_room_sample_n,year2023_room_sample_hhwt,pooled_reproduction_abs_gap
own_family_gap,0.16766167,0.167661670600099,0.213039553729254,0.045377883129155,4.537788312915500,ownership probability gap,available_diagnostic_only,copied saved original recent-parent contrast,0.008383083500000001,14229.590955975675,,,Original target weight unchanged; no uncertainty/weight estimated or assigned for 2023,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_simple_fertility_tax_transition_20260908a/households_children_review/ownership_target_comparison.csv,,,,,
own_rate,0.575472,0.5754724131076566958354302059,0.5827463988669128054466015019,0.0072739857592561096111712960,0.7273985759256109611171296000,ownership probability,available_diagnostic_only,recombined saved child/no-child group rates with original HHWT sums,0.0287736,1207.8460856134493,,,Original target weight unchanged; no uncertainty/weight estimated or assigned for 2023,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_simple_fertility_tax_transition_20260908a/households_children_review/ownership_target_comparison.csv,,,,,
prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.367699558813823,0.435891519319112,0.068191960505289,,rooms,available_diagnostic_only,one pinned-cache extraction with unchanged authoritative masks and pooled reproduction gate,0.0183849779405,2958.514988007638,0.0690029124215527,,Original target weight unchanged; no uncertainty/weight estimated or assigned for 2023,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/meeting_receipts/acs_date_diagnostic/rooms_date_extraction.csv,918595,105193582,122545,14521384,2.22044604925031e-16
aggregate_mean_occupied_rooms_18_85,5.779970481941968,5.77997048194197,5.7713290733344,-0.00864140860757,,rooms,available_diagnostic_only,one pinned-cache extraction with unchanged authoritative masks and pooled reproduction gate,0.2889985240970984,11.973159013172177,0.113293163354016,,Original target weight unchanged; no uncertainty/weight estimated or assigned for 2023,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/meeting_receipts/acs_date_diagnostic/rooms_date_extraction.csv,3986589,419883313,558463,61250563,2.66453525910038e-15
