"window","cohort_range","timing_operator","bin_label_convention","support_definition","mean_age_first_birth","mean_age_first_birth_period_start_labels","mean_age_first_birth_midpoint_labels","share_30plus","n_first_births_used","n_first_births_observed_all_ages","n_first_births_below_18","n_first_births_above_45","n_first_births_excluded","observed_excluded_share","estimated_unobserved_right_tail_share","primary_sensitivity_spread_mean_age","primary_sensitivity_spread_share_30plus","declared_se_mean_age","declared_se_share_30plus","inverse_variance_weight_mean_age","inverse_variance_weight_share_30plus"
"primary_1979_1984","1979-1984","boundary_collapsed","midpoint","all observed ages 12--49; exact ages <22 collapse to 18 and exact ages >=42 collapse to 42",26.0446272574833,24.0446272574833,26.0446272574833,0.260327401666964,10578871,10578871,984773,0,0,0,0.00689079272081804,0.125586988798773,0.00992994150346543,0.15,0.01,44.4444444444444,10000
"primary_1979_1984","1979-1984","common_support_18_45","midpoint","exact ages 18--45 only; exact ages below 18 and above 45 excluded",26.6650697126504,24.6650697126504,26.6650697126504,0.28704834993347,9594098,10578871,984773,0,984773,0.0930886670231634,0.00665093889724678,0.0600022328484684,0.00762421976052674,0.1,0.008,100,15625
"sensitivity_1975_1980","1975-1980","boundary_collapsed","midpoint","all observed ages 12--49; exact ages <22 collapse to 18 and exact ages >=42 collapse to 42",25.9190402686846,23.9190402686846,25.9190402686846,0.250397460163499,10029307,10029307,1049664,3031,0,0,0.000946290204907154,0.125586988798773,0.00992994150346543,0.15,0.01,44.4444444444444,10000
"sensitivity_1975_1980","1975-1980","common_support_18_45","midpoint","exact ages 18--45 only; exact ages below 18 and above 45 excluded",26.605067479802,24.605067479802,26.605067479802,0.279424130172943,8976612,10029307,1049664,3031,1052695,0.104961888194269,0.000418665800347058,0.0600022328484684,0.00762421976052674,0.1,0.008,100,15625
