age_node,mass,owner_rate,mean_rooms,mean_liquid_wealth,childless_rate,pre_fertility_mass
18.0,0.061733456221939625,0.06286745914329721,4.263657421083092,-0.1378493537417908,0.7361129156090259,0.06173345622194191
22.0,0.061733456192977314,0.17896558854047667,4.86778766109512,-0.3128237677213441,0.5307796209468293,0.06173345619299006
26.0,0.0617334561585774,0.2567547093543678,5.3597203306164,-0.40747643943096934,0.38088178892759583,0.061733456158595594
30.0,0.06173345614794371,0.36754927512338237,5.754884305881103,-0.1910724262695372,0.2812585349094393,0.061733456147954224
34.0,0.06173345617025185,0.45780894504768843,6.087046459716835,0.004959208747389193,0.22013739147043615,0.06173345617026366
38.0,0.06173345616462299,0.5474507093549668,6.334152846311643,0.594496861307405,0.18263600884507344,0.061733456164633924
42.0,0.06173345617395791,0.6169124331408542,6.522862599344616,1.1900832621568211,0.15739527503629544,0.06173345617396584
46.0,0.061733456193140024,0.6668830497589787,6.6482477049465585,1.799731186266321,0.15739527503253958,0.061733456193153506
50.0,0.061733456228904325,0.7066209954922628,6.774056410859724,2.364726623985453,0.15739527501301717,0.06173345622892158
54.0,0.061733456231741195,0.743434126686828,6.9057511610948366,2.894633933690289,0.15739527496168607,0.061733456231755544
58.0,0.06173345626087262,0.7792315867452917,7.031381600297823,3.3825995354481315,0.15739527512523624,0.06173345626089066
62.0,0.061733456212161836,0.8100624228004826,7.142266673284685,3.6819335240398043,0.1573952749870938,0.06173345621217828
66.0,0.061733456209353714,0.8295776044796634,7.325760326926052,3.9907058569950546,0.15739527502540224,0.061733456209368674
70.0,0.05797551272987753,0.8971523571855037,7.389370054849324,2.878007041121808,0.1573952749851397,0.057975512729891474
74.0,0.05325037113025693,0.9506709755720952,7.4300038559744905,1.6638147425617118,0.15739527446158247,0.053250371130267364
78.0,0.0471240327470721,0.9813365528757079,7.450965812106478,0.4287414135960983,0.15739527445530094,0.04712403274708581
82.0,0.03911515282613205,0.9944376243911086,7.448560572487292,-0.8056695672527153,0.15739527406751855,0.03911515282615025
