age_node,mass,owner_rate,mean_rooms,mean_liquid_wealth,childless_rate,pre_fertility_mass
18.0,0.014337122049139242,0.14299167275498834,3.1144221413238555,-0.2227119683282861,0.8539387719497796,0.01433712204913924
22.0,0.04474122812786897,0.41336262700810705,3.6240404970320066,-0.18645028109331332,0.7017114408001125,0.04474122812786899
26.0,0.06510271539527172,0.4754144467058966,4.164094231100028,-0.06664978964437401,0.557031920551844,0.06510271539527175
30.0,0.07781168019051297,0.49469482179819674,4.612213464338285,0.5468067601183162,0.42953538936797564,0.07781168019051299
34.0,0.08156435185026406,0.49968291782172564,4.914856295623057,1.116317989942593,0.3230314799187499,0.08156435185026405
38.0,0.08281187458056416,0.5023302605072104,5.169109377779373,2.075645299105281,0.24681341603213414,0.082811874580565
42.0,0.08147983007378437,0.5032198710584976,5.3325431499367,2.9660220566927022,0.1929660422690665,0.08147983007378451
46.0,0.07516298442006601,0.5034198851115858,5.414650573059127,3.795457102295572,0.17204188236115764,0.07516298442006611
50.0,0.08066019718385523,0.5033924181802576,5.487928244717909,4.5361716691117335,0.1609753601294465,0.08066019718385624
54.0,0.07858640289692181,0.5033026688134482,5.560323444509068,5.2342685327877705,0.1561852226465158,0.07858640289692338
58.0,0.08646102535792972,0.5032141855108011,5.637831061413672,5.880956065049851,0.15466063718549955,0.08646102535793114
62.0,0.0880697779565611,0.5034943455388209,5.70808581841298,6.324578077003971,0.15466063718550607,0.08806977795656355
66.0,0.08000900833913531,0.5025818590528716,5.810025065332982,6.733131759233446,0.1546606371854849,0.08000900833913686
70.0,0.06962757948607232,0.5028625787131551,5.8918464271443165,5.596774695344667,0.1546606371854669,0.0696275794860757
74.0,0.0571754949454762,0.5030682326810917,5.946568034802265,4.3677604260733345,0.15466063718555043,0.05717549494547944
78.0,0.03952768832537254,0.5031538433247285,5.991302102804545,3.0488727679807752,0.1546606371854241,0.03952768832538083
82.0,0.02611871006893926,0.5049956950865198,6.100969159059691,1.5939422661856262,0.15466063718549297,0.02611871006894536
