age,tenure,mass,budget_excess_mass,budget_excess_share,consumption_floor_mass,weighted_positive_budget_gap,maximum_occupied_excess
18.0,0,0.05423239092537944,0.0,0.0,0.0,3.3348448623934534e-19,3.552713678800501e-15
18.0,1,0.003334822898953437,0.0,0.0,0.0,1.1724199323981599e-20,1.1102230246251565e-16
18.0,2,0.0027642407929279193,0.0,0.0,0.0,0.0,0.0
18.0,3,0.00181426812401412,0.0,0.0,0.0,7.624953975588327e-20,8.881784197001252e-16
18.0,4,0.00011716954601807607,0.0,0.0,0.0,0.0,0.0
18.0,5,0.0010618404467289235,0.0,0.0,0.0,0.0,0.0
22.0,0,0.008390215676657226,0.0,0.0,0.0,1.305858835464472e-19,3.552713678800501e-15
22.0,1,0.0027235573814066473,0.0,0.0,0.0,1.2650403477178731e-19,2.220446049250313e-16
22.0,2,0.0015240423090703771,0.0,0.0,0.0,3.8942443243388134e-20,1.7763568394002505e-15
22.0,3,0.0009176590802622706,0.0,0.0,0.0,1.6062835868353315e-20,8.881784197001252e-16
22.0,4,7.564982270247896e-05,0.0,0.0,0.0,4.245184867284498e-21,8.881784197001252e-16
22.0,5,0.0007059977790402236,0.0,0.0,0.0,7.842919959566134e-21,1.7763568394002505e-15
26.0,0,0.023403185520451213,0.0,0.0,0.0,7.498356933451597e-19,3.552713678800501e-15
26.0,1,0.007590008488808213,0.0,0.0,0.0,2.3690839252498535e-19,2.220446049250313e-16
26.0,2,0.00638144320049596,0.0,0.0,0.0,7.205393215114018e-20,1.7763568394002505e-15
26.0,3,0.003944629271638608,0.0,0.0,0.0,1.617909694904769e-19,8.881784197001252e-16
26.0,4,0.0007862662660383607,0.0,0.0,0.0,7.58149970514277e-20,8.881784197001252e-16
26.0,5,0.0026356953804366405,0.0,0.0,0.0,3.3679715168074624e-20,1.7763568394002505e-15
30.0,0,0.032854549217575184,0.0,0.0,0.0,1.8696008960272382e-18,3.552713678800501e-15
30.0,1,0.008072606848733932,0.0,0.0,0.0,2.0119108877574103e-19,2.220446049250313e-16
30.0,2,0.009932112700608916,0.0,0.0,0.0,9.012114131180896e-20,1.7763568394002505e-15
30.0,3,0.007515696279452839,0.0,0.0,0.0,3.31603693761842e-19,8.881784197001252e-16
30.0,4,0.0021912817766194513,0.0,0.0,0.0,1.0628497869559269e-19,8.881784197001252e-16
30.0,5,0.004536468572281444,0.0,0.0,0.0,5.444882837715649e-20,1.7763568394002505e-15
34.0,0,0.038960004205043516,0.0,0.0,0.0,2.387909924264263e-18,3.552713678800501e-15
34.0,1,0.009024777379373064,0.0,0.0,0.0,1.29576592779623e-19,8.881784197001252e-16
34.0,2,0.00969685889118594,0.0,0.0,1.5254254525202163e-11,7.291456546098498e-20,1.7763568394002505e-15
34.0,3,0.01024517833034017,0.0,0.0,0.0,5.269082009755573e-19,8.881784197001252e-16
34.0,4,0.0037340409544431474,0.0,0.0,0.0,8.469669592971926e-20,8.881784197001252e-16
34.0,5,0.00615082043012714,0.0,0.0,0.0,5.932881458089538e-20,1.7763568394002505e-15
38.0,0,0.04060497181294645,0.0,0.0,0.0,2.8584252042866944e-18,3.552713678800501e-15
38.0,1,0.00714029652917075,0.0,0.0,0.0,6.393607693503796e-20,8.881784197001252e-16
38.0,2,0.009441498594291014,0.0,0.0,6.005328285970266e-11,5.516976814440688e-20,1.7763568394002505e-15
38.0,3,0.011988958585502932,0.0,0.0,0.0,5.304086337496911e-19,8.881784197001252e-16
38.0,4,0.005035776855269269,0.0,0.0,0.0,4.806802007505863e-20,3.552713678800501e-15
38.0,5,0.007352849473083063,0.0,0.0,0.0,5.660072865283786e-20,1.7763568394002505e-15
42.0,0,0.041147461723044634,0.0,0.0,0.0,3.657695000061428e-18,3.552713678800501e-15
42.0,1,0.006160858136669864,0.0,0.0,0.0,4.3051043470880904e-20,8.881784197001252e-16
42.0,2,0.008884113963004953,0.0,0.0,1.0045088640116006e-16,3.1785749727917306e-20,1.7763568394002505e-15
42.0,3,0.01241755674179996,0.0,0.0,0.0,6.097356791324595e-19,8.881784197001252e-16
42.0,4,0.005977841434668498,0.0,0.0,0.0,4.632516542801674e-20,3.552713678800501e-15
42.0,5,0.008224042581376944,0.0,0.0,0.0,4.053638289341729e-20,1.7763568394002505e-15
46.0,0,0.04046561578691537,0.0,0.0,7.152955616446829e-12,3.9811994772622595e-18,3.552713678800501e-15
46.0,1,0.005512218408680292,0.0,0.0,0.0,4.8464942948136726e-20,8.881784197001252e-16
46.0,2,0.008324125730976724,0.0,0.0,0.0,2.0247847493631492e-20,1.7763568394002505e-15
46.0,3,0.012183881669370409,0.0,0.0,0.0,4.900314332669462e-19,8.881784197001252e-16
46.0,4,0.006290264384084162,0.0,0.0,0.0,4.904628019713047e-20,3.552713678800501e-15
46.0,5,0.008703724093757529,0.0,0.0,0.0,7.945698567406093e-21,1.7763568394002505e-15
50.0,0,0.037332712858739854,0.0,0.0,0.0,4.381382636811155e-18,3.552713678800501e-15
50.0,1,0.004663456282408244,0.0,0.0,1.1779406593458026e-07,4.910479208280879e-20,8.881784197001252e-16
50.0,2,0.007523433741366121,0.0,0.0,0.0,9.37744823767322e-21,1.7763568394002505e-15
50.0,3,0.010864605801073188,0.0,0.0,0.0,7.075269261306175e-19,8.881784197001252e-16
50.0,4,0.006166087701244565,0.0,0.0,0.0,6.219961509106965e-20,3.552713678800501e-15
50.0,5,0.008612688035234085,0.0,0.0,0.0,6.979215469664873e-21,8.881784197001252e-16
54.0,0,0.04007679508302078,0.0,0.0,0.0,5.473787241539883e-18,3.552713678800501e-15
54.0,1,0.004560184412370015,0.0,0.0,0.0,5.601230806445572e-20,8.881784197001252e-16
54.0,2,0.007991118299812576,0.0,0.0,0.0,1.9675464911571574e-21,1.7763568394002505e-15
54.0,3,0.011246168885302794,0.0,0.0,0.0,6.241199537131618e-19,8.881784197001252e-16
54.0,4,0.0069607777472659865,0.0,0.0,0.0,7.036496411349724e-20,3.552713678800501e-15
54.0,5,0.009825152756083614,0.0,0.0,0.0,4.622384747600496e-21,8.881784197001252e-16
58.0,0,0.039049000995450264,0.0,0.0,0.0,5.396037728624661e-18,3.552713678800501e-15
58.0,1,0.003972208611232267,0.0,0.0,0.0,6.296185176828442e-20,2.220446049250313e-16
58.0,2,0.007828336009481207,0.0,0.0,0.0,1.6444651384482234e-21,1.7763568394002505e-15
58.0,3,0.010578783134074343,0.0,0.0,0.0,7.009368927460824e-19,8.881784197001252e-16
58.0,4,0.006982697668460174,0.0,0.0,0.0,3.442906168647528e-20,3.552713678800501e-15
58.0,5,0.01017537647822398,0.0,0.0,0.0,7.191854881460567e-22,8.881784197001252e-16
62.0,0,0.042913211031852395,0.0,0.0,0.0,6.161002120086863e-18,3.552713678800501e-15
62.0,1,0.004226145787989639,0.0,0.0,0.0,1.4380660895282047e-19,2.220446049250313e-16
62.0,2,0.008369266792234608,0.0,0.0,0.0,5.900227678959935e-23,5.551115123125783e-17
62.0,3,0.011425982232676582,0.0,0.0,0.0,7.24580290080159e-19,8.881784197001252e-16
62.0,4,0.007776148672141591,0.0,0.0,0.0,2.8657068820197014e-20,3.552713678800501e-15
62.0,5,0.01175027084103227,0.0,0.0,0.0,6.794033863926525e-23,4.440892098500626e-16
66.0,0,0.04394623981391602,0.0,0.0,0.0,9.772218891608454e-18,3.552713678800501e-15
66.0,1,0.004108885448196041,0.0,0.0,0.0,7.870450902186983e-19,2.220446049250313e-16
66.0,2,0.008177360139138924,0.0,0.0,0.0,1.1705677059257081e-26,4.440892098500626e-16
66.0,3,0.011508132669624728,0.0,0.0,0.0,8.611697361131241e-19,8.881784197001252e-16
66.0,4,0.007926747735026475,0.0,0.0,0.0,9.901390899182447e-21,3.552713678800501e-15
66.0,5,0.012402412150658154,0.0,0.0,0.0,2.0532750209290612e-23,2.220446049250313e-16
70.0,0,0.037354605604143,0.0,0.0,0.0,7.043923543525736e-18,3.552713678800501e-15
70.0,1,0.001045012135420253,0.0,0.0,0.0,1.1862148770884352e-19,2.220446049250313e-16
70.0,2,0.00944825290803309,0.0,0.0,0.0,2.3750677764765125e-23,4.440892098500626e-16
70.0,3,0.00977672953297418,0.0,0.0,0.0,7.674811345954913e-19,8.881784197001252e-16
70.0,4,0.006966844533400843,0.0,0.0,0.0,6.046770098584653e-22,2.220446049250313e-16
