candidate,period,calendar_year,status,origin_period,destination_period,origin_price,destination_price,origin_mass,destination_mass,survival_loss,treated_feasibility_projection_mass,control_feasibility_projection_mass,treated_continuation_births,treated_mean_housing,control_mean_housing,housing_response,census_age_bridge_applied
task_001,0,2007.0,same_policy_one_period_diagnostic_no_prior_date,,0,,,,,,,,,,,0.3882420325762135,False
task_001,1,2011.0,complete_one_period_dated_matched_branch_did,0,1,0.610115015517931,0.6347817749343786,0.040134148656096186,0.040134148656096186,0.0,0.0,0.0,0.013243106737177112,6.009575123753984,5.531109021514906,0.4784661022390777,False
task_001,2,2015.0,complete_one_period_dated_matched_branch_did,1,2,0.6347817749343786,0.6606689691934213,0.033725088585968545,0.03372508858596846,0.0,0.0,0.0,0.010439533391695139,5.881554010526557,5.411413954723183,0.47014005580337415,False
task_001,3,2019.0,complete_one_period_dated_matched_branch_did,2,3,0.6606689691934213,0.6815729482968069,0.030535815906434307,0.030535815906434328,0.0,0.0,0.0,0.008813794245436816,5.8272774492185055,5.358763090393955,0.4685143588245504,False
task_001,4,2023.0,complete_one_period_dated_matched_branch_did,3,4,0.6815729482968069,0.6937334343958133,0.028882965605031372,0.028882965605031355,0.0,0.0,0.0,0.007764179537431914,5.800342454027575,5.334298261038854,0.46604419298872113,False
