stage,case_id,label,parameter,value,lower_bound,upper_bound,transform,is_free_parameter,status,near_bound
round1,16,coordinate_7_minus,hbar_child_rooms,0.27816099144933404,0.1,1.8,log,True,estimated_free_transition_parameter,False
round1,16,coordinate_7_minus,first_birth_fixed_cost,4.5591384147193255,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round1,16,coordinate_7_minus,hbar_first_child_jump,0.3649311350610432,0.0,0.5,softzero,True,estimated_free_transition_parameter,False
round1,16,coordinate_7_minus,psi_child_change_2023,-0.32871390689556357,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
round1,16,coordinate_7_minus,psi_child_2007,0.2863539749837369,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
round1,16,coordinate_7_minus,psi_child_2023,-0.04235993191182669,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
round1,16,coordinate_7_minus,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round1,16,coordinate_7_minus,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round1,17,coordinate_7_plus,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
round1,17,coordinate_7_plus,kappa_fert,2.1681730392479377,0.02,50.0,log,True,estimated_free_transition_parameter,False
round1,17,coordinate_7_plus,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
round1,17,coordinate_7_plus,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
round1,17,coordinate_7_plus,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
round1,17,coordinate_7_plus,theta0,0.5284284711333161,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round1,17,coordinate_7_plus,theta1,0.10724930821495539,0.02,16.0,log,True,estimated_free_transition_parameter,True
round1,17,coordinate_7_plus,hbar_child_rooms,0.28631819708515727,0.1,1.8,log,True,estimated_free_transition_parameter,False
round1,17,coordinate_7_plus,first_birth_fixed_cost,4.5591384147193255,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round1,17,coordinate_7_plus,hbar_first_child_jump,0.3649311350610432,0.0,0.5,softzero,True,estimated_free_transition_parameter,False
round1,17,coordinate_7_plus,psi_child_change_2023,-0.32871390689556357,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
round1,17,coordinate_7_plus,psi_child_2007,0.28700648475431045,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
round1,17,coordinate_7_plus,psi_child_2023,-0.041707422141253114,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
round1,17,coordinate_7_plus,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round1,17,coordinate_7_plus,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round1,18,coordinate_8_minus,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
round1,18,coordinate_8_minus,kappa_fert,2.1681730392479377,0.02,50.0,log,True,estimated_free_transition_parameter,False
round1,18,coordinate_8_minus,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
round1,18,coordinate_8_minus,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
round1,18,coordinate_8_minus,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
round1,18,coordinate_8_minus,theta0,0.5284284711333161,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round1,18,coordinate_8_minus,theta1,0.10724930821495539,0.02,16.0,log,True,estimated_free_transition_parameter,True
round1,18,coordinate_8_minus,hbar_child_rooms,0.2822101230841891,0.1,1.8,log,True,estimated_free_transition_parameter,False
round1,18,coordinate_8_minus,first_birth_fixed_cost,4.498945445494627,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round1,18,coordinate_8_minus,hbar_first_child_jump,0.3649311350610432,0.0,0.5,softzero,True,estimated_free_transition_parameter,False
round1,18,coordinate_8_minus,psi_child_change_2023,-0.32871390689556357,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
round1,18,coordinate_8_minus,psi_child_2007,0.2830019277188786,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
round1,18,coordinate_8_minus,psi_child_2023,-0.04571197917668496,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
round1,18,coordinate_8_minus,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round1,18,coordinate_8_minus,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round1,19,coordinate_8_plus,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
round1,19,coordinate_8_plus,kappa_fert,2.1681730392479377,0.02,50.0,log,True,estimated_free_transition_parameter,False
round1,19,coordinate_8_plus,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
round1,19,coordinate_8_plus,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
round1,19,coordinate_8_plus,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
round1,19,coordinate_8_plus,theta0,0.5284284711333161,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round1,19,coordinate_8_plus,theta1,0.10724930821495539,0.02,16.0,log,True,estimated_free_transition_parameter,True
round1,19,coordinate_8_plus,hbar_child_rooms,0.2822101230841891,0.1,1.8,log,True,estimated_free_transition_parameter,False
round1,19,coordinate_8_plus,first_birth_fixed_cost,4.619731383944025,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round1,19,coordinate_8_plus,hbar_first_child_jump,0.3649311350610432,0.0,0.5,softzero,True,estimated_free_transition_parameter,False
round1,19,coordinate_8_plus,psi_child_change_2023,-0.32871390689556357,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
round1,19,coordinate_8_plus,psi_child_2007,0.29039206400863593,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
round1,19,coordinate_8_plus,psi_child_2023,-0.03832184288692764,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
round1,19,coordinate_8_plus,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round1,19,coordinate_8_plus,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round1,20,coordinate_9_minus,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
round1,20,coordinate_9_minus,kappa_fert,2.1681730392479377,0.02,50.0,log,True,estimated_free_transition_parameter,False
round1,20,coordinate_9_minus,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
round1,20,coordinate_9_minus,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
round1,20,coordinate_9_minus,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
round1,20,coordinate_9_minus,theta0,0.5284284711333161,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round1,20,coordinate_9_minus,theta1,0.10724930821495539,0.02,16.0,log,True,estimated_free_transition_parameter,True
round1,20,coordinate_9_minus,hbar_child_rooms,0.2822101230841891,0.1,1.8,log,True,estimated_free_transition_parameter,False
round1,20,coordinate_9_minus,first_birth_fixed_cost,4.5591384147193255,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round1,20,coordinate_9_minus,hbar_first_child_jump,0.36067203620896776,0.0,0.5,softzero,True,estimated_free_transition_parameter,False
round1,20,coordinate_9_minus,psi_child_change_2023,-0.32871390689556357,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
round1,20,coordinate_9_minus,psi_child_2007,0.28644738024578864,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
round1,20,coordinate_9_minus,psi_child_2023,-0.04226652664977493,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
round1,20,coordinate_9_minus,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round1,20,coordinate_9_minus,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round1,21,coordinate_9_plus,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
round1,21,coordinate_9_plus,kappa_fert,2.1681730392479377,0.02,50.0,log,True,estimated_free_transition_parameter,False
round1,21,coordinate_9_plus,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
round1,21,coordinate_9_plus,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
round1,21,coordinate_9_plus,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
round1,21,coordinate_9_plus,theta0,0.5284284711333161,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round1,21,coordinate_9_plus,theta1,0.10724930821495539,0.02,16.0,log,True,estimated_free_transition_parameter,True
round1,21,coordinate_9_plus,hbar_child_rooms,0.2822101230841891,0.1,1.8,log,True,estimated_free_transition_parameter,False
round1,21,coordinate_9_plus,first_birth_fixed_cost,4.5591384147193255,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round1,21,coordinate_9_plus,hbar_first_child_jump,0.3692152339131186,0.0,0.5,softzero,True,estimated_free_transition_parameter,False
round1,21,coordinate_9_plus,psi_child_change_2023,-0.32871390689556357,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
round1,21,coordinate_9_plus,psi_child_2007,0.2869089107172342,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
round1,21,coordinate_9_plus,psi_child_2023,-0.04180499617832939,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
round1,21,coordinate_9_plus,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round1,21,coordinate_9_plus,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round1,22,coordinate_10_minus,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
round1,22,coordinate_10_minus,kappa_fert,2.1681730392479377,0.02,50.0,log,True,estimated_free_transition_parameter,False
round1,22,coordinate_10_minus,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
round1,22,coordinate_10_minus,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
round1,22,coordinate_10_minus,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
round1,22,coordinate_10_minus,theta0,0.5284284711333161,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round1,22,coordinate_10_minus,theta1,0.10724930821495539,0.02,16.0,log,True,estimated_free_transition_parameter,True
round1,22,coordinate_10_minus,hbar_child_rooms,0.2822101230841891,0.1,1.8,log,True,estimated_free_transition_parameter,False
round1,22,coordinate_10_minus,first_birth_fixed_cost,4.5591384147193255,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round1,22,coordinate_10_minus,hbar_first_child_jump,0.3649311350610432,0.0,0.5,softzero,True,estimated_free_transition_parameter,False
round1,22,coordinate_10_minus,psi_child_change_2023,-0.3360559743305821,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
round1,22,coordinate_10_minus,psi_child_2007,0.2866767097183461,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
round1,22,coordinate_10_minus,psi_child_2023,-0.04937926461223602,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
round1,22,coordinate_10_minus,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round1,22,coordinate_10_minus,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round1,23,coordinate_10_plus,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
round1,23,coordinate_10_plus,kappa_fert,2.1681730392479377,0.02,50.0,log,True,estimated_free_transition_parameter,False
round1,23,coordinate_10_plus,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
round1,23,coordinate_10_plus,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
round1,23,coordinate_10_plus,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
round1,23,coordinate_10_plus,theta0,0.5284284711333161,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round1,23,coordinate_10_plus,theta1,0.10724930821495539,0.02,16.0,log,True,estimated_free_transition_parameter,True
round1,23,coordinate_10_plus,hbar_child_rooms,0.2822101230841891,0.1,1.8,log,True,estimated_free_transition_parameter,False
round1,23,coordinate_10_plus,first_birth_fixed_cost,4.5591384147193255,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round1,23,coordinate_10_plus,hbar_first_child_jump,0.3649311350610432,0.0,0.5,softzero,True,estimated_free_transition_parameter,False
round1,23,coordinate_10_plus,psi_child_change_2023,-0.3213877962199821,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
round1,23,coordinate_10_plus,psi_child_2007,0.2866767097183461,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
round1,23,coordinate_10_plus,psi_child_2023,-0.03471108650163601,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
round1,23,coordinate_10_plus,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round1,23,coordinate_10_plus,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,1,all_improving_coordinates_scale_0.5,beta_annual,0.9958131856629352,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
round2,1,all_improving_coordinates_scale_0.5,kappa_fert,2.1681730392479377,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,1,all_improving_coordinates_scale_0.5,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,1,all_improving_coordinates_scale_0.5,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
round2,1,all_improving_coordinates_scale_0.5,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
round2,1,all_improving_coordinates_scale_0.5,theta0,0.5597195354476353,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,1,all_improving_coordinates_scale_0.5,theta1,0.10547190121613083,0.02,16.0,log,True,estimated_free_transition_parameter,True
round2,1,all_improving_coordinates_scale_0.5,hbar_child_rooms,0.2801782426137629,0.1,1.8,log,True,estimated_free_transition_parameter,False
round2,1,all_improving_coordinates_scale_0.5,first_birth_fixed_cost,4.589384899331675,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,1,all_improving_coordinates_scale_0.5,hbar_first_child_jump,0.3670700594870809,0.0,0.5,softzero,True,estimated_free_transition_parameter,False
round2,1,all_improving_coordinates_scale_0.5,psi_child_change_2023,-0.32504887920775744,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
round2,1,all_improving_coordinates_scale_0.5,psi_child_2007,0.2883805394357705,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
round2,1,all_improving_coordinates_scale_0.5,psi_child_2023,-0.03666833977198691,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
round2,1,all_improving_coordinates_scale_0.5,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,1,all_improving_coordinates_scale_0.5,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,2,all_improving_coordinates_scale_1,beta_annual,0.9958868687427079,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
round2,2,all_improving_coordinates_scale_1,kappa_fert,2.1681730392479377,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,2,all_improving_coordinates_scale_1,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,2,all_improving_coordinates_scale_1,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
round2,2,all_improving_coordinates_scale_1,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
round2,2,all_improving_coordinates_scale_1,theta0,0.570349890219075,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,2,all_improving_coordinates_scale_1,theta1,0.10372395059042462,0.02,16.0,log,True,estimated_free_transition_parameter,True
round2,2,all_improving_coordinates_scale_1,hbar_child_rooms,0.2781609914493341,0.1,1.8,log,True,estimated_free_transition_parameter,False
round2,2,all_improving_coordinates_scale_1,first_birth_fixed_cost,4.619731383944025,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,2,all_improving_coordinates_scale_1,hbar_first_child_jump,0.3692152339131186,0.0,0.5,softzero,True,estimated_free_transition_parameter,False
round2,2,all_improving_coordinates_scale_1,psi_child_change_2023,-0.3213877962199821,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
round2,2,all_improving_coordinates_scale_1,psi_child_2007,0.2900528710589493,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
round2,2,all_improving_coordinates_scale_1,psi_child_2023,-0.03133492516103281,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
round2,2,all_improving_coordinates_scale_1,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,2,all_improving_coordinates_scale_1,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,3,all_improving_coordinates_scale_2,beta_annual,0.9960320036522533,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
round2,3,all_improving_coordinates_scale_2,kappa_fert,2.1681730392479377,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,3,all_improving_coordinates_scale_2,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,3,all_improving_coordinates_scale_2,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
round2,3,all_improving_coordinates_scale_2,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
round2,3,all_improving_coordinates_scale_2,theta0,0.5919105997619544,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,3,all_improving_coordinates_scale_2,theta1,0.10031447386608515,0.02,16.0,log,True,estimated_free_transition_parameter,True
round2,3,all_improving_coordinates_scale_2,hbar_child_rooms,0.2741699564795355,0.1,1.8,log,True,estimated_free_transition_parameter,False
round2,3,all_improving_coordinates_scale_2,first_birth_fixed_cost,4.680724353168724,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,3,all_improving_coordinates_scale_2,hbar_first_child_jump,0.3735243327651941,0.0,0.5,softzero,True,estimated_free_transition_parameter,False
round2,3,all_improving_coordinates_scale_2,psi_child_change_2023,-0.3140772866724414,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
round2,3,all_improving_coordinates_scale_2,psi_child_2007,0.2934148273726171,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
round2,3,all_improving_coordinates_scale_2,psi_child_2023,-0.0206624592998243,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
round2,3,all_improving_coordinates_scale_2,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,3,all_improving_coordinates_scale_2,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,4,top_three_improving_coordinates_scale_0.5,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
round2,4,top_three_improving_coordinates_scale_0.5,kappa_fert,2.1681730392479377,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,4,top_three_improving_coordinates_scale_0.5,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,4,top_three_improving_coordinates_scale_0.5,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
round2,4,top_three_improving_coordinates_scale_0.5,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
round2,4,top_three_improving_coordinates_scale_0.5,theta0,0.5597195354476353,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,4,top_three_improving_coordinates_scale_0.5,theta1,0.10724930821495539,0.02,16.0,log,True,estimated_free_transition_parameter,True
round2,4,top_three_improving_coordinates_scale_0.5,hbar_child_rooms,0.2801782426137629,0.1,1.8,log,True,estimated_free_transition_parameter,False
round2,4,top_three_improving_coordinates_scale_0.5,first_birth_fixed_cost,4.5591384147193255,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,4,top_three_improving_coordinates_scale_0.5,hbar_first_child_jump,0.3649311350610432,0.0,0.5,softzero,True,estimated_free_transition_parameter,False
round2,4,top_three_improving_coordinates_scale_0.5,psi_child_change_2023,-0.32504887920775744,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
round2,4,top_three_improving_coordinates_scale_0.5,psi_child_2007,0.28657185563049026,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
round2,4,top_three_improving_coordinates_scale_0.5,psi_child_2023,-0.03847702357726718,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
round2,4,top_three_improving_coordinates_scale_0.5,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,4,top_three_improving_coordinates_scale_0.5,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,5,top_three_improving_coordinates_scale_1,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
round2,5,top_three_improving_coordinates_scale_1,kappa_fert,2.1681730392479377,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,5,top_three_improving_coordinates_scale_1,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,5,top_three_improving_coordinates_scale_1,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
round2,5,top_three_improving_coordinates_scale_1,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
round2,5,top_three_improving_coordinates_scale_1,theta0,0.570349890219075,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,5,top_three_improving_coordinates_scale_1,theta1,0.10724930821495539,0.02,16.0,log,True,estimated_free_transition_parameter,True
round2,5,top_three_improving_coordinates_scale_1,hbar_child_rooms,0.2781609914493341,0.1,1.8,log,True,estimated_free_transition_parameter,False
round2,5,top_three_improving_coordinates_scale_1,first_birth_fixed_cost,4.5591384147193255,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,5,top_three_improving_coordinates_scale_1,hbar_first_child_jump,0.3649311350610432,0.0,0.5,softzero,True,estimated_free_transition_parameter,False
round2,5,top_three_improving_coordinates_scale_1,psi_child_change_2023,-0.3213877962199821,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
round2,5,top_three_improving_coordinates_scale_1,psi_child_2007,0.286429058627992,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
round2,5,top_three_improving_coordinates_scale_1,psi_child_2023,-0.034958737591990086,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
round2,5,top_three_improving_coordinates_scale_1,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,5,top_three_improving_coordinates_scale_1,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,6,top_three_improving_coordinates_scale_2,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
round2,6,top_three_improving_coordinates_scale_2,kappa_fert,2.1681730392479377,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,6,top_three_improving_coordinates_scale_2,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,6,top_three_improving_coordinates_scale_2,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
round2,6,top_three_improving_coordinates_scale_2,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
round2,6,top_three_improving_coordinates_scale_2,theta0,0.5919105997619544,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,6,top_three_improving_coordinates_scale_2,theta1,0.10724930821495539,0.02,16.0,log,True,estimated_free_transition_parameter,True
round2,6,top_three_improving_coordinates_scale_2,hbar_child_rooms,0.2741699564795355,0.1,1.8,log,True,estimated_free_transition_parameter,False
round2,6,top_three_improving_coordinates_scale_2,first_birth_fixed_cost,4.5591384147193255,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,6,top_three_improving_coordinates_scale_2,hbar_first_child_jump,0.3649311350610432,0.0,0.5,softzero,True,estimated_free_transition_parameter,False
round2,6,top_three_improving_coordinates_scale_2,psi_child_change_2023,-0.3140772866724414,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
round2,6,top_three_improving_coordinates_scale_2,psi_child_2007,0.2861482676242988,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
round2,6,top_three_improving_coordinates_scale_2,psi_child_2023,-0.0279290190481426,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
round2,6,top_three_improving_coordinates_scale_2,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,6,top_three_improving_coordinates_scale_2,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,7,child_space_rebalance_0.025,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
round2,7,child_space_rebalance_0.025,kappa_fert,2.1681730392479377,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,7,child_space_rebalance_0.025,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,7,child_space_rebalance_0.025,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
round2,7,child_space_rebalance_0.025,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
round2,7,child_space_rebalance_0.025,theta0,0.5491891806761955,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,7,child_space_rebalance_0.025,theta1,0.10724930821495539,0.02,16.0,log,True,estimated_free_transition_parameter,True
round2,7,child_space_rebalance_0.025,hbar_child_rooms,0.2738767897508557,0.1,1.8,log,True,estimated_free_transition_parameter,False
round2,7,child_space_rebalance_0.025,first_birth_fixed_cost,4.5591384147193255,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,7,child_space_rebalance_0.025,hbar_first_child_jump,0.38993113506104315,0.0,0.5,softzero,True,estimated_free_transition_parameter,False
round2,7,child_space_rebalance_0.025,psi_child_change_2023,-0.32871390689556357,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
round2,7,child_space_rebalance_0.025,psi_child_2007,0.2874035925310061,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
round2,7,child_space_rebalance_0.025,psi_child_2023,-0.041310314364557454,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
round2,7,child_space_rebalance_0.025,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,7,child_space_rebalance_0.025,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,8,child_space_rebalance_0.05,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
round2,8,child_space_rebalance_0.05,kappa_fert,2.1681730392479377,0.02,50.0,log,True,estimated_free_transition_parameter,False
