stage,case_id,label,candidate,moment,target,model,gap,weight,loss_contribution,standardized_gap
round1,1,anchor,task_001,tfr,1.918,1.9217006310594171,0.003700631059417203,1425.7389910084596,0.019525025327210337,0.13973197675267582
round1,1,anchor,task_001,childless_rate,0.188,0.18921207919658195,0.00121207919658195,17180.743822072007,0.025240848891324084,0.15887368848026437
round1,1,anchor,task_001,mean_age_first_birth,26.0446272574833,26.247452084045545,0.20282482656224587,44.44444444444444,1.828351567555783,1.3521655104149726
round1,1,anchor,task_001,share_first_births_age30plus,0.260327401666964,0.23697388411524634,-0.023353517551717662,10000.0,5.4538678203838495,-2.335351755171766
round1,1,anchor,task_001,housing_increment_0to1,0.7202462623815278,0.4393503716831564,-0.2808958906983714,137.5652749002964,10.854244296957074,-3.294578015005423
round1,1,anchor,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.4044584314879751,0.03675887267797512,2958.514988007638,3.997589002780252,1.9993971598409988
round1,1,anchor,task_001,own_family_gap,0.16766167,0.16481868650814735,-0.002842983491852663,14229.590955975675,0.11501145344941319,-0.33913338592567555
round1,1,anchor,task_001,own_rate,0.575472,0.5468237404785142,-0.028648259521485753,1207.8460856134493,0.9913067894791338,-0.9956439069663078
round1,1,anchor,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.320024900572341,0.5400544186303735,11.973159013172177,3.492076891646089,1.8687099538574972
round1,1,anchor,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.01545113415725,0.14235113415725031,6.287669427540395,0.1274123611799257,0.35694868143743813
round1,1,anchor,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008417100613111897,-0.00038289938688810393,5165289.256198346,0.7572930809880468,-0.8702258792911453
round1,1,anchor,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.274138478925073,-0.17397227552044692,56.95977216091135,1.7239645510722557,-1.3129983058146937
round1,2,coordinate_0_minus,task_002,tfr,1.918,1.9219944789724481,0.003994478972448201,1425.7389910084596,0.022748894961139784,0.1508273680773479
round1,2,coordinate_0_minus,task_002,childless_rate,0.188,0.18925908224354795,0.0012590822435479543,17180.743822072007,0.027236428661861253,0.16503462867489735
round1,2,coordinate_0_minus,task_002,mean_age_first_birth,26.0446272574833,26.249547912695792,0.20492065521249359,44.44444444444444,1.8663322192318967,1.3661377014166238
round1,2,coordinate_0_minus,task_002,share_first_births_age30plus,0.260327401666964,0.23712183927329156,-0.02320556239367244,10000.0,5.3849812600662466,-2.320556239367244
round1,2,coordinate_0_minus,task_002,housing_increment_0to1,0.7202462623815278,0.43889024559337564,-0.28135601678815214,137.5652749002964,10.889833365119536,-3.299974752194255
round1,2,coordinate_0_minus,task_002,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.40389209340384546,0.03619253459384547,2958.514988007638,3.8753574820111605,1.9685927669305199
round1,2,coordinate_0_minus,task_002,own_family_gap,0.16766167,0.16414293590444473,-0.0035187340955552815,14229.590955975675,0.17618353293487923,-0.41974222200641104
round1,2,coordinate_0_minus,task_002,own_rate,0.575472,0.5462787015761393,-0.029193298423860647,1207.8460856134493,1.0293852234887455,-1.014586232652871
round1,2,coordinate_0_minus,task_002,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.319469788445492,0.5394993065035241,11.973159013172177,3.484901696361681,1.866789140840947
round1,2,coordinate_0_minus,task_002,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,6.994978173637878,0.121878173637878,6.287669427540395,0.09339886012918862,0.30561227090741727
round1,2,coordinate_0_minus,task_002,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008420729682105188,-0.00037927031789481216,5165289.256198346,0.7430060642357016,-0.861977995215482
round1,2,coordinate_0_minus,task_002,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.236005675183157,-0.2121050792623631,56.95977216091135,2.562538392247395,-1.6007930510367026
round1,3,coordinate_0_plus,task_003,tfr,1.918,1.921408714630306,0.00340871463030612,1425.7389910084596,0.016566139573387442,0.12870951625030466
round1,3,coordinate_0_plus,task_003,childless_rate,0.188,0.18916636314954868,0.0011663631495486826,17180.743822072007,0.02337273537979532,0.15288144223480926
round1,3,coordinate_0_plus,task_003,mean_age_first_birth,26.0446272574833,26.245416412866373,0.20078915538307385,44.44444444444444,1.7918348853088075,1.3385943692204922
round1,3,coordinate_0_plus,task_003,share_first_births_age30plus,0.260327401666964,0.23683061051982793,-0.02349679114713607,10000.0,5.520991942121319,-2.3496791147136067
round1,3,coordinate_0_plus,task_003,housing_increment_0to1,0.7202462623815278,0.44014036536499823,-0.28010589701652955,137.5652749002964,10.793277036091137,-3.285312319413656
round1,3,coordinate_0_plus,task_003,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.40486094245344173,0.03716138364344174,2958.514988007638,4.085615810827373,2.021290629975653
round1,3,coordinate_0_plus,task_003,own_family_gap,0.16766167,0.1655315085819024,-0.0021301614180976036,14229.590955975675,0.06456801643044707,-0.25410237391737817
round1,3,coordinate_0_plus,task_003,own_rate,0.575472,0.5473254124720259,-0.028146587527974054,1207.8460856134493,0.9568923748252426,-0.9782087583053234
round1,3,coordinate_0_plus,task_003,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.320654933390042,0.5406844514480742,11.973159013172177,3.5002294270586805,1.8708900093427943
round1,3,coordinate_0_plus,task_003,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.034858812411525,0.16175881241152545,6.287669427540395,0.16452261368349713,0.40561387264675397
round1,3,coordinate_0_plus,task_003,annual_bequest_flow_to_aggregate_wealth,0.0088,0.0084135326006457,-0.0003864673993543011,5165289.256198346,0.7714723696470909,-0.8783349985325023
round1,3,coordinate_0_plus,task_003,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.2764233889975647,-0.17168736544795538,56.95977216091135,1.6789776549354092,-1.2957537014940028
round1,4,coordinate_1_minus,task_004,tfr,1.918,1.9200987142636698,0.0020987142636699208,1425.7389910084596,0.006279812184706578,0.07924526600817602
round1,4,coordinate_1_minus,task_004,childless_rate,0.188,0.19104888092942854,0.003048880929428538,17180.743822072007,0.15970660948527246,0.39963309358119037
round1,4,coordinate_1_minus,task_004,mean_age_first_birth,26.0446272574833,26.130944002045783,0.08631674456248462,44.44444444444444,0.33113690630512077,0.5754449637498974
round1,4,coordinate_1_minus,task_004,share_first_births_age30plus,0.260327401666964,0.2297503808439921,-0.030577020822971895,10000.0,9.349542024084569,-3.0577020822971894
round1,4,coordinate_1_minus,task_004,housing_increment_0to1,0.7202462623815278,0.43827221336635436,-0.2819740490151734,137.5652749002964,10.937727559555059,-3.307223542422716
round1,4,coordinate_1_minus,task_004,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.40143008716318995,0.03373052835318996,2958.514988007638,3.3660461170060154,1.834678750355499
round1,4,coordinate_1_minus,task_004,own_family_gap,0.16766167,0.1694166721160651,0.0017550021160650797,14229.590955975675,0.04382760157294192,0.20935042768750656
round1,4,coordinate_1_minus,task_004,own_rate,0.575472,0.5467541623788791,-0.0287178376211209,1207.8460856134493,0.9961278153609365,-0.9980620298162517
round1,4,coordinate_1_minus,task_004,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.319249081816169,0.5392785998742013,11.973159013172177,3.4820509657983942,1.8660254461819095
round1,4,coordinate_1_minus,task_004,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.012041965083745,0.13894196508374534,6.287669427540395,0.12138263877221378,0.3484001130485089
round1,4,coordinate_1_minus,task_004,annual_bequest_flow_to_aggregate_wealth,0.0088,0.00841962378316587,-0.0003803762168341305,5165289.256198346,0.7473453839516808,-0.864491401895751
round1,4,coordinate_1_minus,task_004,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.2747744229454265,-0.17333633150009353,56.95977216091135,1.7113839127325206,-1.3081987283025927
round1,5,coordinate_1_plus,task_005,tfr,1.918,1.9233456673154166,0.005345667315416636,1425.7389910084596,0.04074214416672915,0.20184683343250434
round1,5,coordinate_1_plus,task_005,childless_rate,0.188,0.18745205904996226,-0.0005479409500377397,17180.743822072007,0.005158334236238384,-0.07182154437380461
round1,5,coordinate_1_plus,task_005,mean_age_first_birth,26.0446272574833,26.361377667587412,0.3167504101041132,44.44444444444444,4.459147657827729,2.111669400694088
round1,5,coordinate_1_plus,task_005,share_first_births_age30plus,0.260327401666964,0.24405327808725924,-0.016274123579704758,10000.0,2.648470982875024,-1.6274123579704758
round1,5,coordinate_1_plus,task_005,housing_increment_0to1,0.7202462623815278,0.44031361645134215,-0.27993264593018563,137.5652749002964,10.779929450825222,-3.2832802881912504
round1,5,coordinate_1_plus,task_005,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.40698122657442326,0.03928166776442327,2958.514988007638,4.565134843272404,2.1366176174674787
round1,5,coordinate_1_plus,task_005,own_family_gap,0.16766167,0.1603860337295957,-0.007275636270404312,14229.590955975675,0.7532417343735135,-0.8678950019291006
round1,5,coordinate_1_plus,task_005,own_rate,0.575472,0.5468888129272076,-0.028583187072792393,1207.8460856134493,0.9868085407160495,-0.993382373870228
round1,5,coordinate_1_plus,task_005,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.320926779693868,0.5409562977519,11.973159013172177,3.5037500152106964,1.871830658796542
round1,5,coordinate_1_plus,task_005,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.018337421310463,0.1452374213104628,6.287669427540395,0.13263152389033248,0.36418611161099
round1,5,coordinate_1_plus,task_005,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008414541057576611,-0.0003854589424233893,5165289.256198346,0.7674514271392443,-0.8760430509622482
round1,5,coordinate_1_plus,task_005,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.273841319091121,-0.17426943535439898,56.95977216091135,1.7298589447485109,-1.3152410215426338
round1,6,coordinate_2_minus,task_006,tfr,1.918,1.9171799539158614,-0.0008200460841385482,1425.7389910084596,0.0009587746550652385,-0.030964086536909796
round1,6,coordinate_2_minus,task_006,childless_rate,0.188,0.1927218731909653,0.004721873190965287,17180.743822072007,0.3830633492153513,0.6189211171186125
round1,6,coordinate_2_minus,task_006,mean_age_first_birth,26.0446272574833,26.323726972353295,0.2790997148699965,44.44444444444444,3.462073370689482,1.8606647657999766
round1,6,coordinate_2_minus,task_006,share_first_births_age30plus,0.260327401666964,0.24124750725369437,-0.019079894413269627,10000.0,3.640423708215175,-1.9079894413269627
round1,6,coordinate_2_minus,task_006,housing_increment_0to1,0.7202462623815278,0.4391005625705571,-0.2811456998109707,137.5652749002964,10.873558889514388,-3.297507981721104
round1,6,coordinate_2_minus,task_006,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.40855592239018534,0.04085636358018535,2958.514988007638,4.938478792140057,2.222268838853674
round1,6,coordinate_2_minus,task_006,own_family_gap,0.16766167,0.16518895501706565,-0.0024727149829343598,14229.590955975675,0.08700426384875545,-0.29496485188706034
round1,6,coordinate_2_minus,task_006,own_rate,0.575472,0.5469346409956942,-0.028537359004305762,1207.8460856134493,0.98364673266996,-0.991789661505886
round1,6,coordinate_2_minus,task_006,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.319876147655391,0.5399056657134231,11.973159013172177,3.4901534370229763,1.868195235253258
round1,6,coordinate_2_minus,task_006,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.016936583562724,0.14383658356272377,6.287669427540395,0.1300853587027156,0.36067347934484395
round1,6,coordinate_2_minus,task_006,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008414997159622474,-0.00038500284037752686,5165289.256198346,0.7656362969977447,-0.87500645540347
round1,6,coordinate_2_minus,task_006,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.27442868323576,-0.1736820712097602,56.95977216091135,1.7182178346578687,-1.3108080846019636
round1,7,coordinate_2_plus,task_007,tfr,1.918,1.9261671145089938,0.008167114508993878,1425.7389910084596,0.09509929914974836,0.3083817425687655
round1,7,coordinate_2_plus,task_007,childless_rate,0.188,0.1857154436310718,-0.0022845563689281867,17180.743822072007,0.08966970040680557,-0.2994489946665468
round1,7,coordinate_2_plus,task_007,mean_age_first_birth,26.0446272574833,26.17020655906926,0.12557930158596164,44.44444444444444,0.7008960438585737,0.8371953439064109
round1,7,coordinate_2_plus,task_007,share_first_births_age30plus,0.260327401666964,0.23264824661215883,-0.02767915505480517,10000.0,7.6613562454794675,-2.7679155054805173
round1,7,coordinate_2_plus,task_007,housing_increment_0to1,0.7202462623815278,0.43959995218899106,-0.2806463101925367,137.5652749002964,10.83496452553062,-3.2916507295778845
round1,7,coordinate_2_plus,task_007,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.4003213728977464,0.03262181408774639,2958.514988007638,3.148400628799135,1.7743733059306137
round1,7,coordinate_2_plus,task_007,own_family_gap,0.16766167,0.1644257844003597,-0.0032358855996403035,14229.590955975675,0.14899741530482064,-0.38600183329204624
round1,7,coordinate_2_plus,task_007,own_rate,0.575472,0.546685024347045,-0.02878697565295496,1207.8460856134493,1.0009299331225876,-1.0004648585145746
round1,7,coordinate_2_plus,task_007,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.320133473368638,0.5401629914266701,11.973159013172177,3.4934811303732554,1.8690856401923523
