age,tenure,mass,budget_excess_mass,budget_excess_share,consumption_floor_mass,weighted_positive_budget_gap,maximum_occupied_excess
18.0,0,0.058672278724572806,0.0,0.0,0.0,2.3119378862599018e-19,4.440892098500626e-16
18.0,1,3.359486874099785e-07,0.0,0.0,0.0,1.2248601841009112e-24,8.881784197001252e-16
18.0,2,0.0001036154964125003,0.0,0.0,0.0,5.031768583258864e-22,1.7763568394002505e-15
18.0,3,0.0010016787739190861,0.0,0.0,0.0,5.499241705864879e-20,3.552713678800501e-15
18.0,4,0.00032254994571484237,0.0,0.0,0.0,7.521208901705313e-21,4.440892098500626e-16
18.0,5,0.0016329973644226845,0.0,0.0,0.0,0.0,0.0
22.0,0,0.05272168095820671,0.0,0.0,0.0,5.839780353416102e-19,1.7763568394002505e-15
22.0,1,5.567949072126184e-07,0.0,0.0,0.0,1.0818464881149106e-24,8.881784197001252e-16
22.0,2,0.00020895526257034931,0.0,0.0,0.0,2.9162490231612646e-21,1.7763568394002505e-15
22.0,3,0.0026389590109752513,0.0,0.0,0.0,2.0409750717987912e-20,3.552713678800501e-15
22.0,4,0.0008170177948489545,0.0,0.0,0.0,4.2341270958807075e-20,3.552713678800501e-15
22.0,5,0.0053462864022946616,0.0,0.0,0.0,4.262046200554259e-21,1.7763568394002505e-15
26.0,0,0.04878584792141267,0.0,0.0,0.0,5.423785995087169e-19,1.7763568394002505e-15
26.0,1,7.957387782757413e-07,0.0,0.0,0.0,9.382798136781149e-25,8.881784197001252e-16
26.0,2,0.00030018554125412747,0.0,0.0,0.0,1.0414890312485765e-21,1.7763568394002505e-15
26.0,3,0.00479575487903541,0.0,0.0,0.0,4.4188875320092477e-20,3.552713678800501e-15
26.0,4,0.0013348221216078313,0.0,0.0,0.0,5.18779657014896e-20,3.552713678800501e-15
26.0,5,0.006516050036432289,0.0,0.0,0.0,9.265923641790541e-21,1.7763568394002505e-15
30.0,0,0.04364888970934837,0.0,0.0,0.0,5.028001021758771e-19,1.7763568394002505e-15
30.0,1,1.0324524734029786e-06,0.0,0.0,0.0,3.4284289711493385e-24,7.105427357601002e-15
30.0,2,0.00046852960539479373,0.0,0.0,0.0,4.795666697668981e-21,1.7763568394002505e-15
30.0,3,0.007409216075054704,0.0,0.0,0.0,1.1274294023000258e-19,3.552713678800501e-15
30.0,4,0.0023798231668833757,0.0,0.0,0.0,7.61909889659787e-20,3.552713678800501e-15
30.0,5,0.007825965215933794,0.0,0.0,0.0,2.793477498230913e-20,1.7763568394002505e-15
34.0,0,0.03812006508244846,0.0,0.0,0.0,8.904367479149588e-19,1.7763568394002505e-15
34.0,1,1.1504703658003337e-06,0.0,0.0,0.0,8.175568071018692e-23,7.105427357601002e-15
34.0,2,0.0007252613812857481,0.0,0.0,0.0,4.148479211080095e-21,1.7763568394002505e-15
34.0,3,0.010060905228131236,0.0,0.0,0.0,1.1616492062066086e-19,3.552713678800501e-15
34.0,4,0.0037542571455910813,0.0,0.0,0.0,1.1696114607790246e-19,3.552713678800501e-15
34.0,5,0.00907181685996943,0.0,0.0,0.0,1.0288531410443997e-19,1.7763568394002505e-15
38.0,0,0.03250109539540821,0.0,0.0,0.0,4.2573712849372176e-19,1.7763568394002505e-15
38.0,1,1.1860685805448464e-06,0.0,0.0,0.0,1.3725699097708062e-22,7.105427357601002e-15
38.0,2,0.0011946486577891291,0.0,0.0,0.0,6.27021718676261e-21,1.7763568394002505e-15
38.0,3,0.012637153398530906,0.0,0.0,0.0,1.209364398043804e-19,3.552713678800501e-15
38.0,4,0.005300560783565681,0.0,0.0,0.0,1.1410219318581286e-19,3.552713678800501e-15
38.0,5,0.010098811886135275,0.0,0.0,0.0,1.8147395687467747e-19,1.7763568394002505e-15
42.0,0,0.027562242738490016,0.0,0.0,0.0,2.446785348184885e-19,1.7763568394002505e-15
42.0,1,1.169979772143112e-06,0.0,0.0,0.0,1.5180727534678687e-22,7.105427357601002e-15
42.0,2,0.0018652605480033498,0.0,0.0,0.0,1.0798352504585388e-20,1.7763568394002505e-15
42.0,3,0.01468338567747587,0.0,0.0,0.0,1.698389401311866e-19,3.552713678800501e-15
