f_c_y,control,K,rows,unsupported
1974,0,39,11,0
1974,0,41,11,0
1974,0,43,10,0
1974,0,45,9,0
1975,0,-7,2,0
1975,0,-6,2,0
1975,0,-5,4,0
1975,0,-4,7,0
1975,0,-3,16,0
1975,0,-2,25,0
1975,0,-1,24,0
1975,0,0,25,0
1975,0,1,24,0
1975,0,2,25,0
1975,0,3,25,0
1975,0,4,25,0
1975,0,5,24,0
1975,0,6,24,0
1975,0,7,23,0
1975,0,8,23,0
1975,0,9,23,0
1975,0,10,23,0
1975,0,11,21,0
1975,0,12,20,0
1975,0,13,20,0
1975,0,14,20,0
1975,0,15,18,0
1975,0,16,18,0
1975,0,17,17,0
1975,0,18,18,0
1975,0,19,17,0
1975,0,20,17,0
1975,0,21,17,0
1975,0,22,7,0
1975,0,24,7,0
1975,0,26,8,0
1975,0,28,6,0
1975,0,30,7,0
1975,0,32,7,0
1975,0,34,7,0
1975,0,36,7,0
1975,0,38,5,0
1975,0,40,4,0
1975,0,42,4,0
1975,0,44,4,0
1976,0,-8,2,0
1976,0,-7,2,0
1976,0,-6,4,0
1976,0,-5,6,0
1976,0,-4,8,0
1976,0,-3,16,0
1976,0,-2,25,0
1976,0,-1,25,0
1976,0,0,23,0
1976,0,1,24,0
1976,0,2,21,0
1976,0,3,23,0
1976,0,4,23,0
1976,0,5,23,0
1976,0,6,22,0
1976,0,7,24,0
1976,0,8,20,0
1976,0,9,21,0
1976,0,10,21,0
1976,0,11,23,0
1976,0,12,23,0
1976,0,13,22,0
1976,0,14,21,0
1976,0,15,19,0
1976,0,16,20,0
1976,0,17,19,0
1976,0,18,22,0
1976,0,19,20,0
1976,0,20,18,0
1976,0,21,8,0
1976,0,23,6,0
1976,0,25,8,0
1976,0,27,8,0
1976,0,29,8,0
1976,0,31,9,0
1976,0,33,7,0
1976,0,35,6,0
1976,0,37,7,0
1976,0,39,7,0
1976,0,41,7,0
1976,0,43,7,0
1977,0,-9,1,0
1977,0,-8,1,0
1977,0,-6,1,0
1977,0,-5,7,0
1977,0,-4,6,0
1977,0,-3,15,0
1977,0,-2,17,0
1977,0,-1,17,0
1977,0,0,17,0
1977,0,1,18,0
1977,0,2,17,0
1977,0,3,17,0
1977,0,4,16,0
1977,0,5,15,0
1977,0,6,15,0
1977,0,7,15,0
1977,0,8,15,0
1977,0,9,16,0
1977,0,10,15,0
1977,0,11,15,0
1977,0,12,15,0
1977,0,13,14,0
1977,0,14,13,0
1977,0,15,15,0
1977,0,16,13,0
1977,0,17,16,0
1977,0,18,15,0
1977,0,19,14,0
1977,0,20,10,0
1977,0,22,9,0
1977,0,24,10,0
1977,0,26,10,0
1977,0,28,11,0
1977,0,30,10,0
1977,0,32,10,0
1977,0,34,11,0
1977,0,36,10,0
1977,0,38,10,0
1977,0,40,8,0
1977,0,42,8,0
1978,0,-6,1,0
1978,0,-5,6,0
1978,0,-4,9,0
1978,0,-3,10,0
1978,0,-2,18,0
1978,0,-1,19,0
1978,0,0,19,0
1978,0,1,19,0
1978,0,2,16,0
1978,0,3,15,0
1978,0,4,15,0
1978,0,5,14,0
1978,0,6,16,0
1978,0,7,16,0
1978,0,8,14,0
1978,0,9,16,0
1978,0,10,16,0
1978,0,11,17,0
1978,0,12,16,0
1978,0,13,16,0
1978,0,14,16,0
1978,0,15,14,0
1978,0,16,18,0
1978,0,17,16,0
1978,0,18,16,0
1978,0,19,15,0
1978,0,21,14,0
1978,0,23,14,0
1978,0,25,13,0
1978,0,27,15,0
1978,0,29,12,0
1978,0,31,13,0
1978,0,33,12,0
1978,0,35,14,0
1978,0,37,10,0
1978,0,39,12,0
1978,0,41,11,0
1979,0,-9,1,0
1979,0,-8,2,0
1979,0,-7,2,0
1979,0,-6,7,0
1979,0,-5,8,0
1979,0,-4,14,0
1979,0,-3,19,0
1979,0,-2,33,0
1979,0,-1,33,0
1979,0,0,32,0
1979,0,1,32,0
1979,0,2,32,0
1979,0,3,31,0
1979,0,4,32,0
1979,0,5,32,0
1979,0,6,32,0
1979,0,7,30,0
1979,0,8,30,0
1979,0,9,31,0
1979,0,10,31,0
1979,0,11,29,0
1979,0,12,30,0
1979,0,13,26,0
1979,0,14,24,0
1979,0,15,24,0
1979,0,16,23,0
1979,0,17,23,0
1979,0,18,14,0
1979,0,20,13,0
1979,0,22,12,0
1979,0,24,13,0
1979,0,26,14,0
1979,0,28,11,0
1979,0,30,13,0
1979,0,32,14,0
1979,0,34,13,0
1979,0,36,13,0
1979,0,38,11,0
1979,0,40,12,0
1980,0,-8,1,0
1980,0,-7,2,0
1980,0,-6,7,0
1980,0,-5,10,0
1980,0,-4,14,0
1980,0,-3,19,0
1980,0,-2,26,0
1980,0,-1,26,0
1980,0,0,26,0
1980,0,1,25,0
1980,0,2,24,0
1980,0,3,23,0
1980,0,4,23,0
1980,0,5,22,0
1980,0,6,22,0
1980,0,7,22,0
1980,0,8,22,0
1980,0,9,19,0
1980,0,10,19,0
1980,0,11,19,0
1980,0,12,18,0
1980,0,13,18,0
1980,0,14,22,0
1980,0,15,22,0
1980,0,16,21,0
1980,0,17,12,0
1980,0,19,11,0
1980,0,21,11,0
1980,0,23,10,0
1980,0,25,11,0
1980,0,27,10,0
1980,0,29,11,0
1980,0,31,10,0
1980,0,33,10,0
1980,0,35,10,0
1980,0,37,9,0
1980,0,39,9,0
1981,0,-11,1,0
1981,0,-10,1,0
1981,0,-9,1,0
1981,0,-8,1,0
1981,0,-7,2,0
1981,0,-6,5,0
1981,0,-5,7,0
1981,0,-4,10,0
1981,0,-3,14,0
1981,0,-2,40,0
1981,0,-1,37,0
1981,0,0,34,0
1981,0,1,35,0
1981,0,2,36,0
1981,0,3,35,0
1981,0,4,34,0
1981,0,5,35,0
1981,0,6,34,0
1981,0,7,34,0
1981,0,8,35,0
1981,0,9,32,0
1981,0,10,31,0
1981,0,11,32,0
1981,0,12,34,0
1981,0,13,36,0
1981,0,14,36,0
1981,0,15,34,0
1981,0,16,24,0
1981,0,18,23,0
1981,0,20,23,0
1981,0,22,24,0
1981,0,24,24,0
1981,0,26,23,0
1981,0,28,23,0
1981,0,30,22,0
1981,0,32,18,0
1981,0,34,18,0
1981,0,36,17,0
1981,0,38,16,0
1982,0,-14,1,0
1982,0,-13,1,0
1982,0,-12,1,0
1982,0,-11,1,0
1982,0,-10,3,0
1982,0,-9,4,0
1982,0,-8,4,0
1982,0,-7,6,0
1982,0,-6,7,0
1982,0,-5,8,0
1982,0,-4,12,0
1982,0,-3,44,0
1982,0,-2,62,0
1982,0,-1,59,0
1982,0,0,61,0
1982,0,1,60,0
1982,0,2,64,0
1982,0,3,58,0
1982,0,4,59,0
1982,0,5,57,0
1982,0,6,57,0
1982,0,7,58,0
1982,0,8,54,0
1982,0,9,55,0
1982,0,10,53,0
1982,0,11,50,0
1982,0,12,48,0
1982,0,13,48,0
1982,0,14,47,0
1982,0,15,32,0
1982,0,17,31,0
1982,0,19,32,0
1982,0,21,32,0
1982,0,23,33,0
1982,0,25,31,0
1982,0,27,31,0
1982,0,29,28,0
1982,0,31,31,0
1982,0,33,31,0
1982,0,35,28,0
1982,0,37,27,0
1983,0,-15,1,0
1983,0,-14,1,0
1983,0,-13,1,0
1983,0,-12,1,0
1983,0,-11,1,0
1983,0,-10,2,0
1983,0,-9,3,0
1983,0,-8,8,0
1983,0,-7,7,0
1983,0,-6,8,0
1983,0,-5,11,0
1983,0,-4,38,0
1983,0,-3,50,0
1983,0,-2,61,0
1983,0,-1,59,0
1983,0,0,59,0
1983,0,1,63,0
1983,0,2,60,0
1983,0,3,58,0
1983,0,4,58,0
1983,0,5,59,0
1983,0,6,57,0
1983,0,7,57,0
1983,0,8,57,0
1983,0,9,57,0
1983,0,10,54,0
1983,0,11,54,0
1983,0,12,52,0
1983,0,13,49,0
1983,0,14,40,0
1983,0,16,38,0
1983,0,18,37,0
1983,0,20,37,0
1983,0,22,39,0
1983,0,24,37,0
1983,0,26,33,0
1983,0,28,37,0
1983,0,30,38,0
1983,0,32,37,0
1983,0,34,37,0
1983,0,36,37,0
1984,0,-10,1,0
1984,0,-9,1,0
1984,0,-8,2,0
1984,0,-7,2,0
1984,0,-6,4,0
1984,0,-5,22,0
1984,0,-4,37,0
1984,0,-3,50,0
1984,0,-2,60,0
1984,0,-1,57,0
1984,0,0,60,0
1984,0,1,56,0
1984,0,2,56,0
1984,0,3,58,0
1984,0,4,58,0
1984,0,5,57,0
1984,0,6,54,0
1984,0,7,50,0
1984,0,8,53,0
1984,0,9,50,0
1984,0,10,55,0
1984,0,11,52,0
1984,0,12,51,0
1984,0,13,35,0
1984,0,15,31,0
1984,0,17,31,0
1984,0,19,31,0
1984,0,21,34,0
1984,0,23,31,0
1984,0,25,29,0
1984,0,27,24,0
1984,0,29,28,0
1984,0,31,25,0
1984,0,33,24,0
1984,0,35,23,0
1985,0,-17,1,0
1985,0,-16,1,0
1985,0,-15,2,0
1985,0,-14,2,0
1985,0,-13,2,0
1985,0,-12,2,0
1985,0,-11,2,0
1985,0,-10,4,0
1985,0,-9,3,0
1985,0,-8,4,0
1985,0,-7,5,0
1985,0,-6,14,0
1985,0,-5,15,0
1985,0,-4,25,0
1985,0,-3,38,0
1985,0,-2,47,0
1985,0,-1,48,0
1985,0,0,43,0
1985,0,1,46,0
1985,0,2,45,0
1985,0,3,43,0
1985,0,4,41,0
1985,0,5,40,0
1985,0,6,40,0
1985,0,7,38,0
1985,0,8,36,0
1985,0,9,36,0
1985,0,10,31,0
1985,0,11,30,0
1985,0,12,30,0
1985,0,14,30,0
1985,0,16,27,0
1985,0,18,27,0
1985,0,20,28,0
1985,0,22,27,0
1985,0,24,28,0
1985,0,26,25,0
1985,0,28,25,0
1985,0,30,26,0
1985,0,32,24,0
1985,0,34,24,0
1986,0,-14,1,0
1986,0,-13,1,0
1986,0,-12,2,0
1986,0,-11,2,0
1986,0,-10,2,0
1986,0,-9,3,0
1986,0,-8,4,0
1986,0,-7,10,0
1986,0,-6,16,0
1986,0,-5,26,0
1986,0,-4,35,0
1986,0,-3,54,0
1986,0,-2,63,0
1986,0,-1,58,0
1986,0,0,61,0
1986,0,1,59,0
1986,0,2,57,0
1986,0,3,56,0
1986,0,4,54,0
1986,0,5,53,0
1986,0,6,54,0
1986,0,7,48,0
1986,0,8,51,0
1986,0,9,48,0
1986,0,10,46,0
1986,0,11,32,0
1986,0,13,33,0
1986,0,15,29,0
1986,0,17,29,0
1986,0,19,30,0
1986,0,21,28,0
1986,0,23,31,0
1986,0,25,31,0
1986,0,27,26,0
1986,0,29,25,0
1986,0,31,22,0
1986,0,33,20,0
1987,0,-17,1,0
1987,0,-16,1,0
1987,0,-15,1,0
1987,0,-14,1,0
1987,0,-13,1,0
1987,0,-12,1,0
1987,0,-11,1,0
1987,0,-10,2,0
1987,0,-9,2,0
1987,0,-8,9,0
1987,0,-7,13,0
1987,0,-6,16,0
1987,0,-5,21,0
1987,0,-4,27,0
1987,0,-3,37,0
1987,0,-2,47,0
1987,0,-1,43,0
1987,0,0,47,0
1987,0,1,47,0
1987,0,2,44,0
1987,0,3,42,0
1987,0,4,44,0
1987,0,5,44,0
1987,0,6,44,0
1987,0,7,43,0
1987,0,8,41,0
1987,0,9,38,0
1987,0,10,24,0
1987,0,12,28,0
1987,0,14,25,0
1987,0,16,27,0
1987,0,18,27,0
1987,0,20,26,0
1987,0,22,27,0
1987,0,24,23,0
1987,0,26,24,0
1987,0,28,25,0
1987,0,30,22,0
1987,0,32,22,0
1988,0,-11,1,0
1988,0,-10,1,0
1988,0,-9,3,0
1988,0,-8,7,0
1988,0,-7,10,0
1988,0,-6,16,0
1988,0,-5,22,0
1988,0,-4,35,0
1988,0,-3,51,0
1988,0,-2,52,0
1988,0,-1,53,0
1988,0,0,55,0
1988,0,1,51,0
1988,0,2,57,0
1988,0,3,53,0
1988,0,4,51,0
1988,0,5,48,0
1988,0,6,51,0
1988,0,7,48,0
1988,0,8,46,0
1988,0,9,28,0
1988,0,11,30,0
1988,0,13,27,0
1988,0,15,28,0
1988,0,17,28,0
1988,0,19,29,0
1988,0,21,28,0
1988,0,23,23,0
1988,0,25,27,0
1988,0,27,25,0
1988,0,29,27,0
1988,0,31,22,0
1989,0,-11,1,0
1989,0,-10,3,0
1989,0,-9,6,0
1989,0,-8,8,0
1989,0,-7,12,0
1989,0,-6,16,0
1989,0,-5,23,0
1989,0,-4,29,0
1989,0,-3,33,0
1989,0,-2,41,0
1989,0,-1,38,0
1989,0,0,38,0
1989,0,1,39,0
1989,0,2,37,0
1989,0,3,38,0
1989,0,4,37,0
1989,0,5,33,0
1989,0,6,28,0
1989,0,7,24,0
1989,0,8,20,0
1989,0,10,18,0
1989,0,12,18,0
1989,0,14,18,0
1989,0,16,17,0
1989,0,18,18,0
1989,0,20,18,0
1989,0,22,18,0
1989,0,24,18,0
1989,0,26,18,0
1989,0,28,17,0
1989,0,30,15,0
1990,0,-22,1,0
1990,0,-21,1,0
1990,0,-20,1,0
1990,0,-19,1,0
1990,0,-18,1,0
1990,0,-17,1,0
1990,0,-16,1,0
1990,0,-15,1,0
1990,0,-14,1,0
1990,0,-13,2,0
1990,0,-12,2,0
1990,0,-11,5,0
1990,0,-10,5,0
1990,0,-9,5,0
1990,0,-8,7,0
1990,0,-7,9,0
1990,0,-6,10,0
1990,0,-5,17,0
1990,0,-4,19,0
1990,0,-3,31,0
1990,0,-2,41,0
1990,0,-1,36,0
1990,0,0,36,0
1990,0,1,35,0
1990,0,2,37,0
1990,0,3,34,0
1990,0,4,37,0
1990,0,5,34,0
1990,0,6,34,0
1990,0,7,23,0
1990,0,9,27,0
1990,0,11,23,0
1990,0,13,24,0
1990,0,15,22,0
1990,0,17,22,0
1990,0,19,23,0
1990,0,21,23,0
1990,0,23,24,0
1990,0,25,21,0
1990,0,27,22,0
1990,0,29,22,0
1991,0,-12,3,0
1991,0,-11,4,0
1991,0,-10,3,0
1991,0,-9,5,0
1991,0,-8,8,0
1991,0,-7,13,0
1991,0,-6,17,0
1991,0,-5,20,0
1991,0,-4,24,0
1991,0,-3,40,0
1991,0,-2,46,0
1991,0,-1,44,0
1991,0,0,43,0
1991,0,1,41,0
1991,0,2,39,0
1991,0,3,39,0
1991,0,4,37,0
1991,0,5,36,0
1991,0,6,24,0
1991,0,8,24,0
1991,0,10,25,0
1991,0,12,26,0
1991,0,14,22,0
1991,0,16,23,0
1991,0,18,22,0
1991,0,20,23,0
1991,0,22,24,0
1991,0,24,24,0
1991,0,26,24,0
1991,0,28,22,0
1992,0,-12,2,0
1992,0,-11,5,0
1992,0,-10,5,0
1992,0,-9,6,0
1992,0,-8,9,0
1992,0,-7,11,0
1992,0,-6,13,0
1992,0,-5,20,0
1992,0,-4,20,0
1992,0,-3,29,0
1992,0,-2,39,0
1992,0,-1,35,0
1992,0,0,39,0
1992,0,1,35,0
1992,0,2,34,0
1992,0,3,32,0
1992,0,4,33,0
1992,0,5,28,0
1992,0,7,24,0
1992,0,9,27,0
1992,0,11,26,0
1992,0,13,25,0
1992,0,15,25,0
1992,0,17,26,0
1992,0,19,25,0
1992,0,21,26,0
1992,0,23,22,0
1992,0,25,22,0
1992,0,27,22,0
1993,0,-14,2,0
1993,0,-13,2,0
1993,0,-12,2,0
1993,0,-11,3,0
1993,0,-10,4,0
1993,0,-9,5,0
1993,0,-8,5,0
1993,0,-7,5,0
1993,0,-6,7,0
1993,0,-5,10,0
1993,0,-4,19,0
1993,0,-3,33,0
1993,0,-2,43,0
1993,0,-1,39,0
1993,0,0,39,0
1993,0,1,43,0
1993,0,2,39,0
1993,0,3,34,0
1993,0,4,29,0
1993,0,6,28,0
1993,0,8,29,0
1993,0,10,31,0
1993,0,12,31,0
1993,0,14,30,0
1993,0,16,30,0
1993,0,18,29,0
1993,0,20,28,0
1993,0,22,28,0
1993,0,24,27,0
1993,0,26,28,0
1994,0,-15,1,0
1994,0,-14,1,0
1994,0,-13,1,0
1994,0,-12,2,0
1994,0,-11,3,0
1994,0,-10,5,0
1994,0,-9,5,0
1994,0,-8,5,0
1994,0,-7,6,0
1994,0,-6,8,0
1994,0,-5,9,0
1994,0,-4,14,0
1994,0,-3,24,0
1994,0,-2,31,0
1994,0,-1,30,0
1994,0,0,34,0
1994,0,1,34,0
1994,0,2,28,0
1994,0,3,22,0
1994,0,5,20,0
1994,0,7,21,0
1994,0,9,19,0
1994,0,11,23,0
1994,0,13,20,0
1994,0,15,21,0
1994,0,17,20,0
1994,0,19,21,0
1994,0,21,20,0
1994,0,23,18,0
1994,0,25,19,0
1995,0,-10,1,0
1995,0,-9,4,0
1995,0,-8,7,0
1995,0,-7,10,0
1995,0,-6,12,0
1995,0,-5,16,0
1995,0,-4,20,0
1995,0,-3,25,0
1995,0,-2,38,0
1995,0,-1,36,0
1995,0,0,38,0
1995,0,1,38,0
1995,0,2,29,0
1995,0,4,31,0
1995,0,6,29,0
1995,0,8,32,0
1995,0,10,31,0
1995,0,12,31,0
1995,0,14,29,0
1995,0,16,28,0
1995,0,18,28,0
1995,0,20,28,0
1995,0,22,29,0
1995,0,24,28,0
1996,0,-17,1,0
1996,0,-16,1,0
1996,0,-15,1,0
1996,0,-14,1,0
1996,0,-13,1,0
1996,0,-12,1,0
1996,0,-11,2,0
1996,0,-10,2,0
1996,0,-9,5,0
1996,0,-8,6,0
1996,0,-7,5,0
1996,0,-6,7,0
1996,0,-5,10,0
1996,0,-4,12,0
1996,0,-3,22,0
1996,0,-2,37,0
1996,0,-1,34,0
1996,0,0,35,0
1996,0,1,29,0
1996,0,3,27,0
1996,0,5,27,0
1996,0,7,24,0
1996,0,9,23,0
1996,0,11,23,0
1996,0,13,24,0
1996,0,15,23,0
1996,0,17,22,0
1996,0,19,19,0
1996,0,21,24,0
1996,0,23,20,0
1997,0,-14,1,0
1997,0,-13,1,0
1997,0,-12,1,0
1997,0,-11,2,0
1997,0,-10,2,0
1997,0,-9,3,0
1997,0,-8,6,0
1997,0,-7,7,0
1997,0,-6,8,0
1997,0,-5,10,0
1997,0,-4,18,0
1997,0,-3,25,0
1997,0,-2,29,0
1997,0,-1,26,0
1997,0,0,27,0
1997,0,2,27,0
1997,0,4,25,0
1997,0,6,26,0
1997,0,8,27,0
1997,0,10,25,0
1997,0,12,25,0
1997,0,14,24,0
1997,0,16,25,0
1997,0,18,20,0
1997,0,20,22,0
1997,0,22,19,0
1998,0,-19,1,0
1998,0,-13,1,0
1998,0,-12,1,0
1998,0,-11,2,0
1998,0,-10,2,0
1998,0,-9,2,0
1998,0,-8,2,0
1998,0,-7,2,0
1998,0,-6,2,0
1998,0,-5,5,0
1998,0,-4,15,0
1998,0,-3,18,0
1998,0,-2,24,0
1998,0,-1,24,0
1998,0,1,23,0
1998,0,3,24,0
1998,0,5,25,0
1998,0,7,24,0
1998,0,9,17,0
1998,0,11,19,0
1998,0,13,18,0
1998,0,15,18,0
1998,0,17,18,0
1998,0,19,19,0
1998,0,21,18,0
1999,0,-15,2,0
1999,0,-14,2,0
1999,0,-13,2,0
1999,0,-12,2,0
1999,0,-11,2,0
1999,0,-10,3,0
1999,0,-9,3,0
1999,0,-8,5,0
1999,0,-7,5,0
1999,0,-6,8,0
1999,0,-5,9,0
1999,0,-4,11,0
1999,0,-3,17,0
1999,0,-2,33,0
1999,0,0,34,0
1999,0,2,32,0
1999,0,4,32,0
1999,0,6,35,0
1999,0,8,31,0
1999,0,10,33,0
1999,0,12,31,0
1999,0,14,33,0
1999,0,16,29,0
1999,0,18,29,0
1999,0,20,26,0
2000,0,-11,1,0
2000,0,-9,1,0
2000,0,-8,3,0
2000,0,-7,6,0
2000,0,-6,12,0
2000,0,-5,16,0
2000,0,-4,26,0
2000,0,-3,43,0
2000,0,-1,39,0
2000,0,1,37,0
2000,0,3,39,0
2000,0,5,38,0
2000,0,7,37,0
2000,0,9,33,0
2000,0,11,36,0
2000,0,13,29,0
2000,0,15,33,0
2000,0,17,32,0
2000,0,19,32,0
2001,0,-13,1,0
2001,0,-12,1,0
2001,0,-11,1,0
2001,0,-10,1,0
2001,0,-9,1,0
2001,0,-8,1,0
2001,0,-7,2,0
2001,0,-6,4,0
2001,0,-5,10,0
2001,0,-4,22,0
2001,0,-2,50,0
2001,0,0,46,0
2001,0,2,44,0
2001,0,4,45,0
2001,0,6,42,0
2001,0,8,46,0
2001,0,10,39,0
2001,0,12,41,0
2001,0,14,42,0
2001,0,16,38,0
2001,0,18,40,0
2002,0,-14,1,0
2002,0,-13,1,0
2002,0,-12,1,0
2002,0,-11,2,0
2002,0,-10,3,0
2002,0,-9,3,0
2002,0,-8,5,0
2002,0,-7,9,0
2002,0,-6,13,0
2002,0,-5,19,0
2002,0,-3,48,0
2002,0,-1,40,0
2002,0,1,45,0
2002,0,3,46,0
2002,0,5,44,0
2002,0,7,45,0
2002,0,9,43,0
2002,0,11,44,0
2002,0,13,39,0
2002,0,15,38,0
2002,0,17,35,0
2003,0,-9,1,0
2003,0,-8,3,0
2003,0,-7,4,0
2003,0,-6,11,0
2003,0,-4,22,0
2003,0,-2,43,0
2003,0,0,39,0
2003,0,2,37,0
2003,0,4,35,0
2003,0,6,37,0
2003,0,8,37,0
2003,0,10,37,0
2003,0,12,35,0
2003,0,14,31,0
2003,0,16,33,0
2004,0,-13,1,0
2004,0,-12,2,0
2004,0,-11,3,0
2004,0,-10,3,0
2004,0,-9,4,0
2004,0,-8,5,0
2004,0,-7,11,0
2004,0,-5,29,0
2004,0,-3,58,0
2004,0,-1,49,0
2004,0,1,50,0
2004,0,3,56,0
2004,0,5,52,0
2004,0,7,52,0
2004,0,9,55,0
2004,0,11,52,0
2004,0,13,50,0
2004,0,15,49,0
2005,0,-13,1,0
2005,0,-12,1,0
2005,0,-11,1,0
2005,0,-10,3,0
2005,0,-9,2,0
2005,0,-8,3,0
2005,0,-6,10,0
2005,0,-4,29,0
2005,0,-2,63,0
2005,0,0,53,0
2005,0,2,54,0
2005,0,4,52,0
2005,0,6,50,0
2005,0,8,55,0
2005,0,10,47,0
2005,0,12,51,0
2005,0,14,51,0
2006,0,-15,1,0
2006,0,-14,1,0
2006,0,-13,1,0
2006,0,-12,1,0
2006,0,-11,1,0
2006,0,-10,4,0
2006,0,-9,6,0
2006,0,-7,10,0
2006,0,-5,27,0
2006,0,-3,53,0
2006,0,-1,48,0
2006,0,1,47,0
2006,0,3,49,0
2006,0,5,47,0
2006,0,7,45,0
2006,0,9,43,0
2006,0,11,42,0
2006,0,13,41,0
2007,0,-10,3,0
2007,0,-8,9,0
2007,0,-6,15,0
2007,0,-4,36,0
2007,0,-2,70,0
2007,0,0,60,0
2007,0,2,64,0
2007,0,4,63,0
2007,0,6,64,0
2007,0,8,57,0
2007,0,10,53,0
2007,0,12,54,0
2008,0,-17,1,0
2008,0,-15,1,0
2008,0,-14,3,0
2008,0,-13,4,0
2008,0,-12,4,0
2008,0,-11,5,0
2008,0,-9,6,0
2008,0,-7,12,0
2008,0,-5,27,0
2008,0,-3,50,0
2008,0,-1,41,0
2008,0,1,45,0
2008,0,3,42,0
2008,0,5,44,0
2008,0,7,41,0
2008,0,9,38,0
2008,0,11,35,0
2009,0,-13,1,0
2009,0,-12,2,0
2009,0,-10,4,0
2009,0,-8,11,0
2009,0,-6,19,0
2009,0,-4,31,0
2009,0,-2,63,0
