decision_year,fertility_window_end,metric,baseline,reform,absolute_change,percent_change,percentage_point_change
2035,2039,birth_children_topcode_adjusted,0.11226041925280777,0.11271445632019256,0.00045403706738478267,0.4044498233721202,
2035,2039,owner_rate,0.5606624208494495,0.5681070362418968,0.00744461539244734,1.32782492915579,0.744461539244734
2035,2039,pension_period_units,1.9466559005341542,1.9466559005341062,-4.796163466380676e-14,-2.4637962287349445e-12,
2035,2039,equal_transfer_period_units,0.21027704897467264,0.36798201329563196,0.15770496432095932,74.99865776600018,
2035,2039,period_tfr_topcode_adjusted,1.6089717935942607,1.6182559480422172,0.009284154447956494,0.577024064991018,
2035,2039,rooms_per_head,6.159627022894284,5.849919892191943,-0.3097071307023409,-5.028017598325552,
2039,2043,asset_price,0.8561871556211414,0.788647862009835,-0.0675392936113064,-7.888379680527723,
2039,2043,renter_price,0.1406447517671665,0.16093577214897717,0.02029102038181066,14.427143655812966,
2039,2043,housing_demand,7.520498789480989,7.141248470386975,-0.3792503190940142,-5.042887841754275,
2039,2043,resident_persons,3.0661171535186433,3.066670976492489,0.0005538229738455414,0.018062681434399205,
2039,2043,household_heads,1.2333711863609547,1.2333711863609382,-1.6431300764452317e-14,-1.332226741321293e-12,
2039,2043,birth_children_topcode_adjusted,0.11206695003608719,0.11261635487735182,0.0005494048412646307,0.4902469827970819,
2039,2043,owner_rate,0.5543840300092724,0.5674829052217166,0.013098875212444239,2.362780041161206,1.3098875212444239
2039,2043,pension_period_units,1.961925020025879,1.9619250200260303,1.5121237595394632e-13,7.707347345616282e-12,
2039,2043,equal_transfer_period_units,0.20882455743125838,0.36530320660766646,0.15647864917640808,74.93306874500058,
2039,2043,period_tfr_topcode_adjusted,1.6037616370597274,1.614371609422541,0.010609972362813691,0.6615679111931865,
2039,2043,rooms_per_head,6.0975145784539695,5.790023757127997,-0.30749082132597216,-5.042887841753004,
2043,2047,asset_price,0.8574224354582571,0.789946000361735,-0.06747643509652212,-7.8696838694754625,
2043,2047,renter_price,0.14182102449532571,0.16208376181498735,0.020262737319661633,14.287541210315736,
2043,2047,housing_demand,7.527331606174652,7.148573683609685,-0.3787579225649669,-5.031768791138053,
2043,2047,resident_persons,3.0766126031078898,3.077712919032443,0.0011003159245532856,0.035763876265792575,
2043,2047,household_heads,1.2425143135986976,1.2425014152826457,-1.289831605189029e-05,-0.0010380818885323633,
