measurement,own_rate_2534,interpretation
production_whole_nodes,0.4916892920645007,unchanged model age_to_index aggregation
cells_start_at_node,0.4837287701694554,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.49207315174766175,diagnostic uniform density within each four-year cell
