restriction_id,label,projection,role,target,model,gap,actual_weight,loss_contribution,source_path,provenance_contract
cps_childlessness,"Childless women, ages 40–44",uniform_birth_time,main_diagnostic,0.19827875100684264,0.2050848716165407,0.006806120609698069,,,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/initial_joint_round_01/smoke_readout/collected/smoke/repetition_02/early_measurement.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json
cps_childlessness,"Childless women, ages 40–44",constant_post_cell,sensitivity_only,0.19827875100684264,0.1945984262080904,-0.0036803247987522436,,,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/initial_joint_round_01/smoke_readout/collected/smoke/repetition_02/early_measurement.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json
cps_exactly_one,"Exactly one child among mothers, ages 40–44",uniform_birth_time,main_diagnostic,0.21365532522014702,0.20266911039926036,-0.010986214820886658,,,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/initial_joint_round_01/smoke_readout/collected/smoke/repetition_02/early_measurement.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json
cps_exactly_one,"Exactly one child among mothers, ages 40–44",constant_post_cell,sensitivity_only,0.21365532522014702,0.1809902257461311,-0.03266509947401591,,,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/initial_joint_round_01/smoke_readout/collected/smoke/repetition_02/early_measurement.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json
