measurement,own_rate_2534,interpretation
production_whole_nodes,0.3301246330297251,unchanged model age_to_index aggregation
cells_start_at_node,0.28346648779659483,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.3304375549634151,diagnostic uniform density within each four-year cell
