age_node,mass,owner_rate,mean_rooms,mean_liquid_wealth,childless_rate,pre_fertility_mass
18.0,0.014337122049137535,0.04212092647792855,3.9379410563909283,-0.06692205084998437,0.8418083236193858,0.014337122049139419
22.0,0.04474122812785494,0.12634449070123974,4.485562283915133,-0.12914772586822634,0.6868034478401788,0.044741228127869556
26.0,0.06510271539525488,0.17854235063889187,4.944320188673211,-0.08660162739786642,0.5435141892809342,0.06510271539527249
30.0,0.0778116801905052,0.2576401623838111,5.2979639161760375,0.32834952101561266,0.41924341572591084,0.07781168019051417
34.0,0.08156435185025657,0.3417815251387262,5.668210666534035,0.6072336106168537,0.3166125390737034,0.08156435185026491
38.0,0.08281187458055915,0.4305111908305565,5.9583541887628675,1.2695350747947831,0.24259295618338045,0.08281187458056609
42.0,0.08147983007377922,0.5115415960148499,6.200727413841811,1.882083883909188,0.18985432260308413,0.0814798300737855
46.0,0.0751629844200578,0.5784564817810895,6.359201398979855,2.497886444603482,0.17217820984565307,0.07516298442006697
50.0,0.08066019718384446,0.6384413033550437,6.509426812579683,3.0651781277244328,0.16239062224443093,0.08066019718385734
54.0,0.07858640289690871,0.696835563247997,6.65498069242271,3.603561695149913,0.15799427129956112,0.07858640289692444
58.0,0.08646102535791954,0.7547184530016643,6.793391851960545,4.106636183917904,0.15658719771518306,0.08646102535793228
62.0,0.08806977795654737,0.8064003019702326,6.924893479368164,4.427485759464014,0.15658719754845715,0.08806977795656468
66.0,0.08000900833911619,0.8405425127119244,7.0872783214585295,4.776240041649746,0.15658719770242968,0.08000900833913788
70.0,0.06962757948605039,0.8767181603889703,7.191860813725637,3.5245905614132504,0.15658719765806517,0.06962757948607659
74.0,0.05717549494545537,0.9507564089214728,7.280169143889997,2.058863389165198,0.15658719757816633,0.05717549494548016
78.0,0.03952768832536218,0.9797195420566503,7.3243509121763415,0.6189308393688198,0.15658719731367166,0.03952768832538135
82.0,0.026118710068927953,0.9922523986258919,7.343871597208614,-0.8473522559251998,0.15658719752292352,0.026118710068945665
