coefficient,estimate,standard_error
Wleft,.5613433374159446,.51976544
Wm2,-.3006445379288546,.40347764
Wm1,-.2958907409524354,.29470283
Wp1,.5525181496303201,.17830727
Wp2,.969911039893786,.19112235
Wp3,1.058029657790339,.1981829
Wp4,1.537729914843907,.19810393
Wp5,1.591867185799608,.21354917
Wp6,1.481502814226304,.21923278
Wright,1.876450759888535,.22001278
