age_node,mass,owner_rate,mean_rooms,mean_liquid_wealth,childless_rate,pre_fertility_mass
18.0,0.014337122049138827,0.04718201680589261,3.939466018135706,-0.08915600810064322,0.8405343777257067,0.014337122049139476
22.0,0.0447412281278544,0.14169115670554847,4.504031448784917,-0.1930379051400332,0.6848787993692169,0.04474122812786977
26.0,0.06510271539525735,0.20607629340171796,4.97488510169462,-0.1978377425269571,0.5414218013850668,0.06510271539527272
30.0,0.0778116801905068,0.29799577496148455,5.343068413792231,0.16133421599314737,0.4174024962199409,0.07781168019051413
34.0,0.08156435185025719,0.3882914652631217,5.709960535664752,0.4228926459690981,0.31530105412099785,0.08156435185026535
38.0,0.08281187458055887,0.48312060487082376,6.006097086843559,1.0609761946441192,0.2415576899094604,0.08281187458056644
42.0,0.08147983007377772,0.5645391287809407,6.246210882923725,1.677778914563792,0.1890138017602838,0.08147983007378591
46.0,0.0751629844200549,0.6280243246727494,6.3995222350918795,2.3128652911058905,0.17179428894764842,0.07516298442006723
50.0,0.08066019718384582,0.6827264291743177,6.543627138903891,2.90503829306456,0.1621927635946827,0.08066019718385763
54.0,0.07858640289691253,0.734785021712141,6.682904241295971,3.4705684911614743,0.1578574618417777,0.07858640289692463
58.0,0.08646102535792347,0.7856452712192973,6.815468178990501,4.001495244737288,0.15646929665674908,0.08646102535793276
62.0,0.08806977795654805,0.8302019906910229,6.942552324851918,4.34868273996691,0.15646929685516733,0.08806977795656493
66.0,0.08000900833911487,0.8575723338338134,7.10105313189417,4.720669052928859,0.1564692967245558,0.08000900833913814
70.0,0.06962757948605065,0.8902884060992934,7.204279928370685,3.4811132273715386,0.15646929635703297,0.06962757948607684
74.0,0.05717549494545649,0.9648897505850212,7.290876174167255,2.015512318075334,0.15646929676465604,0.05717549494548036
78.0,0.03952768832535569,0.9871767385026344,7.331641284026246,0.5968291692765373,0.15646929591135117,0.03952768832538145
82.0,0.026118710068929935,0.9950375231312787,7.347618383008147,-0.8531018105952322,0.15646929612631222,0.02611871006894582
