measurement,own_rate_2534,interpretation
production_whole_nodes,0.4891652165369265,unchanged model age_to_index aggregation
cells_start_at_node,0.4812523882346758,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.48958218377424856,diagnostic uniform density within each four-year cell
