earnings_tercile,omega_quintile,b_model_units,z_state_1based,z_level,aftertax_period_income_age18,joint_probability,empirical_rank_overlap_probability,candidate_combination_absent_in_ranked_microdata,R_b_plus_Y_period_units,cashflow_positive,within_selected_B_grid_support
1,2,-0.04280965173549968,13,5.222996356169135,12.35917748383775,0,0,FALSE,12.31283894004084,True,True
1,2,-0.04280965173549968,14,7.646355301544813,18.09357231594741,0,0,FALSE,18.0472337721505,True,True
1,2,-0.04280965173549968,15,11.1941011271058,26.48860408231321,0,0,FALSE,26.4422655385163,True,True
1,3,0.004514427779676878,1,0.05388932006414422,0.1275183105133549,1.509092324237048e-05,2.72656787024641e-05,FALSE,0.1324048723260745,True,True
1,3,0.004514427779676878,2,0.07889281555450708,0.1866840876666799,0.0002112729253931868,0.000381719501834498,FALSE,0.1915706494793995,True,True
1,3,0.004514427779676878,3,0.1154973998318959,0.2733015238959796,0.001373274015055714,0.00248117676192424,FALSE,0.2781880857086992,True,True
1,3,0.004514427779676878,4,0.1690857307369447,0.4001076036926545,0.005493096060222856,0.00992470704769695,FALSE,0.4049941655053741,True,True
1,3,0.004514427779676878,5,0.2475379045801784,0.5857490007761833,0.01510601416561285,0.0262602141063217,FALSE,0.5906355625889029,True,True
1,3,0.004514427779676878,6,0.3623902143420616,0.8575240478905105,0.03021202833122571,0.0242973946590419,FALSE,0.8624106097032301,True,True
1,3,0.004514427779676878,7,0.5305315469710142,1.255396922122118,0.03023116949561542,0.0192694681608462,FALSE,1.260283483934837,True,True
1,3,0.004514427779676878,8,0.7766868728573968,1.837874326615869,0,0,FALSE,1.842760888428589,True,True
1,3,0.004514427779676878,9,1.137053021470861,2.690608827305349,0,0,FALSE,2.695495389118069,True,True
1,3,0.004514427779676878,10,1.664621379372013,3.938993954447112,0,0,FALSE,3.943880516259831,True,True
1,3,0.004514427779676878,11,2.436970206611771,5.766603162716104,0,0,FALSE,5.771489724528823,True,True
1,3,0.004514427779676878,12,3.567672421793519,8.442184075632825,0,0,FALSE,8.447070637445545,True,True
1,3,0.004514427779676878,13,5.222996356169135,12.35917748383775,0,0,FALSE,12.36406404565047,True,True
1,3,0.004514427779676878,14,7.646355301544813,18.09357231594741,0,0,FALSE,18.09845887776012,True,True
1,3,0.004514427779676878,15,11.1941011271058,26.48860408231321,0,0,FALSE,26.49349064412592,True,True
1,4,0.06927822125637358,1,0.05388932006414422,0.1275183105133549,1.214698353770933e-05,9.38396997380372e-06,FALSE,0.2025072851888493,True,True
1,4,0.06927822125637358,2,0.07889281555450708,0.1866840876666799,0.0001700577695279307,0.000131375579633252,FALSE,0.2616730623421742,True,True
1,4,0.06927822125637358,3,0.1154973998318959,0.2733015238959796,0.00110537550193155,0.000853941267616138,FALSE,0.348290498571474,True,True
1,4,0.06927822125637358,4,0.1690857307369447,0.4001076036926545,0.004421502007726198,0.00341576507046455,FALSE,0.4750965783681488,True,True
1,4,0.06927822125637358,5,0.2475379045801784,0.5857490007761833,0.01215913052124704,0.0083339964732332,FALSE,0.6607379754516777,True,True
1,4,0.06927822125637358,6,0.3623902143420616,0.8575240478905105,0.02431826104249409,0.0220151704937668,FALSE,0.9325130225660049,True,True
1,4,0.06927822125637358,7,0.5305315469710142,1.255396922122118,0.02433366814549237,0.0317605091172691,FALSE,1.330385896797612,True,True
1,4,0.06927822125637358,8,0.7766868728573968,1.837874326615869,0,0,FALSE,1.912863301291364,True,True
1,4,0.06927822125637358,9,1.137053021470861,2.690608827305349,0,0,FALSE,2.765597801980844,True,True
1,4,0.06927822125637358,10,1.664621379372013,3.938993954447112,0,0,FALSE,4.013982929122606,True,True
1,4,0.06927822125637358,11,2.436970206611771,5.766603162716104,0,0,FALSE,5.841592137391598,True,True
1,4,0.06927822125637358,12,3.567672421793519,8.442184075632825,0,0,FALSE,8.517173050308319,True,True
1,4,0.06927822125637358,13,5.222996356169135,12.35917748383775,0,0,FALSE,12.43416645851324,True,True
1,4,0.06927822125637358,14,7.646355301544813,18.09357231594741,0,0,FALSE,18.1685612906229,True,True
1,4,0.06927822125637358,15,11.1941011271058,26.48860408231321,0,0,FALSE,26.5635930569887,True,True
1,5,1.186195805523339,1,0.05388932006414422,0.1275183105133549,1.216184930668392e-05,7.20020315098696e-06,FALSE,1.411494798468923,True,True
1,5,1.186195805523339,2,0.07889281555450708,0.1866840876666799,0.0001702658902935749,0.000100802844113817,FALSE,1.470660575622248,True,True
1,5,1.186195805523339,3,0.1154973998318959,0.2733015238959796,0.001106728286908237,0.000655218486739813,FALSE,1.557278011851548,True,True
1,5,1.186195805523339,4,0.1690857307369447,0.4001076036926545,0.004426913147632948,0.00262087394695925,FALSE,1.684084091648223,True,True
1,5,1.186195805523339,5,0.2475379045801784,0.5857490007761833,0.01217401115599061,0.00922033414679884,FALSE,1.869725488731751,True,True
1,5,1.186195805523339,6,0.3623902143420616,0.8575240478905105,0.02434802231198122,0.0242725861974921,FALSE,2.141500535846079,True,True
1,5,1.186195805523339,7,0.5305315469710142,1.255396922122118,0.02436344827056064,0.0297245350874193,FALSE,2.539373410077686,True,True
1,5,1.186195805523339,8,0.7766868728573968,1.837874326615869,0,0,FALSE,3.121850814571438,True,True
1,5,1.186195805523339,9,1.137053021470861,2.690608827305349,0,0,FALSE,3.974585315260917,True,True
1,5,1.186195805523339,10,1.664621379372013,3.938993954447112,0,0,FALSE,5.22297044240268,True,True
1,5,1.186195805523339,11,2.436970206611771,5.766603162716104,0,0,FALSE,7.050579650671672,True,True
1,5,1.186195805523339,12,3.567672421793519,8.442184075632825,0,0,FALSE,9.726160563588394,True,True
1,5,1.186195805523339,13,5.222996356169135,12.35917748383775,0,0,FALSE,13.64315397179332,True,True
1,5,1.186195805523339,14,7.646355301544813,18.09357231594741,0,0,FALSE,19.37754880390297,True,True
1,5,1.186195805523339,15,11.1941011271058,26.48860408231321,0,0,FALSE,27.77258057026877,True,True
2,1,-0.5405190825280978,1,0.05388932006414422,0.1275183105133549,0,0,FALSE,-0.4575569275087523,False,True
2,1,-0.5405190825280978,2,0.07889281555450708,0.1866840876666799,0,0,FALSE,-0.3983911503554273,False,True
2,1,-0.5405190825280978,3,0.1154973998318959,0.2733015238959796,0,0,FALSE,-0.3117737141261275,False,True
2,1,-0.5405190825280978,4,0.1690857307369447,0.4001076036926545,0,0,FALSE,-0.1849676343294527,False,True
2,1,-0.5405190825280978,5,0.2475379045801784,0.5857490007761833,0,0,FALSE,0.000673762754076157,True,True
2,1,-0.5405190825280978,6,0.3623902143420616,0.8575240478905105,0,0,FALSE,0.2724488098684034,True,True
2,1,-0.5405190825280978,7,0.5305315469710142,1.255396922122118,0.01217946544137936,0.016262619852956,FALSE,0.6703216841000104,True,True
2,1,-0.5405190825280978,8,0.7766868728573968,1.837874326615869,0.04181114705604063,0.0393502393705082,FALSE,1.252799088593762,True,True
2,1,-0.5405190825280978,9,1.137053021470861,2.690608827305349,0.01232990517068692,0.0107076584446427,FALSE,2.105533589283242,True,True
2,1,-0.5405190825280978,10,1.664621379372013,3.938993954447112,0,0,FALSE,3.353918716425004,True,True
2,1,-0.5405190825280978,11,2.436970206611771,5.766603162716104,0,0,FALSE,5.181527924693997,True,True
2,1,-0.5405190825280978,12,3.567672421793519,8.442184075632825,0,0,FALSE,7.857108837610719,True,True
2,1,-0.5405190825280978,13,5.222996356169135,12.35917748383775,0,0,FALSE,11.77410224581564,True,True
2,1,-0.5405190825280978,14,7.646355301544813,18.09357231594741,0,0,FALSE,17.5084970779253,True,True
2,1,-0.5405190825280978,15,11.1941011271058,26.48860408231321,0,0,FALSE,25.9035288442911,True,True
2,2,-0.04089465468366178,1,0.05388932006414422,0.1275183105133549,0,0,FALSE,0.08325262111166475,True,True
2,2,-0.04089465468366178,2,0.07889281555450708,0.1866840876666799,0,0,FALSE,0.1424183982649898,True,True
2,2,-0.04089465468366178,3,0.1154973998318959,0.2733015238959796,0,0,FALSE,0.2290358344942895,True,True
2,2,-0.04089465468366178,4,0.1690857307369447,0.4001076036926545,0,0,FALSE,0.3558419142909643,True,True
2,2,-0.04089465468366178,5,0.2475379045801784,0.5857490007761833,0,0,FALSE,0.5414833113744931,True,True
2,2,-0.04089465468366178,6,0.3623902143420616,0.8575240478905105,0,0,FALSE,0.8132583584888203,True,True
2,2,-0.04089465468366178,7,0.5305315469710142,1.255396922122118,0.0121303459726429,0.0127508521442257,FALSE,1.211131232720427,True,True
2,2,-0.04089465468366178,8,0.7766868728573968,1.837874326615869,0.04164252378266798,0.0438301657889633,FALSE,1.793608637214179,True,True
2,2,-0.04089465468366178,9,1.137053021470861,2.690608827305349,0.01228017898241782,0.00947203080453981,FALSE,2.646343137903659,True,True
2,2,-0.04089465468366178,10,1.664621379372013,3.938993954447112,0,0,FALSE,3.894728265045421,True,True
2,2,-0.04089465468366178,11,2.436970206611771,5.766603162716104,0,0,FALSE,5.722337473314414,True,True
2,2,-0.04089465468366178,12,3.567672421793519,8.442184075632825,0,0,FALSE,8.397918386231135,True,True
2,2,-0.04089465468366178,13,5.222996356169135,12.35917748383775,0,0,FALSE,12.31491179443606,True,True
2,2,-0.04089465468366178,14,7.646355301544813,18.09357231594741,0,0,FALSE,18.04930662654571,True,True
2,2,-0.04089465468366178,15,11.1941011271058,26.48860408231321,0,0,FALSE,26.44433839291152,True,True
2,3,0.03306782591227349,1,0.05388932006414422,0.1275183105133549,0,0,FALSE,0.163311988742081,True,True
2,3,0.03306782591227349,2,0.07889281555450708,0.1866840876666799,0,0,FALSE,0.222477765895406,True,True
2,3,0.03306782591227349,3,0.1154973998318959,0.2733015238959796,0,0,FALSE,0.3090952021247058,True,True
2,3,0.03306782591227349,4,0.1690857307369447,0.4001076036926545,0,0,FALSE,0.4359012819213806,True,True
2,3,0.03306782591227349,5,0.2475379045801784,0.5857490007761833,0,0,FALSE,0.6215426790049094,True,True
2,3,0.03306782591227349,6,0.3623902143420616,0.8575240478905105,0,0,FALSE,0.8933177261192367,True,True
2,3,0.03306782591227349,7,0.5305315469710142,1.255396922122118,0.01218380116527257,0.0097535258910727,FALSE,1.291190600350844,True,True
2,3,0.03306782591227349,8,0.7766868728573968,1.837874326615869,0.04182603125520077,0.041282935063799,FALSE,1.873668004844596,True,True
2,3,0.03306782591227349,9,1.137053021470861,2.690608827305349,0.01233429444907577,0.0153076659146776,FALSE,2.726402505534075,True,True
2,3,0.03306782591227349,10,1.664621379372013,3.938993954447112,0,0,FALSE,3.974787632675838,True,True
2,3,0.03306782591227349,11,2.436970206611771,5.766603162716104,0,0,FALSE,5.80239684094483,True,True
2,3,0.03306782591227349,12,3.567672421793519,8.442184075632825,0,0,FALSE,8.477977753861552,True,True
2,3,0.03306782591227349,13,5.222996356169135,12.35917748383775,0,0,FALSE,12.39497116206647,True,True
2,3,0.03306782591227349,14,7.646355301544813,18.09357231594741,0,0,FALSE,18.12936599417613,True,True
2,3,0.03306782591227349,15,11.1941011271058,26.48860408231321,0,0,FALSE,26.52439776054193,True,True
2,4,0.1163598350268709,1,0.05388932006414422,0.1275183105133549,0,0,FALSE,0.2534699380787344,True,True
2,4,0.1163598350268709,2,0.07889281555450708,0.1866840876666799,0,0,FALSE,0.3126357152320595,True,True
2,4,0.1163598350268709,3,0.1154973998318959,0.2733015238959796,0,0,FALSE,0.3992531514613592,True,True
2,4,0.1163598350268709,4,0.1690857307369447,0.4001076036926545,0,0,FALSE,0.526059231258034,True,True
2,4,0.1163598350268709,5,0.2475379045801784,0.5857490007761833,0,0,FALSE,0.7117006283415629,True,True
2,4,0.1163598350268709,6,0.3623902143420616,0.8575240478905105,0,0,FALSE,0.9834756754558901,True,True
2,4,0.1163598350268709,7,0.5305315469710142,1.255396922122118,0.0123025109989774,0.0136816391365313,FALSE,1.381348549687497,True,True
2,4,0.1163598350268709,8,0.7766868728573968,1.837874326615869,0.0422335527788604,0.0378541954065229,FALSE,1.963825954181249,True,True
2,4,0.1163598350268709,9,1.137053021470861,2.690608827305349,0.0124544705766286,0.0154546998114121,FALSE,2.816560454870729,True,True
2,4,0.1163598350268709,10,1.664621379372013,3.938993954447112,0,0,FALSE,4.064945582012491,True,True
2,4,0.1163598350268709,11,2.436970206611771,5.766603162716104,0,0,FALSE,5.892554790281483,True,True
2,4,0.1163598350268709,12,3.567672421793519,8.442184075632825,0,0,FALSE,8.568135703198205,True,True
2,4,0.1163598350268709,13,5.222996356169135,12.35917748383775,0,0,FALSE,12.48512911140313,True,True
2,4,0.1163598350268709,14,7.646355301544813,18.09357231594741,0,0,FALSE,18.21952394351278,True,True
2,4,0.1163598350268709,15,11.1941011271058,26.48860408231321,0,0,FALSE,26.61455570987858,True,True
2,5,0.8625192332259667,1,0.05388932006414422,0.1275183105133549,0,0,FALSE,1.061136867175682,True,True
2,5,0.8625192332259667,2,0.07889281555450708,0.1866840876666799,0,0,FALSE,1.120302644329007,True,True
2,5,0.8625192332259667,3,0.1154973998318959,0.2733015238959796,0,0,FALSE,1.206920080558306,True,True
2,5,0.8625192332259667,4,0.1690857307369447,0.4001076036926545,0,0,FALSE,1.333726160354981,True,True
2,5,0.8625192332259667,5,0.2475379045801784,0.5857490007761833,0,0,FALSE,1.51936755743851,True,True
2,5,0.8625192332259667,6,0.3623902143420616,0.8575240478905105,0,0,FALSE,1.791142604552837,True,True
2,5,0.8625192332259667,7,0.5305315469710142,1.255396922122118,0.01222265149363102,0.00857013804711747,FALSE,2.189015478784444,True,True
2,5,0.8625192332259667,8,0.7766868728573968,1.837874326615869,0.04195940137723025,0.0471551206202067,FALSE,2.771492883278196,True,True
2,5,0.8625192332259667,9,1.137053021470861,2.690608827305349,0.01237362465341153,0.0108304188569485,FALSE,3.624227383967676,True,True
2,5,0.8625192332259667,10,1.664621379372013,3.938993954447112,0,0,FALSE,4.872612511109438,True,True
2,5,0.8625192332259667,11,2.436970206611771,5.766603162716104,0,0,FALSE,6.700221719378431,True,True
2,5,0.8625192332259667,12,3.567672421793519,8.442184075632825,0,0,FALSE,9.375802632295152,True,True
2,5,0.8625192332259667,13,5.222996356169135,12.35917748383775,0,0,FALSE,13.29279604050007,True,True
2,5,0.8625192332259667,14,7.646355301544813,18.09357231594741,0,0,FALSE,19.02719087260973,True,True
2,5,0.8625192332259667,15,11.1941011271058,26.48860408231321,0,0,FALSE,27.42222263897553,True,True
3,1,-0.3612938076079079,1,0.05388932006414422,0.1275183105133549,0,0,FALSE,-0.2635577260502973,False,True
3,1,-0.3612938076079079,2,0.07889281555450708,0.1866840876666799,0,0,FALSE,-0.2043919488969723,False,True
3,1,-0.3612938076079079,3,0.1154973998318959,0.2733015238959796,0,0,FALSE,-0.1177745126676725,False,True
3,1,-0.3612938076079079,4,0.1690857307369447,0.4001076036926545,0,0,FALSE,0.009031567129002327,True,True
3,1,-0.3612938076079079,5,0.2475379045801784,0.5857490007761833,0,0,FALSE,0.1946729642125312,True,True
3,1,-0.3612938076079079,6,0.3623902143420616,0.8575240478905105,0,0,FALSE,0.4664480113268584,True,True
3,1,-0.3612938076079079,7,0.5305315469710142,1.255396922122118,0,0,FALSE,0.8643208855584654,True,True
3,1,-0.3612938076079079,8,0.7766868728573968,1.837874326615869,0,0,FALSE,1.446798290052217,True,True
3,1,-0.3612938076079079,9,1.137053021470861,2.690608827305349,0.02436653478907424,0.0249563963774381,FALSE,2.299532790741697,True,True
3,1,-0.3612938076079079,10,1.664621379372013,3.938993954447112,0.02450214364425669,0.0274027453942621,FALSE,3.547917917883459,True,True
3,1,-0.3612938076079079,11,2.436970206611771,5.766603162716104,0.01225107182212834,0.012585147270198,FALSE,5.375527126152451,True,True
3,1,-0.3612938076079079,12,3.567672421793519,8.442184075632825,0.00445493520804667,0.00120778986253917,FALSE,8.051108039069174,True,True
3,1,-0.3612938076079079,13,5.222996356169135,12.35917748383775,0.001113733802011668,0.000719922855916599,FALSE,11.9681014472741,True,True
3,1,-0.3612938076079079,14,7.646355301544813,18.09357231594741,0.0001713436618479489,0,TRUE,17.70249627938375,True,True
3,1,-0.3612938076079079,15,11.1941011271058,26.48860408231321,1.22388329891392e-05,0,TRUE,26.09752804574955,True,True
3,2,0.03289360941447789,1,0.05388932006414422,0.1275183105133549,0,0,FALSE,0.1631234112020645,True,True
3,2,0.03289360941447789,2,0.07889281555450708,0.1866840876666799,0,0,FALSE,0.2222891883553895,True,True
3,2,0.03289360941447789,3,0.1154973998318959,0.2733015238959796,0,0,FALSE,0.3089066245846893,True,True
3,2,0.03289360941447789,4,0.1690857307369447,0.4001076036926545,0,0,FALSE,0.4357127043813641,True,True
3,2,0.03289360941447789,5,0.2475379045801784,0.5857490007761833,0,0,FALSE,0.6213541014648929,True,True
3,2,0.03289360941447789,6,0.3623902143420616,0.8575240478905105,0,0,FALSE,0.8931291485792201,True,True
3,2,0.03289360941447789,7,0.5305315469710142,1.255396922122118,0,0,FALSE,1.291002022810827,True,True
3,2,0.03289360941447789,8,0.7766868728573968,1.837874326615869,0,0,FALSE,1.873479427304579,True,True
3,2,0.03289360941447789,9,1.137053021470861,2.690608827305349,0.02441798040218298,0.0342283142678359,FALSE,2.726213927994059,True,True
3,2,0.03289360941447789,10,1.664621379372013,3.938993954447112,0.02455387557139236,0.021010665923678,FALSE,3.974599055135821,True,True
3,2,0.03289360941447789,11,2.436970206611771,5.766603162716104,0.01227693778569618,0.00762298523671723,FALSE,5.802208263404813,True,True
3,2,0.03289360941447789,12,3.567672421793519,8.442184075632825,0.004464341012980429,0.00389460691892065,FALSE,8.477789176321535,True,True
3,2,0.03289360941447789,13,5.222996356169135,12.35917748383775,0.001116085253245107,0,TRUE,12.39478258452646,True,True
3,2,0.03289360941447789,14,7.646355301544813,18.09357231594741,0.0001717054235761703,0.000195582618783829,FALSE,18.12917741663611,True,True
3,2,0.03289360941447789,15,11.1941011271058,26.48860408231321,1.22646731125836e-05,6.103515625e-05,FALSE,26.52420918300191,True,True
3,3,0.1180001902362579,1,0.05388932006414422,0.1275183105133549,0,0,FALSE,0.2552455113111985,True,True
3,3,0.1180001902362579,2,0.07889281555450708,0.1866840876666799,0,0,FALSE,0.3144112884645235,True,True
3,3,0.1180001902362579,3,0.1154973998318959,0.2733015238959796,0,0,FALSE,0.4010287246938232,True,True
3,3,0.1180001902362579,4,0.1690857307369447,0.4001076036926545,0,0,FALSE,0.5278348044904981,True,True
3,3,0.1180001902362579,5,0.2475379045801784,0.5857490007761833,0,0,FALSE,0.7134762015740269,True,True
3,3,0.1180001902362579,6,0.3623902143420616,0.8575240478905105,0,0,FALSE,0.9852512486883541,True,True
3,3,0.1180001902362579,7,0.5305315469710142,1.255396922122118,0,0,FALSE,1.383124122919961,True,True
3,3,0.1180001902362579,8,0.7766868728573968,1.837874326615869,0,0,FALSE,1.965601527413713,True,True
3,3,0.1180001902362579,9,1.137053021470861,2.690608827305349,0.02403599801328959,0.0282256090948603,FALSE,2.818336028103193,True,True
3,3,0.1180001902362579,10,1.664621379372013,3.938993954447112,0.02416976730801965,0.0231284469443428,FALSE,4.066721155244955,True,True
3,3,0.1180001902362579,11,2.436970206611771,5.766603162716104,0.01208488365400982,0.0109036648227039,FALSE,5.894330363513947,True,True
3,3,0.1180001902362579,12,3.567672421793519,8.442184075632825,0.004394503146912664,0.00370714920970109,FALSE,8.56991127643067,True,True
3,3,0.1180001902362579,13,5.222996356169135,12.35917748383775,0.001098625786728166,0,TRUE,12.48690468463559,True,True
3,3,0.1180001902362579,14,7.646355301544813,18.09357231594741,0.0001690193518043332,0,TRUE,18.22129951674525,True,True
3,3,0.1180001902362579,15,11.1941011271058,26.48860408231321,1.207281084316666e-05,0,TRUE,26.61633128311105,True,True
3,4,0.3124237066301519,1,0.05388932006414422,0.1275183105133549,0,0,FALSE,0.4656957781162365,True,True
3,4,0.3124237066301519,2,0.07889281555450708,0.1866840876666799,0,0,FALSE,0.5248615552695615,True,True
3,4,0.3124237066301519,3,0.1154973998318959,0.2733015238959796,0,0,FALSE,0.6114789914988612,True,True
3,4,0.3124237066301519,4,0.1690857307369447,0.4001076036926545,0,0,FALSE,0.7382850712955361,True,True
3,4,0.3124237066301519,5,0.2475379045801784,0.5857490007761833,0,0,FALSE,0.9239264683790649,True,True
3,4,0.3124237066301519,6,0.3623902143420616,0.8575240478905105,0,0,FALSE,1.195701515493392,True,True
3,4,0.3124237066301519,7,0.5305315469710142,1.255396922122118,0,0,FALSE,1.593574389724999,True,True
3,4,0.3124237066301519,8,0.7766868728573968,1.837874326615869,0,0,FALSE,2.176051794218751,True,True
3,4,0.3124237066301519,9,1.137053021470861,2.690608827305349,0.02424542309716006,0.0215250331087609,FALSE,3.028786294908231,True,True
3,4,0.3124237066301519,10,1.664621379372013,3.938993954447112,0.02438035792060054,0.0234344986841403,FALSE,4.277171422049993,True,True
3,4,0.3124237066301519,11,2.436970206611771,5.766603162716104,0.01219017896030027,0.0134810605462805,FALSE,6.104780630318985,True,True
3,4,0.3124237066301519,12,3.567672421793519,8.442184075632825,0.004432792349200098,0.00725900814925939,FALSE,8.780361543235706,True,True
3,4,0.3124237066301519,13,5.222996356169135,12.35917748383775,0.001108198087300025,0.000840019940510084,FALSE,12.69735495144063,True,True
3,4,0.3124237066301519,14,7.646355301544813,18.09357231594741,0.000170492013430773,0,TRUE,18.43174978355029,True,True
3,4,0.3124237066301519,15,11.1941011271058,26.48860408231321,1.217800095934093e-05,0,TRUE,26.82678154991609,True,True
3,5,1.566825426257669,1,0.05388932006414422,0.1275183105133549,0,0,FALSE,1.823500541000364,True,True
3,5,1.566825426257669,2,0.07889281555450708,0.1866840876666799,0,0,FALSE,1.88266631815369,True,True
3,5,1.566825426257669,3,0.1154973998318959,0.2733015238959796,0,0,FALSE,1.969283754382989,True,True
3,5,1.566825426257669,4,0.1690857307369447,0.4001076036926545,0,0,FALSE,2.096089834179664,True,True
3,5,1.566825426257669,5,0.2475379045801784,0.5857490007761833,0,0,FALSE,2.281731231263193,True,True
3,5,1.566825426257669,6,0.3623902143420616,0.8575240478905105,0,0,FALSE,2.55350627837752,True,True
3,5,1.566825426257669,7,0.5305315469710142,1.255396922122118,0,0,FALSE,2.951379152609127,True,True
3,5,1.566825426257669,8,0.7766868728573968,1.837874326615869,0,0,FALSE,3.533856557102879,True,True
3,5,1.566825426257669,9,1.137053021470861,2.690608827305349,0.02445016408482251,0.0125807475376341,FALSE,4.386591057792359,True,True
3,5,1.566825426257669,10,1.664621379372013,3.938993954447112,0.02458623836823078,0.0272160258660767,FALSE,5.634976184934121,True,True
3,5,1.566825426257669,11,2.436970206611771,5.766603162716104,0.01229311918411539,0.0165033335303503,FALSE,7.462585393203113,True,True
3,5,1.566825426257669,12,3.567672421793519,8.442184075632825,0.004470225157860141,0.0061482427345797,FALSE,10.13816630611984,True,True
3,5,1.566825426257669,13,5.222996356169135,12.35917748383775,0.001117556289465035,0.00399425642232332,FALSE,14.05515971432476,True,True
3,5,1.566825426257669,14,7.646355301544813,18.09357231594741,0.0001719317368407747,0.000658909568716171,FALSE,19.78955454643441,True,True
3,5,1.566825426257669,15,11.1941011271058,26.48860408231321,1.228083834576962e-05,0,TRUE,28.18458631280021,True,True
