scenario,period,years_from_start,parity_state,child_state,child_state_label,household_mass,household_share,child_units
task_001,4,16.0,0,0,no_children_at_home,0.2857066195723908,0.2530061622856381,0.0
task_001,4,16.0,0,1,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,0,2,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,0,3,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,1,0,no_children_at_home,0.12838932231891514,0.11369456460959633,0.0
task_001,4,16.0,1,1,active_child_stage_1,0.094203740165876,0.08342168203170647,0.094203740165876
task_001,4,16.0,1,2,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,1,3,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,2,0,no_children_at_home,0.1724919202061506,0.15274941414362653,0.0
task_001,4,16.0,2,1,active_child_stage_1,0.11178659290577755,0.09899209513733931,0.11178659290577755
task_001,4,16.0,2,2,active_child_stage_2,0.046182309281877984,0.04089652824419709,0.09236461856375597
task_001,4,16.0,2,3,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,3,0,no_children_at_home,0.14419490652544936,0.1276911258680046,0.0
task_001,4,16.0,3,1,active_child_stage_1,0.0937149856019067,0.08298886771079736,0.0937149856019067
task_001,4,16.0,3,2,active_child_stage_2,0.04221178944529067,0.03738045295116586,0.08442357889058134
task_001,4,16.0,3,3,active_child_stage_3,0.010365485224129556,0.00917910701792831,0.031096455672388668
