candidate,theta,new_psi_child,transition_loss,terminal_tfr,terminal_childless_rate,terminal_mean_age_first_birth,terminal_share_first_births_age30plus,terminal_first_birth_housing_response,terminal_synthetic_childless_consistency_gap,terminal_population_index,census_household_population_target_index,population_target_gap,terminal_housing_cost_index,policy_case,post_2023_periods,endpoint_year,endpoint_population_index,endpoint_housing_cost_index,endpoint_owner_rate,endpoint_dependent_child_owner_rate,endpoint_topcode_adjusted_births,model_solve_count,elapsed_seconds,max_market_residual,max_mass_residual
task_001,"{'H0': 14.454299725858498, 'alpha_cons': 0.733, 'beta': 0.9804493992045635, 'chi': 1.0383815861947248, 'delta_alpha': 0.0, 'delta_alpha_jump': 0.0, 'hbar_child_rooms': 0.2811923475728702, 'psi_child': 0.0, 'tenure_choice_kappa': 1.981087730070134, 'theta0': 0.5233007937475963, 'theta1': 0.10635689183849888, 'theta_n': 0.0, 'first_birth_fixed_cost': 4.544052672413152, 'hbar_first_child_jump': 0.36279846063500554, 'joint_nest_lambda': 0.7960975263751461}",-0.047320130237039626,489.0048286316658,1.898716173746703,0.21641791836733035,25.587996991450872,0.1922125148343572,0.33171071763537796,0.0,1.1292476712477622,1.1292476712477624,-2.220446049250313e-16,1.1330318312169816,none,0,2023,1.1292476712477622,1.1330318312169816,0.48998140382836186,0.49559301020103147,0.08514290331178356,49,705.2387348888442,2.606577130440134e-05,4.440892098500626e-16
