age_node,mass,owner_rate,mean_rooms,mean_liquid_wealth,childless_rate,pre_fertility_mass
18.0,0.014337122049139199,0.14325414052798438,3.064966455370693,-0.20758684883102133,0.7622442604063276,0.014337122049139199
22.0,0.04474122812786886,0.42594674787105385,3.612138837830166,-0.1578281972437328,0.5586548309621003,0.044741228127868835
26.0,0.06510271539527177,0.48492706139037584,4.152142754052415,-0.06822725271731743,0.39848771671734085,0.06510271539527177
30.0,0.07781168019051293,0.4967950534861183,4.622933297757194,0.48675798629490225,0.28209359736758277,0.0778116801905129
34.0,0.0815643518502632,0.49929081690638455,4.922452659646834,1.0153303642936347,0.20254150696159287,0.08156435185026387
38.0,0.08281187458056453,0.5004654311250852,5.179091424679479,1.932448157431118,0.15177180883812377,0.08281187458056471
42.0,0.08147983007378361,0.5009193619345546,5.338487713801365,2.786255949746598,0.11974507786999425,0.08147983007378429
46.0,0.07516298442006444,0.5010618977921789,5.407222811857136,3.588199631620165,0.11323517358739756,0.07516298442006583
50.0,0.08066019718385485,0.5010841550560987,5.4688483167718465,4.310142501161029,0.10947406096696248,0.0806601971838561
54.0,0.0785864028969223,0.5010774148303693,5.535306215935395,4.990152668018853,0.10775291790431957,0.07858640289692312
58.0,0.08646102535793003,0.5010563442162497,5.60515518941298,5.625348275099033,0.10722399534359571,0.08646102535793102
62.0,0.08806977795656216,0.5013216291507367,5.664231471900619,6.063378034892501,0.10722399534358971,0.08806977795656333
66.0,0.0800090083391354,0.5009672642285958,5.753092557321661,6.475428335014048,0.1072239953435909,0.08000900833913668
70.0,0.06962757948607268,0.5009264775889972,5.794946243157314,5.355068160173097,0.10722399534358255,0.06962757948607554
74.0,0.05717549494547618,0.501127900999456,5.878976047958277,4.095190903916518,0.10722399534359829,0.05717549494547929
78.0,0.039527688325378854,0.5011945972249634,5.929792368380234,2.77162211028343,0.10722399534354932,0.039527688325380755
82.0,0.026118710068938955,0.5021604491670525,6.008432904626701,1.3506775796312425,0.10722399534352323,0.026118710068945297
