candidate,theta,new_psi_child,transition_loss,terminal_tfr,terminal_childless_rate,terminal_mean_age_first_birth,terminal_share_first_births_age30plus,terminal_first_birth_housing_response,terminal_synthetic_childless_consistency_gap,terminal_population_index,census_household_population_target_index,population_target_gap,terminal_housing_cost_index,policy_case,post_2023_periods,endpoint_year,endpoint_population_index,endpoint_housing_cost_index,endpoint_owner_rate,endpoint_dependent_child_owner_rate,endpoint_topcode_adjusted_births,model_solve_count,elapsed_seconds,max_market_residual,max_mass_residual
task_001,"{'H0': 11.021241515348438, 'alpha_cons': 0.733, 'beta': 0.9786674646067429, 'chi': 1.1594935834647857, 'delta_alpha': 0.0, 'delta_alpha_jump': 0.0, 'hbar_child_rooms': 0.281494542016432, 'psi_child': 0.0, 'tenure_choice_kappa': 3.999999999999999, 'theta0': 0.5303739229842571, 'theta1': 0.13249817034638411, 'theta_n': 0.0, 'first_birth_fixed_cost': 5.101738039181203, 'hbar_first_child_jump': 0.4364767166942501, 'joint_nest_lambda': 1.0}",-0.22770883037895287,549.4289051025294,2.024684342244271,0.11974507786999425,26.23374348060794,0.24169182364782357,0.3523080121687734,0.0,1.1292476712477624,1.1292476712477624,0.0,1.1260127579867678,none,0,2023,1.1292476712477624,1.1260127579867678,0.4921777044848668,0.4943890874569098,0.11787962440253379,47,994.3876629900187,4.746606211530902e-05,6.661338147750939e-16
