age,tenure,mass,budget_excess_mass,budget_excess_share,consumption_floor_mass,weighted_positive_budget_gap,maximum_occupied_excess
18.0,0,0.012294869595273207,0.0,0.0,0.0,1.2905330146509719e-20,3.552713678800501e-15
18.0,1,0.0007562855994500022,0.0,0.0,0.0,3.123391000678737e-20,4.440892098500626e-16
18.0,2,0.0006749360746780586,0.0,0.0,0.0,0.0,0.0
18.0,3,0.00035632512231325523,0.0,0.0,0.0,0.0,0.0
18.0,4,2.763257347875666e-05,0.0,0.0,0.0,0.0,0.0
18.0,5,0.0002270730839459541,0.0,0.0,0.0,0.0,0.0
22.0,0,0.026334380066787774,0.0,0.0,0.0,1.172465271248202e-20,3.552713678800501e-15
22.0,1,0.008428542052655929,0.0,0.0,0.0,4.205911492531225e-19,8.881784197001252e-16
22.0,2,0.0051674919058351575,0.0,0.0,0.0,9.421095017582703e-20,4.440892098500626e-16
22.0,3,0.0024911980685534776,0.0,0.0,0.0,1.9735079518637563e-21,1.7763568394002505e-15
22.0,4,0.0007285504095125039,0.0,0.0,0.0,2.0387717097964653e-19,8.881784197001252e-16
22.0,5,0.001591065624524114,0.0,0.0,0.0,1.0855733356642163e-20,1.7763568394002505e-15
26.0,0,0.03431360592313316,0.0,0.0,0.0,4.643293772092196e-19,3.552713678800501e-15
26.0,1,0.010781057576680323,0.0,0.0,0.0,4.667237437227328e-19,4.440892098500626e-16
26.0,2,0.00929826191067291,0.0,0.0,0.0,8.567392249895785e-20,8.881784197001252e-16
26.0,3,0.006001776727897521,0.0,0.0,0.0,2.255270979155068e-21,1.7763568394002505e-15
26.0,4,0.0011863095904524658,0.0,0.0,0.0,1.7244440619276358e-19,1.7763568394002505e-15
26.0,5,0.00352170366643526,0.0,0.0,0.0,2.099809783742295e-20,1.7763568394002505e-15
30.0,0,0.03953126107609006,0.0,0.0,0.0,3.0617735975968526e-19,3.552713678800501e-15
30.0,1,0.008369483115773856,0.0,0.0,0.0,2.1421660802387578e-19,4.440892098500626e-16
30.0,2,0.012720194934028647,0.0,0.0,0.0,1.7194007671284613e-19,8.881784197001252e-16
30.0,3,0.009580615959612153,0.0,0.0,0.0,4.277619868904012e-20,1.7763568394002505e-15
30.0,4,0.002049967420818693,0.0,0.0,0.0,1.0309770477317693e-19,1.7763568394002505e-15
30.0,5,0.005560157684189516,0.0,0.0,0.0,3.8595930985435065e-20,1.7763568394002505e-15
34.0,0,0.04104607236301574,0.0,0.0,0.0,4.4437827669832735e-19,3.552713678800501e-15
34.0,1,0.00792762794719202,0.0,0.0,0.0,2.2051934044529464e-19,4.440892098500626e-16
34.0,2,0.011180317031143252,0.0,0.0,0.0,1.9405109852259818e-19,8.881784197001252e-16
34.0,3,0.011736654107490585,0.0,0.0,0.0,9.056373181303921e-20,1.7763568394002505e-15
34.0,4,0.003348368373674819,0.0,0.0,0.0,8.0226049683441e-20,1.7763568394002505e-15
34.0,5,0.006325312027747631,0.0,0.0,0.0,6.348445440677824e-20,1.7763568394002505e-15
38.0,0,0.04146840394396379,0.0,0.0,0.0,3.7676304831671813e-19,3.552713678800501e-15
38.0,1,0.006568381253972947,0.0,0.0,0.0,1.1661727314229596e-19,4.440892098500626e-16
38.0,2,0.010132479090835774,0.0,0.0,0.0,1.4480324258920403e-19,8.881784197001252e-16
38.0,3,0.012730910030592147,0.0,0.0,0.0,1.1849868591242171e-19,1.7763568394002505e-15
38.0,4,0.004657454432164335,0.0,0.0,0.0,5.1939044371056235e-20,1.7763568394002505e-15
38.0,5,0.0072542458290354795,0.0,0.0,0.0,8.674511175770176e-20,1.7763568394002505e-15
42.0,0,0.0407202577122142,0.0,0.0,0.0,4.167780912995519e-19,3.552713678800501e-15
42.0,1,0.005741048800009254,0.0,0.0,0.0,8.25864628736627e-20,4.440892098500626e-16
42.0,2,0.008702390092193675,0.0,0.0,0.0,1.1287066895920387e-19,8.881784197001252e-16
42.0,3,0.012848359237384482,0.0,0.0,0.0,1.4035331166940016e-19,1.7763568394002505e-15
42.0,4,0.005672131573303089,0.0,0.0,0.0,5.2874807652406945e-20,1.7763568394002505e-15
42.0,5,0.007795642658678834,0.0,0.0,0.0,1.2287901087165015e-19,1.7763568394002505e-15
46.0,0,0.03753447816276534,4.327393535231724e-12,1.1529116020919004e-10,4.327393535231724e-12,4.614307580837401e-14,0.010662974393918612
46.0,1,0.004890972320036292,0.0,0.0,0.0,4.272112420356404e-20,4.440892098500626e-16
46.0,2,0.007584937354693084,0.0,0.0,0.0,6.70809170889457e-20,8.881784197001252e-16
46.0,3,0.011496646097515452,0.0,0.0,0.0,7.213157617400366e-20,1.7763568394002505e-15
46.0,4,0.005895107231599198,0.0,0.0,0.0,4.6428300921040865e-20,1.7763568394002505e-15
46.0,5,0.007760843253456551,0.0,0.0,0.0,1.0095225250175163e-19,1.7763568394002505e-15
50.0,0,0.04026808008628586,1.0530071120313211e-12,2.614992097400603e-11,1.0530071120313211e-12,2.0300469492648728e-14,3.552713678800501e-15
50.0,1,0.004873665189904874,0.0,0.0,0.0,2.305982374239842e-20,4.440892098500626e-16
50.0,2,0.00795172637930879,0.0,0.0,0.0,7.277780813119613e-20,8.881784197001252e-16
50.0,3,0.011862075186120279,0.0,0.0,0.0,6.409475223741194e-20,1.7763568394002505e-15
50.0,4,0.006785502568014905,0.0,0.0,0.0,5.2322898535442066e-20,1.7763568394002505e-15
50.0,5,0.008919147774219862,0.0,0.0,0.0,1.2458814005152334e-19,1.7763568394002505e-15
54.0,0,0.03922881323965601,0.0,0.0,0.0,2.1580990095192565e-19,3.552713678800501e-15
54.0,1,0.004364849553719424,0.0,0.0,0.0,6.704719158041843e-20,4.440892098500626e-16
54.0,2,0.007627611153522691,0.0,0.0,0.0,6.615083527217724e-20,8.881784197001252e-16
