coefficient_i,coefficient_j,covariance
L0event,L0event,.026651582654848
L0event,L1event,.0130483189520965
L0event,L2event,.0166537427573898
L0event,L3event,.0117354031656608
L0event,L4event,.0158624261602986
L0event,L5event,.0111836815485009
L0event,L6event,.0149722020123951
L0event,L7event,.0105365766018885
L0event,L8event,.0134465031732377
L0event,L9event,.008726137228361
L0event,L10event,.0130819091117337
L0event,L11event,.0100056047001522
L0event,F1event,.0142040369707112
L0event,F3event,.0132410855450916
L0event,F4event,.0149548010440273
L0event,F5event,.0160171183145726
L0event,F6event,.0161792286532224
L0event,F7event,.0183553049973515
L1event,L0event,.0130483189520965
L1event,L1event,.0411013143389446
L1event,L2event,.0141260578191353
L1event,L3event,.0213516709339402
L1event,L4event,.0132864961068761
L1event,L5event,.0192464445780092
L1event,L6event,.0113533802394643
L1event,L7event,.0169716297518679
L1event,L8event,.0085913755131809
L1event,L9event,.0146526881286475
L1event,L10event,.0084036625764581
L1event,L11event,.0127272631233023
L1event,F1event,.0173524132442239
L1event,F3event,.0166323137414345
L1event,F4event,.0122409733365831
L1event,F5event,.0187645732697675
L1event,F6event,.0136885899772893
L1event,F7event,.0142650579397454
L2event,L0event,.0166537427573898
L2event,L1event,.0141260578191353
L2event,L2event,.0332077565959067
L2event,L3event,.013580014547235
L2event,L4event,.0200631541035861
L2event,L5event,.0126933857461069
L2event,L6event,.0183902492704788
L2event,L7event,.0116643950617345
L2event,L8event,.0159762756640486
L2event,L9event,.0095761021957816
L2event,L10event,.0164611960948607
L2event,L11event,.0127262932254881
L2event,F1event,.0134457849558451
L2event,F3event,.0138412401587342
L2event,F4event,.0161577112804976
L2event,F5event,.0158586760905434
L2event,F6event,.0177724073454741
L2event,F7event,.0189972740235343
L3event,L0event,.0117354031656608
L3event,L1event,.0213516709339402
L3event,L2event,.013580014547235
L3event,L3event,.0388748195592808
L3event,L4event,.0146388392850199
L3event,L5event,.021683323582284
L3event,L6event,.0123996529224658
L3event,L7event,.0199609509269977
L3event,L8event,.0091462612419748
L3event,L9event,.0165726323645781
L3event,L10event,.0086236963667916
L3event,L11event,.0147852017538725
L3event,F1event,.0167796766913694
L3event,F3event,.0165486408078212
L3event,F4event,.011847753451568
L3event,F5event,.0181145612879432
L3event,F6event,.0126774283362266
L3event,F7event,.0126463405393635
L4event,L0event,.0158624261602986
L4event,L1event,.0132864961068761
L4event,L2event,.0200631541035861
L4event,L3event,.0146388392850199
L4event,L4event,.0342240355794058
L4event,L5event,.0144036824820219
L4event,L6event,.0204489836486487
L4event,L7event,.0131544935111502
L4event,L8event,.0188067856677944
L4event,L9event,.0108710881473817
L4event,L10event,.0184058401811501
L4event,L11event,.0146502647878872
L4event,F1event,.013121599137757
L4event,F3event,.0137076920699676
L4event,F4event,.0150821054459222
L4event,F5event,.0159141016370765
L4event,F6event,.0165542308605653
L4event,F7event,.0166927754138083
L5event,L0event,.0111836815485009
L5event,L1event,.0192464445780092
L5event,L2event,.0126933857461069
L5event,L3event,.021683323582284
L5event,L4event,.0144036824820219
L5event,L5event,.0399523891904922
L5event,L6event,.0139019206807037
L5event,L7event,.0221130637134279
L5event,L8event,.0107448491028307
L5event,L9event,.0181287156208623
L5event,L10event,.0108342101055295
L5event,L11event,.0165801009492942
L5event,F1event,.0162669297716151
L5event,F3event,.0159998939131956
L5event,F4event,.0109001192551422
L5event,F5event,.0165488269178862
L5event,F6event,.0116069709699356
L5event,F7event,.0097326957600555
L6event,L0event,.0149722020123951
L6event,L1event,.0113533802394643
L6event,L2event,.0183902492704788
L6event,L3event,.0123996529224658
L6event,L4event,.0204489836486487
L6event,L5event,.0139019206807037
L6event,L6event,.0365946772536319
L6event,L7event,.0136866574823506
L6event,L8event,.0210462624143024
L6event,L9event,.0116744646291175
L6event,L10event,.0207559363567347
L6event,L11event,.0162911869445997
L6event,F1event,.0117751786271698
L6event,F3event,.0122327590293793
L6event,F4event,.0142637318482821
L6event,F5event,.0137562924558907
L6event,F6event,.0149475112858634
L6event,F7event,.0138019301137029
L7event,L0event,.0105365766018885
L7event,L1event,.0169716297518679
L7event,L2event,.0116643950617345
L7event,L3event,.0199609509269977
L7event,L4event,.0131544935111502
L7event,L5event,.0221130637134279
L7event,L6event,.0136866574823506
L7event,L7event,.0381460324003257
L7event,L8event,.0122375552476932
L7event,L9event,.0213996245931567
L7event,L10event,.0115482545296827
L7event,L11event,.0180893017979688
L7event,F1event,.0153840175050807
L7event,F3event,.0134216438805535
L7event,F4event,.0093105224749715
L7event,F5event,.0137648282097498
L7event,F6event,.0097893246485866
L7event,F7event,.0073220835944834
L8event,L0event,.0134465031732377
L8event,L1event,.0085913755131809
L8event,L2event,.0159762756640486
L8event,L3event,.0091462612419748
L8event,L4event,.0188067856677944
L8event,L5event,.0107448491028307
L8event,L6event,.0210462624143024
L8event,L7event,.0122375552476932
L8event,L8event,.0355109737891905
L8event,L9event,.0118300437090937
L8event,L10event,.0235047251709062
L8event,L11event,.0170208113171301
L8event,F1event,.0098111472699147
L8event,F3event,.0091764317689812
L8event,F4event,.0122001788113834
L8event,F5event,.0104577985490122
L8event,F6event,.0127064161099445
L8event,F7event,.0118993263164719
L9event,L0event,.008726137228361
L9event,L1event,.0146526881286475
L9event,L2event,.0095761021957816
L9event,L3event,.0165726323645781
L9event,L4event,.0108710881473817
L9event,L5event,.0181287156208623
L9event,L6event,.0116744646291175
L9event,L7event,.0213996245931567
L9event,L8event,.0118300437090937
L9event,L9event,.0379596291105487
L9event,L10event,.0106896493042578
L9event,L11event,.0189639626312595
L9event,F1event,.012152625787961
L9event,F3event,.0103663154716867
L9event,F4event,.0068384885999133
L9event,F5event,.0099065934170412
L9event,F6event,.0067583183770966
L9event,F7event,.0047955852328332
L10event,L0event,.0130819091117337
