coefficient_i,coefficient_j,covariance
Wleft,Wleft,.0010022066803077
Wleft,Wm2,.0003700484696739
Wleft,Wm1,.0001475094055915
Wleft,Wp1,.0000863851315529
Wleft,Wp2,.0000626828641626
Wleft,Wp3,.0000373083936463
Wleft,Wp4,.0000177925629498
Wleft,Wp5,-7.60795372388e-06
Wleft,Wp6,-.0000333477074642
Wleft,Wright,-.000146825482011
Wm2,Wleft,.0003700484696739
Wm2,Wm2,.000573161330484
Wm2,Wm1,.0001969686513038
Wm2,Wp1,.0000679436919305
Wm2,Wp2,.0000612731886859
Wm2,Wp3,.0000573710168529
Wm2,Wp4,.0000392966744262
Wm2,Wp5,.0000226351283121
Wm2,Wp6,.0000268691610902
Wm2,Wright,-.0000210638866872
Wm1,Wleft,.0001475094055915
Wm1,Wm2,.0001969686513038
Wm1,Wm1,.0002698512489293
Wm1,Wp1,.0000436262750419
Wm1,Wp2,.0000460213199288
Wm1,Wp3,.0000533714493917
Wm1,Wp4,.0000503502088309
Wm1,Wp5,.0000415172312574
Wm1,Wp6,.0000477225295365
Wm1,Wright,.0000239173716403
Wp1,Wleft,.0000863851315529
Wp1,Wm2,.0000679436919305
Wp1,Wm1,.0000436262750419
Wp1,Wp1,.0002005191981925
Wp1,Wp2,.0001670812549737
Wp1,Wp3,.0001493761924513
Wp1,Wp4,.0001459625191798
Wp1,Wp5,.0001547444628314
Wp1,Wp6,.0001640581854082
Wp1,Wright,.0001744150498624
Wp2,Wleft,.0000626828641626
Wp2,Wm2,.0000612731886859
Wp2,Wm1,.0000460213199288
Wp2,Wp1,.0001670812549737
Wp2,Wp2,.0002914121464429
Wp2,Wp3,.0002520770188821
Wp2,Wp4,.0002387314763098
Wp2,Wp5,.0002405173611069
Wp2,Wp6,.0002480902442854
Wp2,Wright,.0003050371480564
Wp3,Wleft,.0000373083936463
Wp3,Wm2,.0000573710168529
Wp3,Wm1,.0000533714493917
Wp3,Wp1,.0001493761924513
Wp3,Wp2,.0002520770188821
Wp3,Wp3,.0003639828654972
Wp3,Wp4,.0003273114329648
Wp3,Wp5,.0003187743550937
Wp3,Wp6,.0003233298963064
Wp3,Wright,.000405361635796
Wp4,Wleft,.0000177925629498
Wp4,Wm2,.0000392966744262
Wp4,Wm1,.0000503502088309
Wp4,Wp1,.0001459625191798
Wp4,Wp2,.0002387314763098
Wp4,Wp3,.0003273114329648
Wp4,Wp4,.0004236617082604
Wp4,Wp5,.0003949652517615
Wp4,Wp6,.0003896305341754
Wp4,Wright,.0004776124517264
Wp5,Wleft,-7.60795372388e-06
Wp5,Wm2,.0000226351283121
Wp5,Wm1,.0000415172312574
Wp5,Wp1,.0001547444628314
Wp5,Wp2,.0002405173611069
Wp5,Wp3,.0003187743550937
Wp5,Wp4,.0003949652517615
Wp5,Wp5,.000515661677862
Wp5,Wp6,.0004835854659234
Wp5,Wright,.0005633490575041
Wp6,Wleft,-.0000333477074642
Wp6,Wm2,.0000268691610902
Wp6,Wm1,.0000477225295365
Wp6,Wp1,.0001640581854082
Wp6,Wp2,.0002480902442854
Wp6,Wp3,.0003233298963064
Wp6,Wp4,.0003896305341754
Wp6,Wp5,.0004835854659234
Wp6,Wp6,.0005973421635644
Wp6,Wright,.0006375020016841
Wright,Wleft,-.000146825482011
Wright,Wm2,-.0000210638866872
Wright,Wm1,.0000239173716403
Wright,Wp1,.0001744150498624
Wright,Wp2,.0003050371480564
Wright,Wp3,.000405361635796
Wright,Wp4,.0004776124517264
Wright,Wp5,.0005633490575041
Wright,Wp6,.0006375020016841
Wright,Wright,.0010100254355427
