window_start_year,period_fertility,completed_fertility_reconstructed,housing_index,supply_index,households_index,housing_per_household_index,relative_market_residual
2075,1.7984810766277737,1.7647296088521367,86.2233149167842,85.93032251693857,81.47834343398152,105.82359837328717,0.003409650880664037
2079,1.8105062400788015,1.7738276477262487,85.1644384247623,84.75769864861896,79.43654727851603,107.21064968516751,0.0047988534685156565
2083,1.821520458806676,1.7837060172169783,84.05031596016819,83.71085111261068,77.41805282341141,108.56681729245348,0.004055207216814062
2087,1.832343303541529,1.7942810212279383,82.98057864942369,82.64738049597804,75.44343083689394,109.99046269359727,0.004031563389499928
2091,1.841956110047951,1.8050567793693346,81.92187821617108,81.69650128934187,73.53138039705736,111.41077152884445,0.0027587096542974012
2095,1.8496981283616378,1.8157329214946984,81.18841143636246,80.87595062551209,72.09330335538546,112.61574606471072,0.003863457658719779
2099,1.8562614899843852,1.82600573037606,80.31946148600726,80.15182603065827,70.72893735233706,113.55954789182663,0.0020914739395315445
2103,1.8634768501446575,1.8359125394465867,79.6048404366224,79.30077534952318,69.40808549841118,114.69101887048106,0.003834326786327448
2107,1.8694950888507473,1.8446311450446284,78.82871478202685,78.5269838758175,68.10375470173443,115.74797179283756,0.0038423850161682697
2111,1.876595079066008,1.8533003979301916,77.94860559782893,77.66575472783445,66.77372640746077,116.73544340206175,0.003641899457304786
2115,1.883969725652316,1.8609218542927872,77.06249392349078,76.8112445403997,65.47599080694499,117.69580417760828,0.0032709974248488942
2119,1.8916081687233355,1.8679542606096802,76.23755615015013,75.97974480807208,64.23806784123678,118.67971548983986,0.003393158831071307
2123,1.8984818186182657,1.8744069421369576,75.4614896895243,75.21097431318341,63.078692334929634,119.63071347269786,0.003330835408376889
2127,1.9049666882792748,1.8812655380979009,74.61992587349691,74.45800562077405,62.00158206689982,120.35164811275601,0.0021746520252981624
2131,1.9123090605493052,1.8878768584237748,73.97782229281752,73.6953859016521,61.00523230652516,121.26471696904726,0.0038324840518826563
2135,1.9172361567631246,1.8949169883869306,73.36107265373913,73.1248002528562,60.084053126397976,122.09740993905733,0.0032310843936110842
2139,1.9217172762750445,1.9017369529154233,72.71481338517938,72.48995828856815,59.22452994197127,122.77820264074026,0.003101879238447472
2143,1.926349732205066,1.907987583067953,72.05467089988127,71.832680828045,58.384872088838044,123.41325470447782,0.0030903770996333533
2147,1.931045166411497,1.9139507070159898,71.38988072704124,71.16897877610015,57.565190585958106,124.01571157910037,0.0031039078365316234
2151,1.93579661776797,1.9195334942138016,70.72448453793932,70.5204790908521,56.77203384823336,124.57627416872987,0.0028928539584139315
2155,1.9407666075571564,1.924840444786823,70.0896943844221,69.88198280215059,56.00985994866814,125.1381354080475,0.0029723195299076336
2159,1.9452916946516856,1.9291898430278638,69.47779561648424,69.28102986485372,55.288309712599,125.66453193748437,0.0028401100851756264
2163,1.949641504909571,1.9337614353453676,68.88940853072944,68.69771069534684,54.60644781624262,126.15617987559038,0.00279045449174749
2167,1.9539009719955462,1.9387652963370614,68.31379417052051,68.1247590904535,53.95942791823991,126.60214684638713,0.002774836675987571
2171,1.958097687989948,1.9434850078696377,67.74249093354183,67.55679291232376,53.34301435501715,126.99411863508676,0.0027487690462018933
2175,1.9627287380780973,1.9479694532434426,67.17786488333213,66.98643800394797,52.7520319405839,127.34649720980693,0.0028576960514438117
2179,1.9673959659767668,1.9523710722907526,66.67955533312548,66.43304695210423,52.18280046378027,127.78071460424458,0.003710628856131987
2183,1.9712227181514712,1.9566884617136224,66.04902747434606,66.0132430616029,51.63359581991733,127.91870569058463,0.0005420793023266037
2187,1.9759707201885255,1.960824733597842,65.80606075063639,65.60311411758782,51.10384561643448,128.7692931067282,0.0030935518195797855
2191,1.979106633789523,1.9648750283565493,65.3447961031719,65.13164774242651,50.59475462951678,129.1533017239894,0.0032725774356012526
2195,1.9823003911662056,1.9689046717976586,64.86967444889619,64.65148949032518,50.10917145903807,129.4566893845454,0.0033747862623283386
2199,1.9856300994671106,1.9732650088087105,64.40425237871146,64.17890809161018,49.645615553881434,129.72797629795156,0.0035111891710532645
2203,1.989671719496611,1.97764527983518,63.97193549848238,63.74742663777273,49.20116424309197,130.02118238993557,0.0035218497836055516
2207,1.9930677245871693,1.9814090690348907,63.54751620288258,63.32088086802025,48.77465869474491,130.28797720675664,0.0035791563818372493
2211,1.9962510922181718,1.9843540516850613,63.13251748616581,62.89532505828994,48.362660508706966,130.5397941761284,0.003771225089560228
2215,1.999190356981937,1.9876060097614554,62.72941268950948,62.48448111165633,47.96465132768344,130.78258874635947,0.003919878560173605
2219,2.0020184959470093,1.9912130008101663,62.32944939489617,62.08384433329384,47.57969950533052,131.00009046486977,0.00395602212201639
2223,2.004951432319083,1.9950990661348817,61.956307896774845,61.69944973255149,47.210851557781744,131.23319290469908,0.004163054376282981
2227,2.0078383663753065,1.9981422382655052,61.60017583814044,61.333716392496164,46.85739356514544,131.46308650842525,0.0043444203501235715
2231,2.0104268564100662,2.0010493958075153,61.26638710276635,60.990535689361046,46.518383642322945,131.70360254526452,0.004522856051146658
2235,2.0126898880032322,2.003797289390126,60.94797972324486,60.66522316875255,46.19281056648922,131.94256633403432,0.004660933228676479
2239,2.0147970906386767,2.006524337296349,60.64202234739293,60.35145179205639,45.87949347453474,132.17674772510748,0.004814640687314782
2243,2.016902573577053,2.0092768022598766,60.34127819252901,60.04273268576603,45.577538850353655,132.39257694595943,0.00497221717614711
2247,2.0191581971730783,2.011893370848115,60.04503732738484,59.737760472818266,45.28657809940167,132.58903597350437,0.005143762540385036
2251,2.02137989107114,2.014262375001563,59.75484810629842,59.440565384884856,45.005875241462384,132.771216614955,0.005287344078552272
2255,2.02350049582271,2.016553743235679,59.470523052181775,59.14464747055235,44.734745449050564,132.94034079150876,0.0055098068137387985
2259,2.0255858758298304,2.018520421793804,59.19437504123588,58.856264524322334,44.47283687816456,133.1023141235664,0.0057446818897897555
2263,2.027624190236799,2.0206056687767546,58.930347609665205,58.57332303628655,44.219688750702865,133.26721484155294,0.0060953443457097065
2267,2.029560195911062,2.0227844037116802,58.662710270783556,58.31345310234198,43.975359196824485,133.39904742613146,0.005989306924229225
2271,2.031421739438219,2.024840778330892,58.417475701169344,58.07798516641878,43.73990150268025,133.55648662718113,0.005845425487433296
2275,2.0326310031613852,2.026789154883077,58.118259575233274,57.91102862739363,43.51185544927068,133.5687917123916,0.0035784366596732353
2279,2.03508718236648,2.028567580397809,57.76645904929973,57.69027671203065,43.29194719660036,133.4346519156709,0.0013205403338477815
2283,2.041065085543711,2.030382844013742,58.091638685991185,57.34885867450659,43.079469864704336,134.8476173649169,0.01295195804506558
2287,2.041335891734963,2.032480754484347,57.8049844811654,57.34645953719701,42.87376858925942,134.82599356951908,0.007995697514176526
2291,2.042516999918871,2.03429138549846,57.58462021655566,57.13132469636665,42.67400883375045,134.94073275584216,0.007934272880912942
2295,2.04371727313924,2.0363553620225767,57.36100187189977,56.90974351572,42.4796101661248,135.03184621416813,0.00792936900260512
2299,2.044890997650646,2.037958644042756,57.14132692343809,56.69259374603952,42.2921141528681,135.1110675548079,0.007915199283502867
2303,2.045999192467933,2.041812430191839,56.93364499244665,56.48196857507071,42.115858113878204,135.18339063281636,0.007996824982748722
2307,2.0471803927736274,2.0434154364922765,56.7328121926434,56.28209105233901,41.94366153406962,135.2595603666146,0.008008251503755483
2311,2.048294818744732,2.044032739785117,56.534557779634156,56.09009842733417,41.77629893025884,135.3268700849079,0.007924025180233775
2315,2.0495286822256475,2.045425808933571,56.34909762704371,55.89399179070181,41.61349902176871,135.41062143696826,0.008142303345341006
2319,2.050735911492744,2.0468217912231785,56.16429988248603,55.7113055830474,41.455308290245405,135.48156363777835,0.008131101841857908
2323,2.0520689709398465,2.0480904062421463,55.98466649166269,55.532858476674186,41.30237965543592,135.54828307403443,0.008135868157737416
2327,2.0538339285658074,2.0494454724372697,55.83126272655966,55.358305818548715,41.15450151131457,135.66259018156256,0.008543558207167432
2331,2.055111350724205,2.0506421282362015,55.66187600405832,55.18502935223661,41.01131160727128,135.72322811102075,0.008640869768829431
2335,2.05632415324943,2.051828513315948,55.49501307970459,55.02129393929186,40.872628045143536,135.77549507805256,0.008609741910748448
2339,2.057715096573606,2.053110394392873,55.34378745227625,54.86032539899946,40.73832398365048,135.85190071758325,0.008812599082498469
2343,2.0587375938202106,2.054348783450076,55.18655204585586,54.710872791843244,40.60853599186063,135.89889587971646,0.008694419038468234
2347,2.0600242567205522,2.055623283500668,55.04919835408043,54.55841207019206,40.48347218289272,135.97943898039165,0.008995611588858981
2351,2.060939080723747,2.056854025394878,54.90461201425705,54.4106368235959,40.361921240613945,136.03071986327947,0.009078651151660937
2355,2.0617860872599625,2.0579914881432866,54.76409315573206,54.26827103781336,40.24366688814693,136.08127039701213,0.009136501097910756
2359,2.062534887826164,2.0592856947309004,54.62880867883116,54.12987238327462,40.12899652846785,136.13300457208547,0.009217392792352236
2363,2.063186334600301,2.0606310246469137,54.496481405141395,53.99573411771996,40.017831890857515,136.18049461992888,0.009273830527606334
2367,2.063738762757138,2.06149913106776,54.36726289013798,53.865799730379024,39.909551152576036,136.22619478302187,0.009309490665115685
2371,2.064179713214153,2.0623199341619594,54.23623160080879,53.739745367936806,39.801563449500904,136.26658578279768,0.009238715767496122
2375,2.064493770667532,2.063051241426509,54.10986313354294,53.614271838321784,39.697894294782024,136.30411409668963,0.009243644989073832
2379,2.0646943419185906,2.0635943154044702,53.98567067967647,53.492586791462806,39.59757311220011,136.3358065574058,0.009217798536008605
2383,2.0648197115177513,2.06374237988115,53.8638566457003,53.37460079279168,39.500342500002866,136.3630116515987,0.009166454561561746
2387,2.064903713473365,2.064154745657529,53.74598755130855,53.2568380898034,39.40589430990079,136.39073162160108,0.009184725925341706
2391,2.0647925039757684,2.064563082822635,53.62596686040507,53.13713582587278,39.313580918715736,136.40570410332614,0.009199423848025164
2395,2.064332288440709,2.06484419494167,53.48815584509187,53.00994231800673,39.22311480961715,136.368965352994,0.009021204441542845
2399,2.0638667910931296,2.064382682315331,53.30497028053793,52.82139659205776,39.134332745344594,136.21024440969694,0.009154882674058052
2403,2.0649372824218917,2.0640665492604753,53.19903867965201,52.42472765233492,39.047004748432755,136.243583912252,0.014769958033012379
