scenario,period,years_from_start,parity_state,child_state,child_state_label,household_mass,household_share,child_units
task_001,0,0.0,0,0,no_children_at_home,0.20612700789396293,0.2061270078939625,0.0
task_001,0,0.0,0,1,no_children_at_home,0.0,0.0,0.0
task_001,0,0.0,0,2,no_children_at_home,0.0,0.0,0.0
task_001,0,0.0,0,3,no_children_at_home,0.0,0.0,0.0
task_001,0,0.0,1,0,no_children_at_home,0.10527642284399426,0.10527642284399402,0.0
task_001,0,0.0,1,1,active_child_stage_1,0.11015643394444591,0.11015643394444566,0.11015643394444591
task_001,0,0.0,1,2,no_children_at_home,0.0,0.0,0.0
task_001,0,0.0,1,3,no_children_at_home,0.0,0.0,0.0
task_001,0,0.0,2,0,no_children_at_home,0.13704698124879647,0.13704698124879616,0.0
task_001,0,0.0,2,1,active_child_stage_1,0.11378944237546493,0.11378944237546468,0.11378944237546493
task_001,0,0.0,2,2,active_child_stage_2,0.06001926326129437,0.06001926326129424,0.12003852652258874
task_001,0,0.0,2,3,no_children_at_home,0.0,0.0,0.0
task_001,0,0.0,3,0,no_children_at_home,0.11070882314841866,0.11070882314841841,0.0
task_001,0,0.0,3,1,active_child_stage_1,0.09071715442163325,0.09071715442163304,0.09071715442163325
task_001,0,0.0,3,2,active_child_stage_2,0.05150365300707732,0.05150365300707721,0.10300730601415464
task_001,0,0.0,3,3,active_child_stage_3,0.014654817854913944,0.014654817854913911,0.04396445356474183
task_001,1,4.0,0,0,no_children_at_home,0.2128734738071891,0.20675172618270457,0.0
task_001,1,4.0,0,1,no_children_at_home,0.0,0.0,0.0
task_001,1,4.0,0,2,no_children_at_home,0.0,0.0,0.0
task_001,1,4.0,0,3,no_children_at_home,0.0,0.0,0.0
task_001,1,4.0,1,0,no_children_at_home,0.11198059125840924,0.10876028904665763,0.0
task_001,1,4.0,1,1,active_child_stage_1,0.10402703739287113,0.10103546095240405,0.10402703739287113
task_001,1,4.0,1,2,no_children_at_home,0.0,0.0,0.0
task_001,1,4.0,1,3,no_children_at_home,0.0,0.0,0.0
task_001,1,4.0,2,0,no_children_at_home,0.14844370061717835,0.1441748039088642,0.0
task_001,1,4.0,2,1,active_child_stage_1,0.11487551806128138,0.11157196446568383,0.11487551806128138
task_001,1,4.0,2,2,active_child_stage_2,0.057218462411797406,0.055572992076384255,0.11443692482359481
task_001,1,4.0,2,3,no_children_at_home,0.0,0.0,0.0
